Company	Stock_Code	Open	High	Low	Last	Chg_Perc	Vol_in'00	Buy	Buy_Vol_in'00	Sell	Sell_Vol_in'00	Date	Time	Day
ABMB-CY: CW ALLIANCE BANK MALAYSIA BERHAD (MIBB)	2488CY	-	-	-	0.1	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
ACME HOLDINGS BERHAD	7131	-	-	-	0.255	0	0	0.25	60	0.265	200	11-May-19	7:12 PM	Saturday
ACOUSTECH BHD	7120	0.38	0.38	0.37	0.38	0	"23,174"	0.375	200	0.38	431	11-May-19	7:12 PM	Saturday
ADVANCECON HOLDINGS BERHAD	5281	0.405	0.41	0.405	0.41	1.23	"4,926"	0.405	"1,072"	0.41	160	11-May-19	7:12 PM	Saturday
ADVENTA BHD	7191	-	-	-	0.45	0	0	0.365	50	0.45	50	11-May-19	7:12 PM	Saturday
ADVANCED PACKAGING TECHNOLOGY	9148	-	-	-	1.88	0	0	1.88	40	2.05	100	11-May-19	7:12 PM	Saturday
AE MULTI HOLDINGS BHD	7146	-	-	-	0.105	0	0	0.095	200	0.1	2	11-May-19	7:12 PM	Saturday
AE MULTI HOLDINGS BERHAD-WARRANTS 2014/2019	7146WA	-	-	-	0.005	0	0	0	0	0.005	"10,938"	11-May-19	7:12 PM	Saturday
AEMULUS HOLDINGS BERHAD	181	0.21	0.215	0.205	0.21	0	"6,666"	0.205	"3,557"	0.21	150	11-May-19	7:12 PM	Saturday
AEON CO. (M) BHD	6599	1.44	1.47	1.43	1.46	0.69	"8,063"	1.45	238	1.47	119	11-May-19	7:12 PM	Saturday
AEON-CO: CW AEON CO. (M) BERHAD (CIMB)	6599CO	-	-	-	0.015	0	0	0.01	500	0.015	"1,407"	11-May-19	7:12 PM	Saturday
AEON-CP: CW AEON CO (M) BERHAD (RHB)	6599CP	-	-	-	0.005	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
AEON-CQ: CW AEON CO. (M) BERHAD (KIBB)	6599CQ	-	-	-	0.005	0	0	0	0	0.01	"40,500"	11-May-19	7:12 PM	Saturday
AEON CREDIT SERVICE (M) BHD	5139	16.2	16.2	16.12	16.16	0	291	16.12	29	16.16	68	11-May-19	7:12 PM	Saturday
AEONCR-CC: CW AEON CREDIT SERVICE (M) BERHAD (MIBB)	5139CC	-	-	-	0.105	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
AEON CREDIT SERVICE (M) BERHAD - ICULS 2017/2020	5139LA	-	-	-	1.47	0	0	1.45	110	1.48	20	11-May-19	7:12 PM	Saturday
AFFIN BANK BERHAD	5185	2.16	2.16	2.13	2.13	-1.84	"4,221"	2.13	64	2.14	168	11-May-19	7:12 PM	Saturday
ABM FUJIYA BERHAD	5198	-	-	-	0.52	0	0	0.475	50	0.52	125	11-May-19	7:12 PM	Saturday
AHB HOLDINGS BHD	7315	0.15	0.155	0.15	0.155	3.33	"8,510"	0.15	520	0.155	"1,970"	11-May-19	7:12 PM	Saturday
AHB HOLDINGS BERHAD - WARRANTS B 2014/2019	7315WB	0.02	0.025	0.02	0.025	25	"1,770"	0.02	"1,175"	0.025	"14,452"	11-May-19	7:12 PM	Saturday
APEX HEALTHCARE BHD	7090	8.45	8.85	8.45	8.8	3.41	363	8.6	9	8.8	17	11-May-19	7:12 PM	Saturday
AMANAH HARTA TANAH PNB	4952	0.78	0.78	0.78	0.78	2.63	50	0.76	250	0.78	17	11-May-19	7:12 PM	Saturday
ADVANCE INFORMATION MARKETING	122	-	-	-	0.27	0	0	0.24	300	0.27	199	11-May-19	7:12 PM	Saturday
AIRASIA GROUP BERHAD	5099	2.66	2.69	2.59	2.6	-1.89	"69,816"	2.6	300	2.61	536	11-May-19	7:12 PM	Saturday
AIRASIAC71: CW AIRASIA GROUP BERHAD (CIMB)	509971	0.04	0.04	0.03	0.035	0	"3,432"	0.03	"5,575"	0.035	"2,470"	11-May-19	7:12 PM	Saturday
AIRASIAC72: CW AIRASIA GROUP BERHAD (MACQ)	509972	0.11	0.115	0.095	0.095	-13.64	"6,690"	0.095	300	0.1	200	11-May-19	7:12 PM	Saturday
AIRASIAC73: CW AIRASIA GROUP BERHAD (KIBB)	509973	0.1	0.1	0.1	0.1	0	"4,000"	0	0	0	0	11-May-19	7:12 PM	Saturday
AIRASIAC74: CW AIRASIA GROUP BERHAD (MACQ)	509974	-	-	-	0.245	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
AIRASIAC75: CW AIRASIA GROUP BERHAD (AM)	509975	0.055	0.055	0.05	0.05	0	"1,517"	0	0	0.105	60	11-May-19	7:12 PM	Saturday
AIRASIAC76: CW AIRASIA GROUP BERHAD (MIBB)	509976	-	-	-	0.02	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
AIRASIAC77: CW AIRASIA GROUP BERHAD (MACQ)	509977	0.03	0.035	0.03	0.03	0	"11,805"	0.025	"6,000"	0.035	300	11-May-19	7:12 PM	Saturday
AIRASIAC78: CW AIRASIA GROUP BERHAD (KIBB)	509978	0.06	0.06	0.055	0.055	0	"13,000"	0	0	0	0	11-May-19	7:12 PM	Saturday
AIRASIAC79: CW AIRASIA GROUP BERHAD (CIMB)	509979	-	-	-	0.035	0	0	0.025	"8,000"	0.03	"4,500"	11-May-19	7:12 PM	Saturday
AIRASIAC80: CW AIRASIA GROUP BERHAD (KIBB)	509980	0.025	0.025	0.025	0.025	0	50	0.02	"2,000"	0.04	"24,550"	11-May-19	7:12 PM	Saturday
AIRASIAC81: CW AIRASIA GROUP BERHAD (MIBB)	509981	0.085	0.085	0.08	0.08	6.67	"20,008"	0.075	650	0.09	110	11-May-19	7:12 PM	Saturday
AIRASIAC82: CW AIRASIA GROUP BERHAD (AM)	509982	0.095	0.095	0.085	0.085	-5.56	"3,618"	0	0	0	0	11-May-19	7:12 PM	Saturday
AIRASIAC83: CW AIRASIA GROUP BERHAD (MACQ)	509983	0.14	0.145	0.125	0.125	-7.41	"30,836"	0.13	624	0.135	500	11-May-19	7:12 PM	Saturday
AIRASIAC84: CW AIRASIA GROUP BERHAD (CIMB)	509984	0.16	0.16	0.145	0.145	-3.33	"1,078"	0.145	998	0.15	998	11-May-19	7:12 PM	Saturday
MALAYSIA AIRPORTS HOLDINGS BHD	5014	7.18	7.25	7.1	7.15	-0.69	"19,727"	7.15	"11,551"	7.2	10	11-May-19	7:12 PM	Saturday
AIRPORT-C4: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (CIMB)	5014C4	0.015	0.02	0.015	0.02	33.33	503	0.01	"1,700"	0.02	294	11-May-19	7:12 PM	Saturday
AIRPORT-C5: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MACQ)	5014C5	-	-	-	0.02	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
AIRPORT-C6: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB)	5014C6	0.065	0.065	0.065	0.065	0	200	0	0	0.07	200	11-May-19	7:12 PM	Saturday
AIRPORT-C7: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (KIBB)	5014C7	0.02	0.02	0.02	0.02	-42.86	5	0	0	0	0	11-May-19	7:12 PM	Saturday
AIRPORT-C8: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MIBB)	5014C8	0.08	0.08	0.08	0.08	-5.88	500	0	0	0.08	850	11-May-19	7:12 PM	Saturday
AMALGAMATED INDUSTRIAL STEEL	2682	-	-	-	0.245	0	0	0.24	100	0.29	297	11-May-19	7:12 PM	Saturday
AJINOMOTO (M) BHD	2658	17.54	17.62	17.5	17.62	0	27	17.44	14	17.64	14	11-May-19	7:12 PM	Saturday
AJIYA BHD	7609	0.53	0.53	0.525	0.53	-0.93	139	0.525	28	0.53	18	11-May-19	7:12 PM	Saturday
AJIYA BERHAD - WARRANTS 2016/2021	7609WA	-	-	-	0.085	0	0	0.08	398	0.09	"1,347"	11-May-19	7:12 PM	Saturday
ALAM MARITIM RESOURCES BHD	5115	0.11	0.12	0.11	0.115	4.55	"20,913"	0.11	"29,179"	0.115	140	11-May-19	7:12 PM	Saturday
ALAM MARITIM RESOURCES BERHAD - WARRANTS 2019/2022	5115WA	0.05	0.05	0.05	0.05	11.11	"22,170"	0.045	"146,950"	0.05	"4,955"	11-May-19	7:12 PM	Saturday
AL-AQAR HEALTHCARE REIT	5116	1.41	1.41	1.4	1.4	-2.1	207	1.4	664	1.43	144	11-May-19	7:12 PM	Saturday
ALCOM GROUP BERHAD	2674	0.535	0.535	0.525	0.525	-0.94	59	0.525	342	0.535	1	11-May-19	7:12 PM	Saturday
ALLIANZ MALAYSIA BHD	1163	13.6	13.6	13.58	13.6	0	100	13.6	917	13.62	2	11-May-19	7:12 PM	Saturday
ALLIANZ MALAYSIA BHD-ICPS	1163PA	-	-	-	14.3	0	0	13	40	0	0	11-May-19	7:12 PM	Saturday
AL-SALAM REAL ESTATE INVESTMENT TRUST	5269	0.9	0.905	0.89	0.905	0.56	114	0.89	158	0.905	77	11-May-19	7:12 PM	Saturday
AMMB HOLDINGS BHD	1015	4.43	4.47	4.4	4.4	-0.68	"66,963"	4.39	383	4.43	704	11-May-19	7:12 PM	Saturday
AMBANK-C10: CW AMMB HOLDINGS BERHAD (CIMB)	101510	0.095	0.11	0.095	0.1	0	18	0.1	998	0.11	738	11-May-19	7:12 PM	Saturday
AMBANK-C11: CW AMMB HOLDINGS BERHAD (MIBB)	101511	-	-	-	0.165	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
AMBANK-C12: CW AMMB HOLDINGS BERHAD (RHB)	101512	-	-	-	0.11	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
AMBANK-C13: CW AMMB HOLDINGS BERHAD (MACQ)	101513	-	-	-	0.065	0	0	0	0	0.075	8	11-May-19	7:12 PM	Saturday
AMBANK-C14: CW AMMB HOLDINGS BERHAD (MIBB)	101514	-	-	-	0.095	0	0	0.005	300	0	0	11-May-19	7:12 PM	Saturday
AMBANK-C15: CW AMMB HOLDINGS BERHAD (KIBB)	101515	0.105	0.105	0.1	0.1	-13.04	502	0	0	0	0	11-May-19	7:12 PM	Saturday
ASIA MEDIA GROUP BERHAD	159	-	-	-	0.135	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
AMFIRST REITS	5120	0.515	0.52	0.51	0.515	-0.96	329	0.51	990	0.515	50	11-May-19	7:12 PM	Saturday
AMLEX HOLDINGS BERHAD	3011	-	-	-	0.1	0	0	0.025	10	0.125	"1,000"	11-May-19	7:12 PM	Saturday
AMCORP PROPERTIES BERHAD	1007	0.56	0.57	0.56	0.57	-0.87	198	0.56	447	0.57	5	11-May-19	7:12 PM	Saturday
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A	1007PA	0.27	0.27	0.27	0.27	-3.57	89	0.27	167	0.29	2	11-May-19	7:12 PM	Saturday
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B	1007PB	-	-	-	0.55	0	0	0.45	23	0.72	12	11-May-19	7:12 PM	Saturday
AMTEL HOLDINGS BHD	7031	0.655	0.655	0.655	0.655	0	13	0.655	377	0.8	50	11-May-19	7:12 PM	Saturday
AMVERTON BERHAD	5959	1.15	1.15	1.15	1.15	-1.71	60	1.15	61	1.23	10	11-May-19	7:12 PM	Saturday
AMWAY (M) HOLDINGS BHD	6351	6	6.1	6	6.1	1.67	71	6.08	1	6.1	138	11-May-19	7:12 PM	Saturday
ANALABS RESOURCES BHD	7083	-	-	-	1.04	0	0	1.03	50	1.12	10	11-May-19	7:12 PM	Saturday
ANCOM BHD	4758	0.44	0.445	0.44	0.445	0	518	0.44	300	0.445	500	11-May-19	7:12 PM	Saturday
ANCOM LOGISTICS BERHAD	48	0.075	0.075	0.075	0.075	0	350	0.075	"1,150"	0.08	"4,204"	11-May-19	7:12 PM	Saturday
ANN JOO RESOURCES BHD	6556	1.63	1.64	1.57	1.57	-4.27	"8,002"	1.57	216	1.58	35	11-May-19	7:12 PM	Saturday
ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024	6556PA	-	-	-	0.51	0	0	0.43	100	0.64	15	11-May-19	7:12 PM	Saturday
ANZO HOLDINGS BERHAD	9342	0.035	0.04	0.035	0.035	0	"1,584"	0.035	"224,505"	0.04	"35,591"	11-May-19	7:12 PM	Saturday
ANZO HOLDINGS BERHAD-WARRANTS 2009/2019	9342WA	-	-	-	0.005	0	0	0	0	0.005	"26,380"	11-May-19	7:12 PM	Saturday
ANZO HOLDINGS BERHAD-WARRANTS 2013/2023	9342WB	-	-	-	0.025	0	0	0.02	"8,443"	0.025	711	11-May-19	7:12 PM	Saturday
ANZO HOLDINGS BERHAD - WARRANTS 2017/2020	9342WC	-	-	-	0.005	0	0	0	0	0.005	"19,905"	11-May-19	7:12 PM	Saturday
APB RESOURCES BHD	5568	-	-	-	0.57	0	0	0.57	100	0.6	36	11-May-19	7:12 PM	Saturday
APEX EQUITY HOLDINGS BHD	5088	0.98	0.98	0.98	0.98	-3.92	120	0.98	180	1.02	160	11-May-19	7:12 PM	Saturday
APFT BERHAD	5194	0.02	0.02	0.02	0.02	0	"19,700"	0.02	"94,876"	0.025	"182,056"	11-May-19	7:12 PM	Saturday
APM AUTOMOTIVE HOLDINGS BHD	5015	3	3	2.99	2.99	-0.33	60	2.91	15	2.99	21	11-May-19	7:12 PM	Saturday
APOLLO FOOD HOLDINGS BHD	6432	3.86	3.86	3.86	3.86	0	35	3.86	18	3.88	10	11-May-19	7:12 PM	Saturday
APPASIA BERHAD	119	0.1	0.105	0.1	0.1	0	"1,511"	0.095	"31,268"	0.1	"2,792"	11-May-19	7:12 PM	Saturday
APPASIA BERHAD - WARRANTS A	0119WA	-	-	-	0.05	0	0	0.05	400	0.055	640	11-May-19	7:12 PM	Saturday
A-RANK BHD	7214	0.51	0.51	0.51	0.51	0	29	0.51	26	0.52	282	11-May-19	7:12 PM	Saturday
ARB BERHAD	7181	0.47	0.49	0.465	0.485	3.19	"60,949"	0.48	"5,605"	0.485	"4,941"	11-May-19	7:12 PM	Saturday
ARB BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024	7181PA	0.21	0.21	0.195	0.21	2.44	"99,645"	0.205	"19,855"	0.21	"7,191"	11-May-19	7:12 PM	Saturday
ARK RESOURCES HOLDINGS BERHAD	7007	-	-	-	0.32	0	0	0.3	104	0.45	25	11-May-19	7:12 PM	Saturday
ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021	7007WB	-	-	-	0.09	0	0	0.04	945	0.385	73	11-May-19	7:12 PM	Saturday
BUMI ARMADA BERHAD	5210	0.205	0.215	0.195	0.2	-4.76	"1,519,243"	0.195	"522,881"	0.2	"175,895"	11-May-19	7:12 PM	Saturday
ARMADA-C46: CW BUMI ARMADA BERHAD (MIBB)	521046	-	-	-	0.005	0	0	0	0	0.005	"29,510"	11-May-19	7:12 PM	Saturday
ARMADA-C48: CW BUMI ARMADA BERHAD (RHB)	521048	-	-	-	0.005	0	0	0	0	0.005	"15,647"	11-May-19	7:12 PM	Saturday
ARMADA-C49: CW BUMI ARMADA BERHAD (KIBB)	521049	-	-	-	0.005	0	0	0	0	0.005	"3,900"	11-May-19	7:12 PM	Saturday
ARMADA-C50: CW BUMI ARMADA BERHAD (MACQ)	521050	-	-	-	0.01	0	0	0.005	"39,001"	0.01	200	11-May-19	7:12 PM	Saturday
AMANAHRAYA REITS	5127	0.86	0.86	0.855	0.86	1.18	200	0.85	"1,216"	0.86	"1,475"	11-May-19	7:12 PM	Saturday
ADVANCE SYNERGY BHD	1481	0.135	0.14	0.135	0.14	3.7	"2,698"	0.135	"16,566"	0.14	"3,092"	11-May-19	7:12 PM	Saturday
ASDION BHD	68	0.24	0.245	0.235	0.24	-2.04	"11,661"	0.235	"4,874"	0.24	400	11-May-19	7:12 PM	Saturday
ASIA BRANDS BERHAD	7722	0.44	0.48	0.44	0.48	0	384	0.455	58	0.48	4	11-May-19	7:12 PM	Saturday
ASIA FILE CORPORATION BHD	7129	2.38	2.44	2.36	2.4	0.84	320	2.4	4	2.44	20	11-May-19	7:12 PM	Saturday
ASIAN PAC HOLDINGS BHD	4057	0.135	0.135	0.13	0.135	3.85	"12,178"	0.13	"3,040"	0.135	"10,975"	11-May-19	7:12 PM	Saturday
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022	4057LC	-	-	-	0.72	0	0	0.65	100	0.82	10	11-May-19	7:12 PM	Saturday
ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022	4057WB	0.05	0.06	0.05	0.06	9.09	106	0.05	194	0.065	100	11-May-19	7:12 PM	Saturday
ASIA POLY HOLDINGS BHD	105	0.06	0.07	0.06	0.07	0	251	0.06	"13,499"	0.07	"8,784"	11-May-19	7:12 PM	Saturday
ASIA POLY HOLDINGS BERHAD - ICPS A 2017/2022	0105PA	-	-	-	0.03	0	0	0.03	"13,013"	0.035	"10,906"	11-May-19	7:12 PM	Saturday
ASIA POLY HOLDINGS BERHAD - WARRANTS A 2015/2020	0105WA	-	-	-	0.015	0	0	0.01	"11,300"	0.02	614	11-May-19	7:12 PM	Saturday
ASIA POLY HOLDINGS BERHAD-WARRANTS B 2017/2022	0105WB	-	-	-	0.025	0	0	0.02	"14,620"	0.03	"11,125"	11-May-19	7:12 PM	Saturday
ASTINO BHD	7162	0.65	0.655	0.65	0.655	0.77	93	0.655	150	0.66	50	11-May-19	7:12 PM	Saturday
ASTRO MALAYSIA HOLDINGS BERHAD	6399	1.37	1.41	1.37	1.4	0.72	"19,474"	1.39	550	1.4	"14,677"	11-May-19	7:12 PM	Saturday
ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB)	639910	-	-	-	0.11	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB)	639911	-	-	-	0.09	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ)	639912	-	-	-	0.045	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB)	639913	-	-	-	0.05	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
ASTRO-C14: CW ASTRO MALAYSIA HOLDINGS BERHAD (CIMB)	639914	0.025	0.03	0.025	0.03	-14.29	"2,501"	0.02	"1,000"	0.03	999	11-May-19	7:12 PM	Saturday
AT SYSTEMATIZATION BHD	72	0.045	0.045	0.045	0.045	-10	836	0.045	"12,489"	0.05	329	11-May-19	7:12 PM	Saturday
AT SYSTEMATIZATION BERHAD-WARRANTS B 16/19	0072WB	-	-	-	0.005	0	0	0	0	0.005	"5,309"	11-May-19	7:12 PM	Saturday
ATA IMS BERHAD	8176	1.7	1.74	1.7	1.74	0	531	1.68	50	1.74	100	11-May-19	7:12 PM	Saturday
ATLAN HOLDINGS BHD	7048	4.48	4.48	4.46	4.46	-0.67	40	4.3	10	4.47	13	11-May-19	7:12 PM	Saturday
ATRIUM REITS	5130	1.16	1.16	1.16	1.16	0	150	1.16	597	1.17	"1,230"	11-May-19	7:12 PM	Saturday
ATTA GLOBAL GROUP BERHAD	7099	0.57	0.58	0.57	0.58	0.87	324	0.58	85	0.585	400	11-May-19	7:12 PM	Saturday
ATTA GLOBAL GROUP BERHAD - ICULS 12/22	7099LA	0.07	0.07	0.07	0.07	0	"1,075"	0.07	"5,170"	0.08	"2,164"	11-May-19	7:12 PM	Saturday
ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022	7099PA	0.1	0.1	0.09	0.1	0	"2,334"	0.09	"1,000"	0.1	601	11-May-19	7:12 PM	Saturday
ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22	7099WB	-	-	-	0.075	0	0	0.07	358	0.095	500	11-May-19	7:12 PM	Saturday
ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024	7099WC	-	-	-	0.09	0	0	0.085	300	0.1	50	11-May-19	7:12 PM	Saturday
AVILLION BERHAD	8885	0.155	0.155	0.15	0.15	-3.23	"2,292"	0.15	"3,631"	0.155	"1,154"	11-May-19	7:12 PM	Saturday
AWC BERHAD	7579	0.76	0.76	0.75	0.755	-0.66	"3,536"	0.755	350	0.76	260	11-May-19	7:12 PM	Saturday
AWC BERHAD - WARRANTS 2018/2023	7579WA	0.245	0.255	0.245	0.255	0	"1,769"	0.245	"2,250"	0.255	245	11-May-19	7:12 PM	Saturday
AXIATA GROUP BERHAD	6888	4.4	4.51	4.3	4.39	-2.01	"50,203"	4.35	181	4.39	259	11-May-19	7:12 PM	Saturday
AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB)	688828	-	-	-	0.01	0	0	0	0	0.005	"1,000"	11-May-19	7:12 PM	Saturday
AXIATA-C30: CW AXIATA GROUP BERHAD (MIBB)	688830	-	-	-	0.025	0	0	0.01	100	0	0	11-May-19	7:12 PM	Saturday
AXIATA-C32: CW AXIATA GROUP BERHAD (RHB)	688832	-	-	-	0.095	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
AXIATA-C33: CW AXIATA GROUP BERHAD (MACQ)	688833	-	-	-	0.225	0	0	0	0	0.24	50	11-May-19	7:12 PM	Saturday
AXIATA-C34: CW AXIATA GROUP BERHAD (CIMB)	688834	0.21	0.21	0.21	0.21	-4.55	12	0.2	"1,000"	0.21	"1,000"	11-May-19	7:12 PM	Saturday
AXIATA-C35: CW AXIATA GROUP BERHAD (KIBB)	688835	0.135	0.14	0.12	0.12	-20	"16,356"	0	0	0	0	11-May-19	7:12 PM	Saturday
AXIATA-C36: CW AXIATA GROUP BERHAD (RHB)	688836	0.195	0.195	0.19	0.19	-7.32	"17,924"	0	0	0	0	11-May-19	7:12 PM	Saturday
AXIATA-C37: CW AXIATA GROUP BERHAD (CIMB)	688837	0.1	0.1	0.1	0.1	-4.76	12	0.095	"1,000"	0.1	"1,000"	11-May-19	7:12 PM	Saturday
AXIS REITS	5106	1.77	1.81	1.76	1.76	0	"60,317"	1.75	"6,909"	1.76	"22,054"	11-May-19	7:12 PM	Saturday
AYER HOLDINGS BERHAD	2305	-	-	-	4.7	0	0	4.61	8	5.4	8	11-May-19	7:12 PM	Saturday
AYS VENTURES BHD	5021	0.325	0.33	0.325	0.33	0	"1,748"	0.325	771	0.33	120	11-May-19	7:12 PM	Saturday
AHMAD ZAKI RESOURCES BHD	7078	0.45	0.465	0.445	0.445	-1.11	"32,671"	0.445	237	0.45	22	11-May-19	7:12 PM	Saturday
AHMAD ZAKI RESOURCES BERHAD- WA 14/24	7078WA	0.25	0.25	0.24	0.24	-4	"1,826"	0.24	34	0.245	100	11-May-19	7:12 PM	Saturday
BAHVEST RESOURCES BERHAD	98	0.64	0.66	0.635	0.645	0.78	"39,549"	0.64	445	0.645	"1,088"	11-May-19	7:12 PM	Saturday
BAHVEST RESOURCES BERHAD - WARRANTS A 2017/2024	0098WA	0.385	0.4	0.38	0.385	0	"50,887"	0.38	"6,136"	0.385	"6,657"	11-May-19	7:12 PM	Saturday
BARAKAH OFFSHORE PETROLEUM BHD	7251	0.095	0.095	0.09	0.095	5.56	"64,384"	0.09	"138,077"	0.095	"105,543"	11-May-19	7:12 PM	Saturday
BRITISH AMERICAN TOBACCO (M)	4162	33.56	34.5	33.56	33.98	1.43	"4,327"	33.98	66	34.2	51	11-May-19	7:12 PM	Saturday
BAT-CN: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (RHB)	4162CN	-	-	-	0.13	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
BAT-CO: CW BRITISH AMERICAN TOBACCO (MALAYSIA) BERHAD (CIMB)	4162CO	0.055	0.055	0.05	0.055	0	"5,495"	0.05	537	0.055	"1,000"	11-May-19	7:12 PM	Saturday
BERMAZ AUTO BERHAD	5248	2.32	2.34	2.3	2.34	0.86	"6,997"	2.3	129	2.34	"1,235"	11-May-19	7:12 PM	Saturday
BAUTO-C1: CW BERMAZ AUTO BERHAD (MACQ)	5248C1	0.06	0.06	0.06	0.06	9.09	200	0	0	0	0	11-May-19	7:12 PM	Saturday
BAUTO-C2: CW BERMAZ AUTO BERHAD (RHB)	5248C2	-	-	-	0.14	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
BAUTO-C3: CW BERMAZ AUTO BERHAD (KIBB)	5248C3	-	-	-	0.15	0	0	0	0	0	0	11-May-19	7:12 PM	Saturday
