Company	Stock_Code	Open	High	Low	Last	Chg_Perc	Vol_in'00	Buy	Buy_Vol_in'00	Sell	Sell_Vol_in'00	Date	Time	Day
ECOWLD-CT: CW ECO WORLD DEVELOPMENT GROUP BERHAD (KIBB)	8206CT	-	-	-	0.15	0	0	0.02	"2,000"	0.025	"1,800"	6-Mar-19	10:51 AM	Wednesday
ECO WORLD DEVELOPMENT GROUP BERHAD - WARRANTS 2015/2022	8206WA	-	-	-	0.18	0	0	0.18	600	0.19	100	6-Mar-19	10:51 AM	Wednesday
EDARAN BHD	5036	0.565	0.61	0.565	0.585	4.46	"49,991"	0.585	871	0.59	"1,514"	6-Mar-19	10:51 AM	Wednesday
EDEN INC. BHD	7471	0.11	0.115	0.11	0.11	-4.35	"1,700"	0.11	"10,519"	0.115	"9,479"	6-Mar-19	10:51 AM	Wednesday
EDEN INC. BERHAD - WARRANTS B 2018/2021	7471WB	-	-	-	0.04	0	0	0.04	"47,174"	0.045	"4,757"	6-Mar-19	10:51 AM	Wednesday
UEM EDGENTA BERHAD	1368	-	-	-	2.89	0	0	2.86	289	2.88	8	6-Mar-19	10:51 AM	Wednesday
EDUSPEC HOLDINGS BERHAD	107	0.03	0.03	0.03	0.03	20	"1,350"	0.025	"114,565"	0.03	"117,156"	6-Mar-19	10:51 AM	Wednesday
EFFICIENT E-SOLUTIONS BHD	64	-	-	-	0.195	0	0	0.17	570	0.19	100	6-Mar-19	10:51 AM	Wednesday
EXCEL FORCE MSC BHD	65	0.485	0.51	0.485	0.505	4.12	"50,025"	0.505	"2,384"	0.51	"3,854"	6-Mar-19	10:51 AM	Wednesday
EXCEL FORCE MSC BHD-WARRANT A 14/19	0065WA	0.14	0.155	0.14	0.15	7.14	"17,498"	0.15	"6,543"	0.155	"1,880"	6-Mar-19	10:51 AM	Wednesday
EG INDUSTRIES BHD	8907	0.455	0.455	0.45	0.45	-1.1	"1,226"	0.45	325	0.455	220	6-Mar-19	10:51 AM	Wednesday
EG INDUSTRIES BERHAD - REDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022	8907PA	0.445	0.445	0.445	0.445	0	9	0.445	"1,429"	0.48	510	6-Mar-19	10:51 AM	Wednesday
EG INDUSTRIES BERHAD - WARRANTS 2015/2020	8907WC	-	-	-	0.14	0	0	0.115	155	0.14	"1,609"	6-Mar-19	10:51 AM	Wednesday
ESTHETICS INTERNATIONAL GROUP	5081	-	-	-	0.655	0	0	0.585	105	0.655	19	6-Mar-19	10:51 AM	Wednesday
EITA RESOURCES BERHAD	5208	1.36	1.36	1.36	1.36	0	250	1.36	10	1.38	120	6-Mar-19	10:51 AM	Wednesday
EKA NOODLES BERHAD	7182	-	-	-	0.06	0	0	0.06	"3,622"	0.07	"1,000"	6-Mar-19	10:51 AM	Wednesday
EKOVEST BHD	8877	0.57	0.58	0.565	0.565	-0.88	"15,918"	0.565	"1,298"	0.57	"2,620"	6-Mar-19	10:51 AM	Wednesday
EKOVEST-CQ: CW EKOVEST BERHAD (RHB)	8877CQ	-	-	-	0.01	0	0	0	0	0.005	"5,000"	6-Mar-19	10:51 AM	Wednesday
EKOVEST-CR: CW EKOVEST BERHAD (KIBB)	8877CR	-	-	-	0.005	0	0	0	0	0.005	"5,000"	6-Mar-19	10:51 AM	Wednesday
EKOVEST-CS: CW EKOVEST BERHAD (RHB)	8877CS	-	-	-	0.035	0	0	0.04	"5,000"	0.045	"5,000"	6-Mar-19	10:51 AM	Wednesday
EKOVEST-CT: CW EKOVEST BERHAD (MACQ)	8877CT	0.055	0.055	0.055	0.055	-8.33	200	0.055	"3,000"	0.06	"6,000"	6-Mar-19	10:51 AM	Wednesday
EKOVEST BHD-WARRANTS B 14/19	8877WB	0.1	0.1	0.09	0.095	-5	"17,066"	0.095	444	0.1	"5,573"	6-Mar-19	10:51 AM	Wednesday
EKSONS CORPORATION BHD	9016	-	-	-	0.82	0	0	0.79	300	0.83	90	6-Mar-19	10:51 AM	Wednesday
ELK-DESA RESOURCES BERHAD	5228	1.39	1.39	1.38	1.38	0	628	1.38	6	1.39	300	6-Mar-19	10:51 AM	Wednesday
ELK-DESA RESOURCES BHD-ICULS 2014/2022	5228LA	-	-	-	1.08	0	0	1.08	71	1.2	21	6-Mar-19	10:51 AM	Wednesday
ELSOFT RESEARCH BHD	90	1.04	1.04	1.02	1.03	-0.96	"1,953"	1.02	"2,069"	1.03	222	6-Mar-19	10:51 AM	Wednesday
EONMETALL GROUP BHD	7217	0.39	0.39	0.385	0.385	-1.28	"1,508"	0.385	22	0.39	100	6-Mar-19	10:51 AM	Wednesday
EMICO HOLDINGS BHD	9091	0.175	0.175	0.175	0.175	2.94	1	0.165	300	0.175	96	6-Mar-19	10:51 AM	Wednesday
ENCORP BHD	6076	0.38	0.38	0.375	0.375	-7.41	235	0.37	200	0.39	300	6-Mar-19	10:51 AM	Wednesday
ENG KAH CORPORATION BHD	7149	-	-	-	1.04	0	0	0.95	45	0.99	45	6-Mar-19	10:51 AM	Wednesday
ENGTEX GROUP BHD	5056	-	-	-	0.785	0	0	0.785	120	0.795	30	6-Mar-19	10:51 AM	Wednesday
ENRA GROUP BERHAD	8613	-	-	-	1.55	0	0	1.46	20	1.55	111	6-Mar-19	10:51 AM	Wednesday
EP MANUFACTURING BHD	7773	-	-	-	0.4	0	0	0.36	230	0.42	38	6-Mar-19	10:51 AM	Wednesday
EVERSAFE RUBBER BERHAD	190	-	-	-	0.205	0	0	0.205	250	0.25	950	6-Mar-19	10:51 AM	Wednesday
ES CERAMICS TECHNOLOGY BHD	100	-	-	-	0.15	0	0	0.145	"1,200"	0.16	200	6-Mar-19	10:51 AM	Wednesday
EUPE CORPORATION BHD	6815	0.6	0.64	0.6	0.64	6.67	123	0.605	250	0.635	59	6-Mar-19	10:51 AM	Wednesday
EURO HOLDINGS BHD	7208	-	-	-	0.14	0	0	0.13	"3,600"	0.14	"2,200"	6-Mar-19	10:51 AM	Wednesday
EUROSPAN HOLDINGS BHD	7094	-	-	-	0.44	0	0	0.405	200	0.42	300	6-Mar-19	10:51 AM	Wednesday
EVERGREEN FIBREBOARD BHD	5101	0.365	0.37	0.365	0.365	1.39	"1,534"	0.365	"1,355"	0.37	"3,057"	6-Mar-19	10:51 AM	Wednesday
EWEIN BERHAD	7249	0.605	0.62	0.605	0.61	0	"4,846"	0.61	156	0.615	470	6-Mar-19	10:51 AM	Wednesday
ECO WORLD INTERNATIONAL BERHAD	5283	0.735	0.74	0.735	0.735	0.68	"1,785"	0.735	396	0.74	157	6-Mar-19	10:51 AM	Wednesday
ECO WORLD INTERNATIONAL BERHAD-WARRANTS 2017/2022	5283WA	0.145	0.145	0.145	0.145	0	500	0.145	406	0.15	"2,666"	6-Mar-19	10:51 AM	Wednesday
FRASER & NEAVE HOLDINGS BHD	3689	-	-	-	35.1	0	0	35	25	35.9	4	6-Mar-19	10:51 AM	Wednesday
FACB INDUSTRIES INCORPORATED	2984	-	-	-	1.31	0	0	1.28	30	1.31	520	6-Mar-19	10:51 AM	Wednesday
FAJARBARU BUILDER GRP BHD	7047	0.39	0.395	0.385	0.385	0	"5,942"	0.385	354	0.39	30	6-Mar-19	10:51 AM	Wednesday
FAJARBARU BUILDER GROUP BERHAD - WARRANTS B 14/19	7047WB	0.035	0.04	0.035	0.04	14.29	"2,250"	0.035	100	0.04	"9,800"	6-Mar-19	10:51 AM	Wednesday
FAR EAST HOLDINGS BHD	5029	-	-	-	2.8	0	0	2.8	50	2.85	184	6-Mar-19	10:51 AM	Wednesday
FARLIM GROUP (M) BHD	6041	0.365	0.375	0.365	0.375	1.35	480	0.36	100	0.375	366	6-Mar-19	10:51 AM	Wednesday
FAVELLE FAVCO BHD	7229	2.72	2.8	2.72	2.8	0	9	2.77	100	2.8	236	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-C5D: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505D	-	-	-	0.085	0	0	0.065	"1,000"	0.075	"1,000"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-C5F: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505F	-	-	-	0.005	0	0	0	0	0	0	6-Mar-19	7:11 PM	Wednesday
FBMKLCI-C5G: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505G	-	-	-	0.005	0	0	0	0	0	0	6-Mar-19	7:11 PM	Wednesday
FBMKLCI-C5H: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505H	-	-	-	0.01	0	0	0	0	0	0	6-Mar-19	7:11 PM	Wednesday
FBMKLCI-C5I: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505I	-	-	-	0.005	0	0	0	0	0.005	"3,600"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-C5J: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505J	-	-	-	0.04	0	0	0.02	"1,000"	0.03	"1,000"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-C5K: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505K	0.01	0.01	0.01	0.01	-33.33	50	0.005	"1,000"	0.01	"1,000"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-C5L: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505L	-	-	-	0.07	0	0	0.045	"5,000"	0.05	"3,000"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-C5M: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505M	-	-	-	0.135	0	0	0.125	"5,000"	0.13	"3,000"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-C5N: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505N	0.055	0.055	0.055	0.055	0	"1,150"	0.05	600	0.055	"1,361"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-C5O: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505O	0.045	0.045	0.045	0.045	-10	"1,905"	0.04	200	0.045	"1,000"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-C5P: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505P	-	-	-	0.21	0	0	0.2	"5,030"	0.205	"5,000"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-C5Q: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505Q	0.3	0.3	0.3	0.3	-3.23	"2,000"	0.295	"5,000"	0.3	"5,000"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-C5R: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505R	0.06	0.06	0.06	0.06	0	200	0.055	"1,000"	0.06	"1,000"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-C5S: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505S	-	-	-	0.17	0	0	0.16	"5,000"	0.165	"5,000"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-C5T: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505T	-	-	-	0.26	0	0	0.25	"5,000"	0.255	"5,000"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-C5U: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505U	-	-	-	0.15	0	0	0.115	"1,000"	0.12	"1,000"	6-Mar-19	10:51 AM	Wednesday
FTSE BURSA MALAYSIA KLCI ETF	0820EA	1.78	1.78	1.78	1.78	0	3	1.77	1	1.78	497	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-H6F: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506F	-	-	-	0.025	0	0	0.025	"1,000"	0.03	"1,000"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-H6H: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506H	-	-	-	0.085	0	0	0	0	0	0	6-Mar-19	7:11 PM	Wednesday
FBMKLCI-H6I: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506I	-	-	-	0.065	0	0	0	0	0	0	6-Mar-19	7:11 PM	Wednesday
FBMKLCI-H6J: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506J	-	-	-	0.165	0	0	0	0	0	0	6-Mar-19	7:11 PM	Wednesday
FBMKLCI-H6K: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506K	0.195	0.195	0.195	0.195	2.63	"1,500"	0.2	"1,000"	0.205	947	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-H6L: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506L	-	-	-	0.125	0	0	0.125	"2,000"	0.13	"1,600"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-H6M: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506M	-	-	-	0.17	0	0	0.18	"1,000"	0.185	961	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-H6N: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506N	-	-	-	0.21	0	0	0.215	"5,000"	0.22	"3,000"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-H6O: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506O	-	-	-	0.29	0	0	0.34	"5,000"	0.345	"3,000"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-H6P: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506P	0.05	0.055	0.045	0.045	-18.18	"2,267"	0.05	100	0.055	"4,689"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-H6Q: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506Q	0.085	0.095	0.085	0.095	18.75	201	0.09	30	0.095	"1,175"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-H6R: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506R	-	-	-	0.24	0	0	0.245	"5,000"	0.25	"5,000"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-H6S: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506S	0.36	0.36	0.355	0.355	-1.39	"4,900"	0.36	"5,000"	0.365	"5,000"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-H6T: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506T	0.09	0.09	0.09	0.09	0	400	0.095	"1,000"	0.1	"1,000"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-H6U: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506U	-	-	-	0.255	0	0	0.26	"5,000"	0.265	"5,000"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-H6V: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506V	-	-	-	0.255	0	0	0.265	"5,000"	0.27	"5,000"	6-Mar-19	10:51 AM	Wednesday
FBMKLCI-H6W: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506W	-	-	-	0.145	0	0	0.145	"1,650"	0.15	"1,000"	6-Mar-19	10:51 AM	Wednesday
FCW HOLDINGS BHD	2755	1.05	1.06	1.05	1.05	2.94	189	1.06	16	1.1	10	6-Mar-19	10:51 AM	Wednesday
FGV HOLDINGS BERHAD	5222	1.17	1.19	1.15	1.17	0.86	"51,291"	1.16	"11,943"	1.17	"9,682"	6-Mar-19	10:51 AM	Wednesday
FGV-C52: CW FGV HOLDINGS BERHAD (CIMB)	522252	-	-	-	0.005	0	0	0	0	0	0	6-Mar-19	7:11 PM	Wednesday
FGV-C54: CW FGV HOLDINGS BERHAD (MIBB)	522254	-	-	-	0.005	0	0	0	0	0	0	6-Mar-19	7:11 PM	Wednesday
FGV-C55: CW FGV HOLDINGS BERHAD (CIMB)	522255	0.015	0.015	0.015	0.015	50	1	0.005	"3,400"	0.015	"8,656"	6-Mar-19	10:51 AM	Wednesday
FGV-C56: CW FGV HOLDINGS BERHAD (MACQ)	522256	-	-	-	0.005	0	0	0.005	"5,000"	0.02	100	6-Mar-19	10:51 AM	Wednesday
FGV-C57: CW FGV HOLDINGS BERHAD (RHB)	522257	-	-	-	0.005	0	0	0	0	0.005	"5,000"	6-Mar-19	10:51 AM	Wednesday
FGV-C58: CW FGV HOLDINGS BERHAD (CIMB)	522258	-	-	-	0.01	0	0	0.005	"17,880"	0.015	"10,033"	6-Mar-19	10:51 AM	Wednesday
FGV-C59: CW FGV HOLDINGS BERHAD (MACQ)	522259	-	-	-	0.035	0	0	0.005	100	0.02	100	6-Mar-19	10:51 AM	Wednesday
FGV-C60: CW FGV HOLDINGS BERHAD (KIBB)	522260	-	-	-	0.01	0	0	0.005	"5,700"	0.01	"5,000"	6-Mar-19	10:51 AM	Wednesday
FGV-C61: CW FGV HOLDINGS BERHAD (MACQ)	522261	0.03	0.03	0.03	0.03	0	1	0.025	"30,400"	0.03	"10,000"	6-Mar-19	10:51 AM	Wednesday
FGV-C62: CW FGV HOLDINGS BERHAD (RHB)	522262	0.09	0.09	0.09	0.09	-10	240	0.09	"5,000"	0.095	"5,000"	6-Mar-19	10:51 AM	Wednesday
FGV-C63: CW FGV HOLDINGS BERHAD (MACQ)	522263	0.18	0.18	0.17	0.17	-2.86	"29,065"	0.17	"10,550"	0.175	"4,119"	6-Mar-19	10:51 AM	Wednesday
FGV-C64: CW FGV HOLDINGS BERHAD (RHB)	522264	-	-	-	0.24	0	0	0.225	"3,000"	0.24	"3,000"	6-Mar-19	10:51 AM	Wednesday
FGV-C65: CW FGV HOLDINGS BERHAD (KIBB)	522265	0.19	0.19	0.19	0.19	-2.56	100	0.18	"5,000"	0.185	"5,000"	6-Mar-19	10:51 AM	Wednesday
FGV-C66: CW FGV HOLDINGS BERHAD (MACQ)	522266	-	-	-	0.31	0	0	0.29	"5,000"	0.31	100	6-Mar-19	10:51 AM	Wednesday
FGV-C67: CW FGV HOLDINGS BERHAD (CIMB)	522267	0.42	0.42	0.42	0.42	0	2	0.41	"1,000"	0.425	"1,000"	6-Mar-19	10:51 AM	Wednesday
FGV-C68: CW FGV HOLDINGS BERHAD (MIBB)	522268	-	-	-	0.2	0	0	0.175	"3,000"	0.185	"3,000"	6-Mar-19	10:51 AM	Wednesday
FIAMMA HOLDINGS BHD	6939	0.52	0.52	0.52	0.52	0	80	0.515	130	0.52	110	6-Mar-19	10:51 AM	Wednesday
FIBON BERHAD	149	0.43	0.43	0.43	0.43	-2.27	500	0.43	50	0.45	96	6-Mar-19	10:51 AM	Wednesday
FEDERAL INTERNATIONAL HOLDINGS BERHAD	8605	0.415	0.415	0.405	0.405	1.25	701	0.405	240	0.415	299	6-Mar-19	10:51 AM	Wednesday
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 16/26	8605PA	-	-	-	0.085	0	0	0.06	"2,500"	0.08	400	6-Mar-19	10:51 AM	Wednesday
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 18/28	8605PB	-	-	-	0.08	0	0	0.045	"5,800"	0	0	6-Mar-19	10:51 AM	Wednesday
FIMA CORPORATION BHD	3107	-	-	-	1.93	0	0	1.92	228	1.93	10	6-Mar-19	10:51 AM	Wednesday
FINTEC GLOBAL BERHAD	150	0.05	0.055	0.05	0.055	10	628	0.05	"10,252"	0.055	"35,460"	6-Mar-19	10:51 AM	Wednesday
FINTEC GLOBAL BERHAD - ICPS A 2017/2027	0150PA	-	-	-	0.03	0	0	0.025	"34,122"	0.03	"50,870"	6-Mar-19	10:51 AM	Wednesday
FINTEC GLOBAL BERHAD - WARRANTS A 2014/2024	0150WA	0.01	0.01	0.01	0.01	-33.33	200	0.01	"103,743"	0.015	"9,664"	6-Mar-19	10:51 AM	Wednesday
FINTEC GLOBAL BERHAD - WARRANTS B 2017/2022	0150WB	-	-	-	0.02	0	0	0.015	"28,950"	0.02	599	6-Mar-19	10:51 AM	Wednesday
FITTERS DIVERSIFIED BHD	9318	0.545	0.56	0.54	0.545	1.87	"115,599"	0.54	"5,692"	0.545	"4,652"	6-Mar-19	10:51 AM	Wednesday
FITTERS DIVERSIFIED BERHAD - Warrants	9318WB	0.04	0.04	0.03	0.03	-25	"24,403"	0.03	"6,972"	0.035	"9,123"	6-Mar-19	10:51 AM	Wednesday
FOCUS LUMBER BERHAD	5197	1.66	1.69	1.65	1.67	0	"3,099"	1.66	787	1.67	40	6-Mar-19	10:51 AM	Wednesday
FOCUS DYNAMICS GROUP BERHAD	116	-	-	-	0.145	0	0	0.135	"12,308"	0.14	"30,000"	6-Mar-19	10:51 AM	Wednesday
FOCUS DYNAMICS GROUP BERHAD- WARRANTS C 2014/2019	0116WC	-	-	-	0.095	0	0	0.085	300	0.1	90	6-Mar-19	10:51 AM	Wednesday
FOCUS POINT HOLDINGS BERHAD	157	0.38	0.39	0.37	0.37	4.23	490	0.37	27	0.38	265	6-Mar-19	10:51 AM	Wednesday
FOUNDPAC GROUP BERHAD	5277	0.345	0.35	0.33	0.335	0	"120,393"	0.33	"12,471"	0.335	"3,571"	6-Mar-19	10:51 AM	Wednesday
FORMOSA PROSONIC INDUSTRIES	9172	1.8	1.81	1.8	1.8	0	682	1.8	"1,915"	1.81	"1,355"	6-Mar-19	10:51 AM	Wednesday
FREIGHT MANAGEMENT HLDGS BHD	7210	0.56	0.565	0.56	0.565	0.89	480	0.56	"1,760"	0.57	"1,500"	6-Mar-19	10:51 AM	Wednesday
FRONTKEN CORPORATION BHD	128	0.965	1.01	0.96	1	4.71	"270,697"	0.995	"5,268"	1	"10,348"	6-Mar-19	10:51 AM	Wednesday
FSBM HOLDINGS BHD	9377	-	-	-	0.095	0	0	0	0	0	0	6-Mar-19	10:51 AM	Wednesday
FSBM HOLDINGS BERHAD - WARR	9377WA	-	-	-	0.025	0	0	0	0	0	0	6-Mar-19	10:51 AM	Wednesday
G3 GLOBAL BERHAD	7184	-	-	-	0.79	0	0	0.71	78	0.79	335	6-Mar-19	10:51 AM	Wednesday
G3 GLOBAL BERHAD - WARRANTS 2017/2022	7184WA	-	-	-	0.77	0	0	0.47	120	0.8	948	6-Mar-19	10:51 AM	Wednesday
GADANG HOLDINGS BHD	9261	0.58	0.595	0.575	0.59	1.72	"6,332"	0.59	"2,503"	0.595	"4,558"	6-Mar-19	10:51 AM	Wednesday
GADANG HOLDINGS BHD - WARRANTS 2016 / 2021	9261WB	0.125	0.13	0.125	0.13	4	"1,780"	0.13	580	0.135	"1,000"	6-Mar-19	10:51 AM	Wednesday
GAMUDA BHD	5398	2.97	3.01	2.97	2.98	0.34	"13,738"	2.97	"1,936"	2.98	154	6-Mar-19	10:51 AM	Wednesday
GAMUDA-C51: CW GAMUDA BERHAD (MIBB)	539851	-	-	-	0.015	0	0	0.01	"2,500"	0.015	"4,000"	6-Mar-19	10:51 AM	Wednesday
GAMUDA-C53: CW GAMUDA BERHAD (CIMB)	539853	-	-	-	0.005	0	0	0	0	0.005	"2,248"	6-Mar-19	10:51 AM	Wednesday
GAMUDA-C54: CW GAMUDA BERHAD (AM)	539854	-	-	-	0.005	0	0	0	0	0	0	6-Mar-19	7:11 PM	Wednesday
GAMUDA-C55: CW GAMUDA BERHAD (MACQ)	539855	-	-	-	0.015	0	0	0	0	0	0	6-Mar-19	7:11 PM	Wednesday
GAMUDA-C56: CW GAMUDA BERHAD (MACQ)	539856	-	-	-	0.03	0	0	0.015	"3,000"	0.02	"1,000"	6-Mar-19	10:51 AM	Wednesday
GAMUDA-C57: CW GAMUDA BERHAD (CIMB)	539857	0.05	0.05	0.05	0.05	0	70	0.05	"1,000"	0.055	820	6-Mar-19	10:51 AM	Wednesday
GAMUDA-C58: CW GAMUDA BERHAD (MACQ)	539858	0.085	0.085	0.085	0.085	13.33	200	0.08	100	0.085	900	6-Mar-19	10:51 AM	Wednesday
GAMUDA-C59: CW GAMUDA BERHAD (CIMB)	539859	-	-	-	0.185	0	0	0.19	"1,000"	0.195	701	6-Mar-19	10:51 AM	Wednesday
GAMUDA-C60: CW GAMUDA BERHAD (KIBB)	539860	-	-	-	0.12	0	0	0.12	"10,000"	0.125	"1,000"	6-Mar-19	10:51 AM	Wednesday
GAMUDA-C61: CW GAMUDA BERHAD (MACQ)	539861	0.095	0.095	0.095	0.095	0	"11,000"	0.09	"7,500"	0.095	"1,000"	6-Mar-19	10:51 AM	Wednesday
GAMUDA-C62: CW GAMUDA BERHAD (AM)	539862	-	-	-	0.11	0	0	0.11	"3,000"	0.115	"3,000"	6-Mar-19	10:51 AM	Wednesday
GAMUDA-C63: CW GAMUDA BERHAD (MIBB)	539863	0.125	0.125	0.125	0.125	4.17	62	0.12	"2,500"	0.125	"2,500"	6-Mar-19	10:51 AM	Wednesday
GAMUDA BERHAD-WARRANTS E	5398WE	0.23	0.235	0.225	0.235	2.17	"4,360"	0.23	650	0.235	"3,510"	6-Mar-19	10:51 AM	Wednesday
GAS MALAYSIA BERHAD	5209	2.86	2.86	2.86	2.86	1.42	7	2.85	4	2.86	135	6-Mar-19	10:51 AM	Wednesday
GABUNGAN AQRS BERHAD	5226	1.16	1.17	1.15	1.15	-0.86	"2,639"	1.15	521	1.16	930	6-Mar-19	10:51 AM	Wednesday
GABUNGAN AQRS BERHAD-WARRANTS B	5226WB	0.275	0.28	0.275	0.28	1.82	533	0.275	460	0.28	"1,617"	6-Mar-19	10:51 AM	Wednesday
GUAN CHONG BHD	5102	3.7	3.71	3.7	3.7	-0.8	930	3.69	105	3.7	187	6-Mar-19	10:51 AM	Wednesday
GCB-CA: CW GUAN CHONG BERHAD (RHB)	5102CA	-	-	-	0.285	0	0	0.285	500	0.3	500	6-Mar-19	10:51 AM	Wednesday
GRAND CENTRAL ENTERPRISES BHD	5592	-	-	-	0.46	0	0	0.46	100	0.475	70	6-Mar-19	10:51 AM	Wednesday
GDB HOLDINGS BERHAD	198	0.265	0.265	0.265	0.265	0	"2,740"	0.26	"3,290"	0.265	"1,470"	6-Mar-19	10:51 AM	Wednesday
GD EXPRESS CARRIER BHD	78	0.35	0.365	0.35	0.355	1.43	"16,472"	0.355	"1,905"	0.36	"2,747"	6-Mar-19	10:51 AM	Wednesday
GDEX-CN: CW GD EXPRESS CARRIER BERHAD (AM)	0078CN	-	-	-	0.005	0	0	0	0	0	0	6-Mar-19	7:11 PM	Wednesday
GD EXPRESS CARRIER  BERHAD- Warrants B 2015/2020	0078WB	0.06	0.065	0.06	0.06	0	"5,052"	0.06	"3,779"	0.065	"18,436"	6-Mar-19	10:51 AM	Wednesday
GEELY-C1: CW GEELY AUTOMOBILE HOLDINGS LIMITED (RHB)	0580C1	-	-	-	0.075	0	0	0.085	"5,000"	0.09	"5,000"	6-Mar-19	10:51 AM	Wednesday
GENETEC TECHNOLOGY BERHAD	104	1.87	1.87	1.83	1.83	-2.14	470	1.83	30	1.84	147	6-Mar-19	10:51 AM	Wednesday
GENTING MALAYSIA BERHAD	4715	3.43	3.43	3.42	3.43	0.29	"4,767"	3.42	454	3.43	"2,465"	6-Mar-19	10:51 AM	Wednesday
GENM-C38: CW GENTING MALAYSIA BERHAD (RHB)	471538	-	-	-	0.005	0	0	0	0	0.005	"43,237"	6-Mar-19	10:51 AM	Wednesday
GENM-C39: CW GENTING MALAYSIA BERHAD (AM)	471539	-	-	-	0.005	0	0	0	0	0	0	6-Mar-19	7:11 PM	Wednesday
GENM-C40: CW GENTING MALAYSIA BERHAD (KIBB)	471540	-	-	-	0.15	0	0	0	0	0	0	6-Mar-19	10:51 AM	Wednesday
GENM-C41: CW GENTING MALAYSIA BERHAD (CIMB)	471541	-	-	-	0.005	0	0	0	0	0.005	"1,000"	6-Mar-19	10:51 AM	Wednesday
GENM-C42: CW GENTING MALAYSIA BERHAD (MACQ)	471542	-	-	-	0.045	0	0	0.035	"6,120"	0.04	"1,000"	6-Mar-19	10:51 AM	Wednesday
