Company	Stock_Code	Open	High	Low	Last	Chg_Perc	Vol_in'00	Buy	Buy_Vol_in'00	Sell	Sell_Vol_in'00	Date	Time	Day
ADVANCE SYNERGY BHD	1481	0.13	0.135	0.125	0.13	4	"17,423"	0.13	"1,298"	0.135	"9,914"	4-Mar-19	5:33 PM	Monday
ASDION BHD	68	0.235	0.245	0.235	0.245	2.08	"37,693"	0.24	"6,987"	0.245	"1,361"	4-Mar-19	5:33 PM	Monday
ASDION BERHAD - WARRANTS 2014/2019	0068WB	-	-	-	0.005	0	0	0	0	0.005	"90,281"	4-Mar-19	5:33 PM	Monday
ASIA BRANDS BERHAD	7722	0.465	0.465	0.465	0.465	6.9	80	0.425	10	0.465	19	4-Mar-19	5:33 PM	Monday
ASIA FILE CORPORATION BHD	7129	2.57	2.57	2.5	2.55	0	228	2.52	31	2.56	30	4-Mar-19	5:33 PM	Monday
ASIAN PAC HOLDINGS BHD	4057	0.12	0.12	0.115	0.12	0	760	0.115	"9,630"	0.12	"5,409"	4-Mar-19	5:33 PM	Monday
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022	4057LC	-	-	-	0.6	0	0	0.58	100	0.805	30	4-Mar-19	5:33 PM	Monday
ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022	4057WB	-	-	-	0.055	0	0	0.035	855	0.055	562	4-Mar-19	5:33 PM	Monday
ASIA POLY HOLDINGS BHD	105	0.08	0.08	0.07	0.075	-6.25	"2,902"	0.075	1	0.08	"4,871"	4-Mar-19	5:33 PM	Monday
ASIA POLY HOLDINGS BERHAD - ICPS A 2017/2022	0105PA	0.04	0.04	0.04	0.04	0	"8,000"	0.035	"18,501"	0.04	"3,856"	4-Mar-19	5:33 PM	Monday
ASIA POLY HOLDINGS BERHAD - WARRANTS A 2015/2020	0105WA	-	-	-	0.02	0	0	0.015	"11,900"	0.035	"7,608"	4-Mar-19	5:33 PM	Monday
ASIA POLY HOLDINGS BERHAD-WARRANTS B 2017/2022	0105WB	-	-	-	0.03	0	0	0.025	"8,000"	0.03	125	4-Mar-19	5:33 PM	Monday
ASTINO BHD	7162	0.685	0.685	0.675	0.675	-2.17	570	0.67	200	0.68	100	4-Mar-19	5:33 PM	Monday
ASTRO MALAYSIA HOLDINGS BERHAD	6399	1.64	1.66	1.64	1.65	0.61	"19,112"	1.64	"2,833"	1.65	"2,071"	4-Mar-19	5:33 PM	Monday
ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB)	639910	-	-	-	0.14	0	0	0	0	0	0	4-Mar-19	5:33 PM	Monday
ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB)	639911	-	-	-	0.125	0	0	0	0	0	0	4-Mar-19	5:33 PM	Monday
ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ)	639912	0.11	0.11	0.11	0.11	0	300	0	0	0	0	4-Mar-19	5:33 PM	Monday
ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB)	639913	-	-	-	0.1	0	0	0	0	0	0	4-Mar-19	5:33 PM	Monday
AT SYSTEMATIZATION BHD	72	0.045	0.05	0.045	0.05	0	"2,522"	0.05	44	0.055	"14,466"	4-Mar-19	5:33 PM	Monday
AT SYSTEMATIZATION BERHAD-WARRANTS B 16/19	0072WB	-	-	-	0.005	0	0	0	0	0.005	"10,316"	4-Mar-19	5:33 PM	Monday
ATA IMS BERHAD	8176	1.75	1.75	1.72	1.72	-0.58	"5,836"	1.72	255	1.73	"2,450"	4-Mar-19	5:33 PM	Monday
ATLAN HOLDINGS BHD	7048	-	-	-	4.4	0	0	4.35	15	4.39	30	4-Mar-19	5:33 PM	Monday
ATRIUM REITS	5130	1.13	1.13	1.13	1.13	1.8	90	1.11	520	1.13	353	4-Mar-19	5:33 PM	Monday
ATTA GLOBAL GROUP BERHAD	7099	0.6	0.61	0.595	0.61	1.67	240	0.61	30	0.64	20	4-Mar-19	5:33 PM	Monday
ATTA GLOBAL GROUP BERHAD - ICULS 12/22	7099LA	0.075	0.09	0.075	0.09	20	"12,410"	0.08	"2,393"	0.085	150	4-Mar-19	5:33 PM	Monday
ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022	7099PA	-	-	-	0.125	0	0	0.12	"1,799"	0.145	596	4-Mar-19	5:33 PM	Monday
ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22	7099WB	-	-	-	0.09	0	0	0.075	180	0.09	885	4-Mar-19	5:33 PM	Monday
ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024	7099WC	-	-	-	0.095	0	0	0.08	481	0.175	127	4-Mar-19	5:33 PM	Monday
ATURMAJU RESOURCES BHD	7181	0.375	0.42	0.375	0.42	15.07	"57,061"	0.42	303	0.425	133	4-Mar-19	5:33 PM	Monday
ATURMAJU RESOURCES BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024	7181PA	0.1	0.14	0.09	0.14	47.37	"265,696"	0.135	"1,200"	0.14	"8,380"	4-Mar-19	5:33 PM	Monday
AVILLION BERHAD	8885	-	-	-	0.235	0	0	0.24	10	0.26	300	4-Mar-19	5:33 PM	Monday
AWC BERHAD	7579	0.75	0.77	0.745	0.76	2.01	"17,228"	0.76	"1,008"	0.765	"1,500"	4-Mar-19	5:33 PM	Monday
AWC BERHAD - WARRANTS 2018/2023	7579WA	0.205	0.21	0.2	0.205	2.5	"7,994"	0.205	"3,942"	0.21	977	4-Mar-19	5:33 PM	Monday
AXIATA GROUP BERHAD	6888	4.14	4.22	4.13	4.15	-0.95	"48,240"	4.15	"11,618"	4.17	120	4-Mar-19	5:33 PM	Monday
AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB)	688828	-	-	-	0.02	0	0	0	0	0	0	4-Mar-19	5:33 PM	Monday
AXIATA-C29: CW AXIATA GROUP BERHAD (KIBB)	688829	-	-	-	0.005	0	0	0	0	0	0	4-Mar-19	5:33 PM	Monday
AXIATA-C30: CW AXIATA GROUP BERHAD (MIBB)	688830	0.04	0.04	0.04	0.04	0	"7,487"	0	0	0	0	4-Mar-19	5:33 PM	Monday
AXIATA-C31: CW AXIATA GROUP BERHAD (AM)	688831	-	-	-	0.04	0	0	0	0	0	0	4-Mar-19	5:33 PM	Monday
AXIATA-C32: CW AXIATA GROUP BERHAD (RHB)	688832	-	-	-	0.125	0	0	0	0	0	0	4-Mar-19	5:33 PM	Monday
AXIATA-C33: CW AXIATA GROUP BERHAD (MACQ)	688833	0.185	0.185	0.18	0.18	-2.7	"4,400"	0.115	100	0.22	25	4-Mar-19	5:33 PM	Monday
AXIATA-C34: CW AXIATA GROUP BERHAD (CIMB)	688834	0.18	0.18	0.175	0.175	-2.78	8	0	0	0.35	30	4-Mar-19	5:33 PM	Monday
AXIATA-C35: CW AXIATA GROUP BERHAD (KIBB)	688835	0.155	0.155	0.155	0.155	-3.13	"2,000"	0	0	0.18	600	4-Mar-19	5:33 PM	Monday
AXIATA-C36: CW AXIATA GROUP BERHAD (RHB)	688836	0.195	0.195	0.19	0.19	0	"8,000"	0.125	50	0	0	4-Mar-19	5:33 PM	Monday
AXIS REITS	5106	1.73	1.75	1.71	1.73	0	"1,217"	1.73	688	1.74	90	4-Mar-19	5:33 PM	Monday
AYER HOLDINGS BERHAD	2305	-	-	-	4.2	0	0	4.2	10	4.75	10	4-Mar-19	5:33 PM	Monday
AYS VENTURES BHD	5021	0.35	0.35	0.34	0.34	-2.86	"5,415"	0.335	960	0.34	535	4-Mar-19	5:33 PM	Monday
AHMAD ZAKI RESOURCES BHD	7078	0.44	0.455	0.425	0.435	0	"79,361"	0.435	"4,573"	0.44	"4,375"	4-Mar-19	5:33 PM	Monday
AHMAD ZAKI RESOURCES BERHAD- WA 14/24	7078WA	0.205	0.21	0.2	0.205	2.5	"3,719"	0.2	401	0.205	125	4-Mar-19	5:33 PM	Monday
BAHVEST RESOURCES BERHAD	98	0.57	0.645	0.57	0.635	14.41	"235,920"	0.635	"6,223"	0.64	493	4-Mar-19	5:33 PM	Monday
