Company	Stock_Code	Open	High	Low	Last	Chg_Perc	Vol_in'00	Buy	Buy_Vol_in'00	Sell	Sell_Vol_in'00	Date	Time	Day
AIRASIAC75: CW AIRASIA GROUP BERHAD (AM)	509975	-	-	-	0.14	0	0	0.135	"3,000"	0.14	"3,000"	8-Mar-19	9:36 AM	Friday
AIRASIAC76: CW AIRASIA GROUP BERHAD (MIBB)	509976	-	-	-	0.075	0	0	0.075	"2,500"	0.08	"2,500"	8-Mar-19	9:36 AM	Friday
AIRASIAC77: CW AIRASIA GROUP BERHAD (MACQ)	509977	-	-	-	0.08	0	0	0.08	"15,060"	0.085	"10,700"	8-Mar-19	9:36 AM	Friday
MALAYSIA AIRPORTS HOLDINGS BHD	5014	7.8	7.86	7.68	7.69	-1.28	"2,182"	7.69	58	7.7	68	8-Mar-19	9:36 AM	Friday
AIRPORT-C2: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB)	5014C2	-	-	-	0.025	0	0	0	0	0.005	"2,000"	8-Mar-19	9:36 AM	Friday
AIRPORT-C3: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (AM)	5014C3	-	-	-	0.035	0	0	0	0	0.01	"2,000"	8-Mar-19	9:36 AM	Friday
AIRPORT-C4: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (CIMB)	5014C4	-	-	-	0.045	0	0	0.035	800	0.045	972	8-Mar-19	9:36 AM	Friday
AIRPORT-C5: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MACQ)	5014C5	-	-	-	0.06	0	0	0.055	"1,200"	0.06	"1,400"	8-Mar-19	9:36 AM	Friday
AIRPORT-C6: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB)	5014C6	-	-	-	0.16	0	0	0.115	"3,000"	0.12	"3,000"	8-Mar-19	9:36 AM	Friday
AIRPORT-C7: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (KIBB)	5014C7	-	-	-	0.095	0	0	0.085	500	0.09	600	8-Mar-19	9:36 AM	Friday
AMALGAMATED INDUSTRIAL STEEL	2682	-	-	-	0.26	0	0	0.26	4	0.295	252	8-Mar-19	9:36 AM	Friday
AJINOMOTO (M) BHD	2658	18.68	18.68	18.68	18.68	0	16	18.54	14	18.68	33	8-Mar-19	9:36 AM	Friday
AJIYA BHD	7609	-	-	-	0.53	0	0	0.525	113	0.56	641	8-Mar-19	9:36 AM	Friday
AJIYA BERHAD - WARRANTS 2016/2021	7609WA	-	-	-	0.095	0	0	0.09	"1,041"	0.1	450	8-Mar-19	9:36 AM	Friday
ALAM MARITIM RESOURCES BHD	5115	0.105	0.11	0.105	0.11	4.76	"6,561"	0.105	"11,830"	0.11	"15,969"	8-Mar-19	9:36 AM	Friday
AL-AQAR HEALTHCARE REIT	5116	-	-	-	1.35	0	0	1.34	148	1.37	500	8-Mar-19	9:36 AM	Friday
ALCOM GROUP BERHAD	2674	-	-	-	0.535	0	0	0.515	259	0.55	389	8-Mar-19	9:36 AM	Friday
ALLIANZ MALAYSIA BHD	1163	14.34	14.34	14.34	14.34	0	2	14.32	3	14.34	48	8-Mar-19	9:36 AM	Friday
ALLIANZ MALAYSIA BHD-ICPS	1163PA	-	-	-	14.3	0	0	14	100	0	0	8-Mar-19	9:36 AM	Friday
AL-SALAM REAL ESTATE INVESTMENT TRUST	5269	-	-	-	0.825	0	0	0.825	100	0.83	31	8-Mar-19	9:36 AM	Friday
AMMB HOLDINGS BHD	1015	4.53	4.53	4.46	4.47	-0.67	527	4.46	241	4.49	304	8-Mar-19	9:36 AM	Friday
AMBANK-C10: CW AMMB HOLDINGS BERHAD (CIMB)	101510	-	-	-	0.17	0	0	0.145	397	0.165	501	8-Mar-19	9:36 AM	Friday
AMBANK-C11: CW AMMB HOLDINGS BERHAD (MIBB)	101511	-	-	-	0.18	0	0	0.15	"1,000"	0.16	"1,000"	8-Mar-19	9:36 AM	Friday
AMBANK-C12: CW AMMB HOLDINGS BERHAD (RHB)	101512	-	-	-	0.15	0	0	0.125	"1,000"	0.13	"1,000"	8-Mar-19	9:36 AM	Friday
AMBANK-C13: CW AMMB HOLDINGS BERHAD (MACQ)	101513	-	-	-	0.095	0	0	0.09	"1,300"	0.095	"2,200"	8-Mar-19	9:36 AM	Friday
ASIA MEDIA GROUP BERHAD	159	0.165	0.165	0.16	0.16	-3.03	"2,460"	0.155	"7,600"	0.165	10	8-Mar-19	9:36 AM	Friday
AMFIRST REITS	5120	0.535	0.535	0.535	0.535	0	140	0.53	87	0.54	602	8-Mar-19	9:36 AM	Friday
AMLEX HOLDINGS BERHAD	3011	-	-	-	0.18	0	0	0.01	50	0	0	8-Mar-19	9:36 AM	Friday
AMCORP PROPERTIES BERHAD	1007	0.515	0.515	0.515	0.515	-0.96	9	0.515	241	0.525	538	8-Mar-19	9:36 AM	Friday
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A	1007PA	-	-	-	0.25	0	0	0.245	600	0.25	8	8-Mar-19	9:36 AM	Friday
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B	1007PB	-	-	-	0.58	0	0	0.445	25	0.62	12	8-Mar-19	9:36 AM	Friday
AMTEK HOLDINGS BHD	7051	-	-	-	0.275	0	0	0	0	0	0	8-Mar-19	9:36 AM	Friday
AMTEL HOLDINGS BHD	7031	-	-	-	0.665	0	0	0.665	257	0.795	3	8-Mar-19	9:36 AM	Friday
AMVERTON BERHAD	5959	-	-	-	1.02	0	0	0.95	50	1.06	40	8-Mar-19	9:36 AM	Friday
AMWAY (M) HOLDINGS BHD	6351	-	-	-	6.15	0	0	6.14	10	6.2	3	8-Mar-19	9:36 AM	Friday
ANALABS RESOURCES BHD	7083	-	-	-	1.2	0	0	1.1	100	1.2	20	8-Mar-19	9:36 AM	Friday
ANCOM BHD	4758	0.49	0.49	0.49	0.49	-1.01	50	0.485	600	0.495	100	8-Mar-19	9:36 AM	Friday
ANCOM LOGISTICS BERHAD	48	-	-	-	0.09	0	0	0.085	"1,100"	0.095	995	8-Mar-19	9:36 AM	Friday
ANN JOO RESOURCES BHD	6556	1.59	1.64	1.59	1.62	1.89	"6,078"	1.62	814	1.63	363	8-Mar-19	9:36 AM	Friday
ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024	6556PA	-	-	-	0.55	0	0	0.52	100	0.735	160	8-Mar-19	9:36 AM	Friday
ANZO HOLDINGS BERHAD	9342	0.04	0.04	0.035	0.035	-12.5	"1,100"	0.035	"265,185"	0.04	"48,569"	8-Mar-19	9:36 AM	Friday
ANZO HOLDINGS BERHAD-WARRANTS 2009/2019	9342WA	-	-	-	0.005	0	0	0	0	0.005	"42,680"	8-Mar-19	9:36 AM	Friday
ANZO HOLDINGS BERHAD-WARRANTS 2013/2023	9342WB	-	-	-	0.025	0	0	0.01	"26,800"	0.025	700	8-Mar-19	9:36 AM	Friday
ANZO HOLDINGS BERHAD - WARRANTS 2017/2020	9342WC	-	-	-	0.005	0	0	0	0	0.005	"26,177"	8-Mar-19	9:36 AM	Friday
APB RESOURCES BHD	5568	-	-	-	0.73	0	0	0.71	50	0.77	123	8-Mar-19	9:36 AM	Friday
APEX EQUITY HOLDINGS BHD	5088	-	-	-	1.01	0	0	0.985	80	1.02	60	8-Mar-19	9:36 AM	Friday
APFT BERHAD	5194	-	-	-	0.02	0	0	0.015	"344,885"	0.02	"97,079"	8-Mar-19	9:36 AM	Friday
APM AUTOMOTIVE HOLDINGS BHD	5015	-	-	-	3.1	0	0	2.95	64	3.27	50	8-Mar-19	9:36 AM	Friday
APOLLO FOOD HOLDINGS BHD	6432	-	-	-	3.88	0	0	3.86	100	3.9	75	8-Mar-19	9:36 AM	Friday
APPASIA BERHAD	119	-	-	-	0.085	0	0	0.085	110	0.09	"4,502"	8-Mar-19	9:36 AM	Friday
APPASIA BERHAD - WARRANTS A	0119WA	-	-	-	0.035	0	0	0.035	"5,500"	0.04	"1,100"	8-Mar-19	9:36 AM	Friday
A-RANK BHD	7214	-	-	-	0.515	0	0	0.52	36	0.53	97	8-Mar-19	9:36 AM	Friday
ARK RESOURCES HOLDINGS BERHAD	7007	-	-	-	0.5	0	0	0.4	100	0.5	164	8-Mar-19	9:36 AM	Friday
ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021	7007WB	-	-	-	0.09	0	0	0.02	"2,059"	0.39	1	8-Mar-19	9:36 AM	Friday
BUMI ARMADA BERHAD	5210	0.175	0.175	0.17	0.175	0	"4,145"	0.17	"104,752"	0.175	"122,050"	8-Mar-19	9:36 AM	Friday
ARMADA-C40: CW BUMI ARMADA BERHAD (CIMB)	521040	-	-	-	0.005	0	0	0	0	0.005	"13,081"	8-Mar-19	9:36 AM	Friday
ARMADA-C42: CW BUMI ARMADA BERHAD (RHB)	521042	-	-	-	0.005	0	0	0	0	0	0	8-Mar-19	7:11 PM	Friday
ARMADA-C43: CW BUMI ARMADA BERHAD (MIBB)	521043	-	-	-	0.005	0	0	0	0	0.005	"28,915"	8-Mar-19	9:36 AM	Friday
ARMADA-C44: CW BUMI ARMADA BERHAD (AM)	521044	-	-	-	0.005	0	0	0	0	0	0	8-Mar-19	7:11 PM	Friday
ARMADA-C45: CW BUMI ARMADA BERHAD (KIBB)	521045	-	-	-	0.005	0	0	0	0	0.005	"45,957"	8-Mar-19	9:36 AM	Friday
ARMADA-C46: CW BUMI ARMADA BERHAD (MIBB)	521046	-	-	-	0.005	0	0	0	0	0.005	"28,840"	8-Mar-19	9:36 AM	Friday
ARMADA-C47: CW BUMI ARMADA BERHAD (MACQ)	521047	-	-	-	0.005	0	0	0.005	"5,000"	0.02	100	8-Mar-19	9:36 AM	Friday
ARMADA-C48: CW BUMI ARMADA BERHAD (RHB)	521048	-	-	-	0.005	0	0	0	0	0.005	"7,300"	8-Mar-19	9:36 AM	Friday
ARMADA-C49: CW BUMI ARMADA BERHAD (KIBB)	521049	-	-	-	0.005	0	0	0.005	"10,000"	0.01	"6,000"	8-Mar-19	9:36 AM	Friday
ARMADA-C50: CW BUMI ARMADA BERHAD (MACQ)	521050	-	-	-	0.015	0	0	0.01	"30,000"	0.02	"5,000"	8-Mar-19	9:36 AM	Friday
AMANAHRAYA REITS	5127	0.85	0.85	0.85	0.85	0.59	11	0.845	162	0.85	667	8-Mar-19	9:36 AM	Friday
ADVANCE SYNERGY BHD	1481	0.125	0.125	0.125	0.125	0	355	0.125	"21,176"	0.13	"8,620"	8-Mar-19	9:36 AM	Friday
ASDION BHD	68	-	-	-	0.255	0	0	0.25	"10,310"	0.255	"2,160"	8-Mar-19	9:36 AM	Friday
ASDION BERHAD - WARRANTS 2014/2019	0068WB	-	-	-	0.005	0	0	0	0	0	0	8-Mar-19	9:36 AM	Friday
ASIA BRANDS BERHAD	7722	-	-	-	0.48	0	0	0.45	60	0.47	50	8-Mar-19	9:36 AM	Friday
ASIA FILE CORPORATION BHD	7129	-	-	-	2.6	0	0	2.51	30	2.59	48	8-Mar-19	9:36 AM	Friday
ASIAN PAC HOLDINGS BHD	4057	-	-	-	0.12	0	0	0.115	"9,195"	0.12	"6,187"	8-Mar-19	9:36 AM	Friday
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022	4057LC	-	-	-	0.6	0	0	0.58	100	0	0	8-Mar-19	9:36 AM	Friday
ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022	4057WB	-	-	-	0.055	0	0	0.035	855	0.055	562	8-Mar-19	9:36 AM	Friday
ASIA POLY HOLDINGS BHD	105	-	-	-	0.08	0	0	0.075	"2,000"	0.08	"4,743"	8-Mar-19	9:36 AM	Friday
ASIA POLY HOLDINGS BERHAD - ICPS A 2017/2022	0105PA	-	-	-	0.04	0	0	0.035	"18,500"	0.04	"4,170"	8-Mar-19	9:36 AM	Friday
ASIA POLY HOLDINGS BERHAD - WARRANTS A 2015/2020	0105WA	-	-	-	0.02	0	0	0.015	"10,900"	0.02	49	8-Mar-19	9:36 AM	Friday
ASIA POLY HOLDINGS BERHAD-WARRANTS B 2017/2022	0105WB	-	-	-	0.025	0	0	0.025	"10,838"	0.03	162	8-Mar-19	9:36 AM	Friday
ASTINO BHD	7162	-	-	-	0.64	0	0	0.64	350	0.655	10	8-Mar-19	9:36 AM	Friday
ASTRO MALAYSIA HOLDINGS BERHAD	6399	1.58	1.59	1.58	1.58	0	192	1.58	966	1.59	302	8-Mar-19	9:36 AM	Friday
ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB)	639910	-	-	-	0.135	0	0	0.12	"2,000"	0.125	"2,000"	8-Mar-19	9:36 AM	Friday
ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB)	639911	-	-	-	0.125	0	0	0.105	"2,000"	0.11	"2,000"	8-Mar-19	9:36 AM	Friday
ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ)	639912	-	-	-	0.11	0	0	0.085	"2,200"	0.09	700	8-Mar-19	9:36 AM	Friday
ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB)	639913	-	-	-	0.09	0	0	0.085	"2,000"	0.09	"2,000"	8-Mar-19	9:36 AM	Friday
AT SYSTEMATIZATION BHD	72	-	-	-	0.05	0	0	0.045	"24,279"	0.05	700	8-Mar-19	9:36 AM	Friday
AT SYSTEMATIZATION BERHAD-WARRANTS B 16/19	0072WB	-	-	-	0.005	0	0	0	0	0.005	"10,316"	8-Mar-19	9:36 AM	Friday
ATA IMS BERHAD	8176	-	-	-	1.73	0	0	1.73	10	1.75	130	8-Mar-19	9:36 AM	Friday
ATLAN HOLDINGS BHD	7048	-	-	-	4.38	0	0	4.2	15	4.4	50	8-Mar-19	9:36 AM	Friday
ATRIUM REITS	5130	-	-	-	1.12	0	0	1.11	641	1.12	100	8-Mar-19	9:36 AM	Friday
ATTA GLOBAL GROUP BERHAD	7099	0.715	0.73	0.7	0.7	-2.1	290	0.66	75	0.7	30	8-Mar-19	9:36 AM	Friday
ATTA GLOBAL GROUP BERHAD - ICULS 12/22	7099LA	0.09	0.09	0.09	0.09	0	"4,200"	0.085	"16,500"	0.09	"2,769"	8-Mar-19	9:36 AM	Friday
ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022	7099PA	-	-	-	0.145	0	0	0.135	100	0.155	"1,385"	8-Mar-19	9:36 AM	Friday
ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22	7099WB	-	-	-	0.09	0	0	0.08	300	0.135	127	8-Mar-19	9:36 AM	Friday
ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024	7099WC	0.095	0.095	0.095	0.095	0	145	0.095	400	0.125	15	8-Mar-19	9:36 AM	Friday
ATURMAJU RESOURCES BHD	7181	0.44	0.44	0.42	0.43	-3.37	"10,167"	0.425	970	0.43	881	8-Mar-19	9:36 AM	Friday
ATURMAJU RESOURCES BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024	7181PA	0.14	0.15	0.14	0.15	7.14	"8,021"	0.145	"4,295"	0.15	"5,149"	8-Mar-19	9:36 AM	Friday
AVILLION BERHAD	8885	-	-	-	0.24	0	0	0.235	110	0.24	29	8-Mar-19	9:36 AM	Friday
AWC BERHAD	7579	0.76	0.765	0.755	0.755	-1.31	"1,284"	0.75	500	0.755	14	8-Mar-19	9:36 AM	Friday
AWC BERHAD - WARRANTS 2018/2023	7579WA	-	-	-	0.215	0	0	0.205	"3,970"	0.21	807	8-Mar-19	9:36 AM	Friday
AXIATA GROUP BERHAD	6888	-	-	-	4.19	0	0	4.09	740	4.19	339	8-Mar-19	9:36 AM	Friday
AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB)	688828	-	-	-	0.02	0	0	0.02	86	0.035	"1,000"	8-Mar-19	9:36 AM	Friday
AXIATA-C29: CW AXIATA GROUP BERHAD (KIBB)	688829	-	-	-	0.005	0	0	0	0	0.005	"2,000"	8-Mar-19	9:36 AM	Friday
AXIATA-C30: CW AXIATA GROUP BERHAD (MIBB)	688830	-	-	-	0.04	0	0	0.03	"1,500"	0.035	"1,500"	8-Mar-19	9:36 AM	Friday
AXIATA-C31: CW AXIATA GROUP BERHAD (AM)	688831	-	-	-	0.04	0	0	0.01	"2,000"	0.015	"2,000"	8-Mar-19	9:36 AM	Friday
AXIATA-C32: CW AXIATA GROUP BERHAD (RHB)	688832	-	-	-	0.12	0	0	0.11	"2,000"	0.12	"2,000"	8-Mar-19	9:36 AM	Friday
AXIATA-C33: CW AXIATA GROUP BERHAD (MACQ)	688833	-	-	-	0.18	0	0	0.165	"2,200"	0.185	"1,000"	8-Mar-19	9:36 AM	Friday
AXIATA-C34: CW AXIATA GROUP BERHAD (CIMB)	688834	-	-	-	0.18	0	0	0.165	37	0.185	"1,000"	8-Mar-19	9:36 AM	Friday
AXIATA-C35: CW AXIATA GROUP BERHAD (KIBB)	688835	-	-	-	0.155	0	0	0.14	"3,000"	0.16	"1,000"	8-Mar-19	9:36 AM	Friday
AXIATA-C36: CW AXIATA GROUP BERHAD (RHB)	688836	-	-	-	0.185	0	0	0.18	"2,000"	0.19	"2,000"	8-Mar-19	9:36 AM	Friday
AXIS REITS	5106	1.74	1.74	1.74	1.74	0.58	63	1.72	17	1.74	47	8-Mar-19	9:36 AM	Friday
AYER HOLDINGS BERHAD	2305	-	-	-	4.5	0	0	4.21	3	4.8	15	8-Mar-19	9:36 AM	Friday
AYS VENTURES BHD	5021	0.345	0.35	0.34	0.345	-1.43	934	0.34	"1,098"	0.345	54	8-Mar-19	9:36 AM	Friday
AHMAD ZAKI RESOURCES BHD	7078	0.475	0.48	0.47	0.48	3.23	"23,068"	0.48	"2,898"	0.485	"3,314"	8-Mar-19	9:36 AM	Friday
AHMAD ZAKI RESOURCES BERHAD- WA 14/24	7078WA	0.21	0.21	0.205	0.21	2.44	834	0.205	176	0.21	"1,131"	8-Mar-19	9:36 AM	Friday
BAHVEST RESOURCES BERHAD	98	0.625	0.66	0.62	0.65	4	"29,586"	0.645	"3,106"	0.65	"4,250"	8-Mar-19	9:36 AM	Friday
BAHVEST RESOURCES BERHAD - WARRANTS A 2017/2024	0098WA	0.365	0.38	0.365	0.375	4.17	"7,903"	0.37	490	0.375	"1,331"	8-Mar-19	9:36 AM	Friday
BARAKAH OFFSHORE PETROLEUM BHD	7251	0.11	0.11	0.11	0.11	0	"24,327"	0.105	"45,354"	0.11	"9,733"	8-Mar-19	9:36 AM	Friday
