Company	Stock_Code	Open	High	Low	Last	Chg_Perc	Vol_in'00	Buy	Buy_Vol_in'00	Sell	Sell_Vol_in'00	Date	Time	Day
ECONPILE HOLDINGS BERHAD - WARRANTS A 2018/2023	5253WA	0.105	0.105	0.105	0.105	0	800	0.1	"12,981"	0.105	298	28-Feb-19	10:06 AM	Thursday
ECO WORLD DEVELOPMENT GROUP BERHAD	8206	0.99	0.99	0.98	0.985	-0.51	216	0.98	6	0.985	204	28-Feb-19	10:06 AM	Thursday
ECOWLD-CQ: CW ECO WORLD DEVELOPMENT GROUP BERHAD (MIBB)	8206CQ	-	-	-	0.005	0	0	0	0	0.005	"1,040"	28-Feb-19	10:06 AM	Thursday
ECOWLD-CR: CW ECO WORLD DEVELOPMENT GROUP BERHAD (AM)	8206CR	-	-	-	0.15	0	0	0	0	0	0	28-Feb-19	10:06 AM	Thursday
ECOWLD-CS: CW ECO WORLD DEVELOPMENT GROUP BERHAD (MACQ)	8206CS	-	-	-	0.035	0	0	0.005	100	0.025	100	28-Feb-19	10:06 AM	Thursday
ECOWLD-CT: CW ECO WORLD DEVELOPMENT GROUP BERHAD (KIBB)	8206CT	-	-	-	0.15	0	0	0.025	100	0.035	"1,000"	28-Feb-19	10:06 AM	Thursday
ECO WORLD DEVELOPMENT GROUP BERHAD - WARRANTS 2015/2022	8206WA	-	-	-	0.185	0	0	0.185	487	0.2	290	28-Feb-19	10:06 AM	Thursday
EDARAN BHD	5036	0.535	0.535	0.52	0.525	-1.87	"4,235"	0.52	624	0.525	32	28-Feb-19	10:06 AM	Thursday
EDEN INC. BHD	7471	0.11	0.11	0.11	0.11	-4.35	"3,890"	0.105	"11,800"	0.11	790	28-Feb-19	10:06 AM	Thursday
EDEN INC. BERHAD - WARRANTS B 2018/2021	7471WB	-	-	-	0.05	0	0	0.045	"13,742"	0.05	"1,325"	28-Feb-19	10:06 AM	Thursday
UEM EDGENTA BERHAD	1368	-	-	-	2.89	0	0	2.83	20	2.89	10	28-Feb-19	10:06 AM	Thursday
EDUSPEC HOLDINGS BERHAD	107	0.025	0.025	0.025	0.025	0	"3,000"	0.025	"161,705"	0.03	"81,400"	28-Feb-19	10:06 AM	Thursday
EFFICIENT E-SOLUTIONS BHD	64	0.17	0.17	0.17	0.17	-5.56	10	0.17	320	0.18	200	28-Feb-19	10:06 AM	Thursday
EXCEL FORCE MSC BHD	65	0.505	0.505	0.485	0.49	-2.97	"4,742"	0.485	930	0.49	614	28-Feb-19	10:06 AM	Thursday
EXCEL FORCE MSC BHD-WARRANT A 14/19	0065WA	0.14	0.14	0.13	0.14	-6.67	"3,306"	0.13	825	0.14	589	28-Feb-19	10:06 AM	Thursday
EG INDUSTRIES BHD	8907	0.465	0.465	0.46	0.46	-1.08	850	0.46	300	0.465	150	28-Feb-19	10:06 AM	Thursday
EG INDUSTRIES BERHAD - REDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022	8907PA	-	-	-	0.455	0	0	0.45	"1,920"	0.48	200	28-Feb-19	10:06 AM	Thursday
EG INDUSTRIES BERHAD - WARRANTS 2015/2020	8907WC	-	-	-	0.145	0	0	0.135	"1,000"	0.15	"1,000"	28-Feb-19	10:06 AM	Thursday
ESTHETICS INTERNATIONAL GROUP	5081	-	-	-	0.66	0	0	0.585	5	0.66	50	28-Feb-19	10:06 AM	Thursday
EITA RESOURCES BERHAD	5208	1.38	1.38	1.32	1.33	-10.14	803	1.34	50	1.35	80	28-Feb-19	10:06 AM	Thursday
EKA NOODLES BERHAD	7182	-	-	-	0.065	0	0	0.06	"3,773"	0.075	"4,762"	28-Feb-19	10:06 AM	Thursday
EKOVEST BHD	8877	0.55	0.555	0.545	0.545	0	"12,927"	0.54	"5,153"	0.545	332	28-Feb-19	10:06 AM	Thursday
EKOVEST-CQ: CW EKOVEST BERHAD (RHB)	8877CQ	-	-	-	0.01	0	0	0	0	0.005	"5,000"	28-Feb-19	10:06 AM	Thursday
EKOVEST-CR: CW EKOVEST BERHAD (KIBB)	8877CR	-	-	-	0.005	0	0	0	0	0.005	"5,100"	28-Feb-19	10:06 AM	Thursday
EKOVEST-CS: CW EKOVEST BERHAD (RHB)	8877CS	-	-	-	0.035	0	0	0.035	"5,000"	0.04	"5,000"	28-Feb-19	10:06 AM	Thursday
EKOVEST-CT: CW EKOVEST BERHAD (MACQ)	8877CT	0.05	0.05	0.05	0.05	0	"5,100"	0.045	"10,000"	0.05	"1,000"	28-Feb-19	10:06 AM	Thursday
EKOVEST BHD-WARRANTS B 14/19	8877WB	0.09	0.09	0.085	0.085	0	"6,720"	0.085	"2,250"	0.09	"4,957"	28-Feb-19	10:06 AM	Thursday
EKSONS CORPORATION BHD	9016	0.815	0.82	0.79	0.82	0	"1,200"	0.82	10	0.835	106	28-Feb-19	10:06 AM	Thursday
ELK-DESA RESOURCES BERHAD	5228	-	-	-	1.35	0	0	1.33	320	1.35	160	28-Feb-19	10:06 AM	Thursday
ELK-DESA RESOURCES BHD-ICULS 2014/2022	5228LA	-	-	-	1.08	0	0	1.08	136	1.38	10	28-Feb-19	10:06 AM	Thursday
ELSOFT RESEARCH BHD	90	1.05	1.06	1.05	1.05	-0.94	"1,101"	1.04	"1,162"	1.05	467	28-Feb-19	10:06 AM	Thursday
EONMETALL GROUP BHD	7217	0.395	0.395	0.385	0.39	-9.3	"1,360"	0.385	100	0.395	118	28-Feb-19	10:06 AM	Thursday
EMICO HOLDINGS BHD	9091	-	-	-	0.185	0	0	0.165	200	0.185	427	28-Feb-19	10:06 AM	Thursday
ENCORP BHD	6076	-	-	-	0.37	0	0	0.375	150	0.39	30	28-Feb-19	10:06 AM	Thursday
ENG KAH CORPORATION BHD	7149	-	-	-	1.05	0	0	0.99	16	1.05	46	28-Feb-19	10:06 AM	Thursday
ENGTEX GROUP BHD	5056	0.8	0.8	0.77	0.79	-4.24	"1,931"	0.79	80	0.795	250	28-Feb-19	10:06 AM	Thursday
ENRA GROUP BERHAD	8613	-	-	-	1.53	0	0	1.44	1	1.55	26	28-Feb-19	10:06 AM	Thursday
EP MANUFACTURING BHD	7773	-	-	-	0.4	0	0	0.38	100	0.42	38	28-Feb-19	10:06 AM	Thursday
EVERSAFE RUBBER BERHAD	190	-	-	-	0.25	0	0	0.215	100	0.25	268	28-Feb-19	10:06 AM	Thursday
ES CERAMICS TECHNOLOGY BHD	100	-	-	-	0.165	0	0	0.15	335	0.17	452	28-Feb-19	10:06 AM	Thursday
EUPE CORPORATION BHD	6815	-	-	-	0.625	0	0	0.61	17	0.625	150	28-Feb-19	10:06 AM	Thursday
EURO HOLDINGS BHD	7208	0.135	0.135	0.135	0.135	-6.9	500	0.135	"1,430"	0.14	"1,922"	28-Feb-19	10:06 AM	Thursday
EUROSPAN HOLDINGS BHD	7094	-	-	-	0.44	0	0	0.425	1	0.44	254	28-Feb-19	10:06 AM	Thursday
EVERGREEN FIBREBOARD BHD	5101	0.385	0.385	0.385	0.385	1.32	200	0.38	440	0.385	937	28-Feb-19	10:06 AM	Thursday
EWEIN BERHAD	7249	0.68	0.685	0.66	0.66	-2.22	"9,325"	0.66	"2,213"	0.665	239	28-Feb-19	10:06 AM	Thursday
ECO WORLD INTERNATIONAL BERHAD	5283	0.78	0.78	0.78	0.78	0	60	0.77	435	0.78	359	28-Feb-19	10:06 AM	Thursday
ECO WORLD INTERNATIONAL BERHAD-WARRANTS 2017/2022	5283WA	0.15	0.15	0.15	0.15	0	200	0.14	"3,970"	0.15	500	28-Feb-19	10:06 AM	Thursday
FRASER & NEAVE HOLDINGS BHD	3689	36	36	36	36	1.18	11	35.58	17	35.84	54	28-Feb-19	10:06 AM	Thursday
FACB INDUSTRIES INCORPORATED	2984	1.27	1.28	1.27	1.28	0.79	340	1.27	559	1.29	70	28-Feb-19	10:06 AM	Thursday
FAJARBARU BUILDER GRP BHD	7047	0.38	0.38	0.375	0.375	-3.85	"1,122"	0.375	"1,559"	0.385	300	28-Feb-19	10:06 AM	Thursday
FAJARBARU BUILDER GROUP BERHAD - WARRANTS B 14/19	7047WB	-	-	-	0.04	0	0	0.035	"2,200"	0.04	"4,259"	28-Feb-19	10:06 AM	Thursday
FAR EAST HOLDINGS BHD	5029	-	-	-	2.71	0	0	2.71	46	2.88	184	28-Feb-19	10:06 AM	Thursday
FARLIM GROUP (M) BHD	6041	0.365	0.37	0.365	0.37	2.78	450	0.36	200	0.37	252	28-Feb-19	10:06 AM	Thursday
FAVELLE FAVCO BHD	7229	2.7	2.8	2.7	2.76	0.73	466	2.75	10	2.76	4	28-Feb-19	10:06 AM	Thursday
FBMKLCI-C5D: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505D	-	-	-	0.085	0	0	0.085	"1,000"	0.095	"1,000"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-C5F: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505F	-	-	-	0.005	0	0	0	0	0	0	28-Feb-19	10:06 AM	Thursday
FBMKLCI-C5G: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505G	-	-	-	0.005	0	0	0	0	0	0	28-Feb-19	10:06 AM	Thursday
FBMKLCI-C5H: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505H	-	-	-	0.01	0	0	0	0	0	0	28-Feb-19	10:06 AM	Thursday
FBMKLCI-C5I: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505I	-	-	-	0.005	0	0	0	0	0.005	"1,000"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-C5J: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505J	-	-	-	0.04	0	0	0.03	"1,000"	0.04	"1,000"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-C5K: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505K	-	-	-	0.01	0	0	0.005	"2,100"	0.01	"2,000"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-C5L: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505L	-	-	-	0.13	0	0	0.07	"5,000"	0.075	"3,000"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-C5M: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505M	-	-	-	0.19	0	0	0.165	"5,000"	0.17	"3,000"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-C5N: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505N	0.07	0.07	0.07	0.07	-12.5	"2,000"	0.07	"1,500"	0.075	"1,000"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-C5O: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505O	-	-	-	0.065	0	0	0.055	"3,600"	0.06	"1,200"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-C5P: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505P	0.25	0.25	0.25	0.25	-3.85	"3,350"	0.25	"5,000"	0.255	"5,000"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-C5Q: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505Q	0.365	0.365	0.365	0.365	-1.35	100	0.36	"5,000"	0.365	"5,000"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-C5R: CW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06505R	-	-	-	0.08	0	0	0.075	"1,500"	0.08	"1,000"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-C5S: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505S	-	-	-	0.225	0	0	0.2	"5,000"	0.205	"5,000"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-C5T: CW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06505T	0.3	0.3	0.3	0.3	-4.76	15	0.3	"5,000"	0.305	"5,000"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-C5U: CW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06505U	-	-	-	0.15	0	0	0.13	"1,000"	0.135	"1,000"	28-Feb-19	10:06 AM	Thursday
FTSE BURSA MALAYSIA KLCI ETF	0820EA	1.81	1.81	1.81	1.81	-0.28	5	1.78	500	1.81	300	28-Feb-19	10:06 AM	Thursday
FBMKLCI-H6F: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506F	-	-	-	0.03	0	0	0.025	"1,000"	0.03	"1,000"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-H6H: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506H	-	-	-	0.085	0	0	0	0	0	0	28-Feb-19	10:06 AM	Thursday
FBMKLCI-H6I: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506I	-	-	-	0.065	0	0	0	0	0	0	28-Feb-19	10:06 AM	Thursday
FBMKLCI-H6J: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506J	-	-	-	0.165	0	0	0	0	0	0	28-Feb-19	10:06 AM	Thursday
FBMKLCI-H6K: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506K	-	-	-	0.155	0	0	0	0	0	0	28-Feb-19	10:06 AM	Thursday
FBMKLCI-H6L: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506L	-	-	-	0.11	0	0	0.11	"2,000"	0.115	"1,500"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-H6M: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506M	-	-	-	0.145	0	0	0.145	"1,000"	0.15	"1,000"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-H6N: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506N	-	-	-	0.195	0	0	0.195	"5,000"	0.2	"3,000"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-H6O: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506O	-	-	-	0.29	0	0	0.3	"5,000"	0.305	"3,000"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-H6P: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506P	0.04	0.045	0.04	0.045	0	600	0.04	"11,409"	0.045	"3,441"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-H6Q: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506Q	-	-	-	0.07	0	0	0.065	"1,300"	0.075	900	28-Feb-19	10:06 AM	Thursday
FBMKLCI-H6R: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506R	-	-	-	0.24	0	0	0.23	"5,000"	0.235	"5,000"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-H6S: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506S	0.335	0.335	0.335	0.335	4.69	"1,000"	0.325	"5,000"	0.33	"5,000"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-H6T: PW FTSE BURSA MALAYSIA KLCI INDEX (CIMB)	06506T	-	-	-	0.07	0	0	0.07	"1,000"	0.075	"1,500"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-H6U: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506U	-	-	-	0.295	0	0	0.245	"5,000"	0.25	"5,000"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-H6V: PW FTSE BURSA MALAYSIA KLCI INDEX (MACQ)	06506V	-	-	-	0.255	0	0	0.24	"5,000"	0.245	"5,000"	28-Feb-19	10:06 AM	Thursday
FBMKLCI-H6W: PW FTSE BURSA MALAYSIA KLCI INDEX (MIBB)	06506W	-	-	-	0.135	0	0	0.13	"1,000"	0.135	"1,000"	28-Feb-19	10:06 AM	Thursday
FCW HOLDINGS BHD	2755	0.79	0.8	0.79	0.8	9.59	250	0.81	550	0.9	100	28-Feb-19	10:06 AM	Thursday
FGV HOLDINGS BERHAD	5222	1.18	1.2	1.15	1.16	-1.69	"31,904"	1.15	"4,275"	1.16	"1,387"	28-Feb-19	10:06 AM	Thursday
FGV-C52: CW FGV HOLDINGS BERHAD (CIMB)	522252	-	-	-	0.005	0	0	0	0	0	0	28-Feb-19	10:06 AM	Thursday
FGV-C54: CW FGV HOLDINGS BERHAD (MIBB)	522254	-	-	-	0.005	0	0	0	0	0	0	28-Feb-19	10:06 AM	Thursday
FGV-C55: CW FGV HOLDINGS BERHAD (CIMB)	522255	-	-	-	0.015	0	0	0.005	"12,800"	0.01	"1,250"	28-Feb-19	10:06 AM	Thursday
FGV-C56: CW FGV HOLDINGS BERHAD (MACQ)	522256	-	-	-	0.005	0	0	0.005	"5,000"	0.02	100	28-Feb-19	10:06 AM	Thursday
FGV-C57: CW FGV HOLDINGS BERHAD (RHB)	522257	-	-	-	0.005	0	0	0	0	0.005	"5,000"	28-Feb-19	10:06 AM	Thursday
FGV-C58: CW FGV HOLDINGS BERHAD (CIMB)	522258	-	-	-	0.01	0	0	0.005	"21,280"	0.01	500	28-Feb-19	10:06 AM	Thursday
FGV-C59: CW FGV HOLDINGS BERHAD (MACQ)	522259	-	-	-	0.035	0	0	0.005	100	0.02	100	28-Feb-19	10:06 AM	Thursday
FGV-C60: CW FGV HOLDINGS BERHAD (KIBB)	522260	-	-	-	0.01	0	0	0.005	"11,000"	0.01	"5,000"	28-Feb-19	10:06 AM	Thursday
FGV-C61: CW FGV HOLDINGS BERHAD (MACQ)	522261	0.03	0.03	0.03	0.03	-14.29	200	0.025	"25,000"	0.03	"10,000"	28-Feb-19	10:06 AM	Thursday
FGV-C62: CW FGV HOLDINGS BERHAD (RHB)	522262	0.1	0.1	0.09	0.09	-14.29	"4,432"	0.09	"6,500"	0.095	"6,000"	28-Feb-19	10:06 AM	Thursday
FGV-C63: CW FGV HOLDINGS BERHAD (MACQ)	522263	0.195	0.195	0.175	0.18	-5.26	"3,572"	0.175	"1,478"	0.18	50	28-Feb-19	10:06 AM	Thursday
FGV-C64: CW FGV HOLDINGS BERHAD (RHB)	522264	0.235	0.235	0.235	0.235	-2.08	10	0.23	"5,000"	0.24	"5,000"	28-Feb-19	10:06 AM	Thursday
FGV-C65: CW FGV HOLDINGS BERHAD (KIBB)	522265	0.19	0.19	0.18	0.185	-5.13	"6,800"	0.18	"5,700"	0.185	"2,000"	28-Feb-19	10:06 AM	Thursday
FGV-C66: CW FGV HOLDINGS BERHAD (MACQ)	522266	-	-	-	0.31	0	0	0.29	"5,000"	0.305	100	28-Feb-19	10:06 AM	Thursday
FGV-C67: CW FGV HOLDINGS BERHAD (CIMB)	522267	0.445	0.445	0.405	0.415	-4.6	625	0.41	868	0.415	910	28-Feb-19	10:06 AM	Thursday
FGV-C68: CW FGV HOLDINGS BERHAD (MIBB)	522268	-	-	-	0.2	0	0	0.175	"3,000"	0.185	"3,000"	28-Feb-19	10:06 AM	Thursday
FIAMMA HOLDINGS BHD	6939	-	-	-	0.525	0	0	0.51	126	0.53	10	28-Feb-19	10:06 AM	Thursday
FIBON BERHAD	149	-	-	-	0.49	0	0	0.44	500	0.5	450	28-Feb-19	10:06 AM	Thursday
FEDERAL INTERNATIONAL HOLDINGS BERHAD	8605	0.365	0.365	0.355	0.365	-1.35	119	0.355	124	0.36	200	28-Feb-19	10:06 AM	Thursday
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 16/26	8605PA	-	-	-	0.07	0	0	0.045	"2,200"	0.09	695	28-Feb-19	10:06 AM	Thursday
FEDERAL INTERNATIONAL HOLDINGS BERHAD - RCPS 18/28	8605PB	-	-	-	0.08	0	0	0.05	"5,000"	0	0	28-Feb-19	10:06 AM	Thursday
FIMA CORPORATION BHD	3107	1.95	1.96	1.95	1.96	0.51	36	1.95	7	1.96	19	28-Feb-19	10:06 AM	Thursday
FINTEC GLOBAL BERHAD	150	0.055	0.055	0.055	0.055	0	481	0.055	19	0.06	"46,384"	28-Feb-19	10:06 AM	Thursday
FINTEC GLOBAL BERHAD - ICPS A 2017/2027	0150PA	0.025	0.025	0.025	0.025	0	"5,000"	0.025	"102,251"	0.03	"15,000"	28-Feb-19	10:06 AM	Thursday
FINTEC GLOBAL BERHAD - WARRANTS A 2014/2024	0150WA	-	-	-	0.01	0	0	0.01	"102,795"	0.015	"7,164"	28-Feb-19	10:06 AM	Thursday
FINTEC GLOBAL BERHAD - WARRANTS B 2017/2022	0150WB	-	-	-	0.02	0	0	0.02	"18,300"	0.025	"8,041"	28-Feb-19	10:06 AM	Thursday
FITTERS DIVERSIFIED BHD	9318	0.52	0.525	0.505	0.505	-0.98	"29,007"	0.505	116	0.51	"1,515"	28-Feb-19	10:06 AM	Thursday
FITTERS DIVERSIFIED BERHAD - Warrants	9318WB	0.04	0.04	0.03	0.035	0	"14,801"	0.03	"11,881"	0.035	"1,124"	28-Feb-19	10:06 AM	Thursday
FOCUS LUMBER BERHAD	5197	1.82	1.83	1.76	1.77	-2.21	"6,188"	1.76	841	1.77	90	28-Feb-19	10:06 AM	Thursday
FOCUS DYNAMICS GROUP BERHAD	116	0.14	0.14	0.14	0.14	0	200	0.135	"12,020"	0.14	"17,046"	28-Feb-19	10:06 AM	Thursday
FOCUS DYNAMICS GROUP BERHAD- WARRANTS C 2014/2019	0116WC	-	-	-	0.095	0	0	0.085	200	0.11	100	28-Feb-19	10:06 AM	Thursday
FOCUS POINT HOLDINGS BERHAD	157	-	-	-	0.25	0	0	0.255	300	0.3	100	28-Feb-19	10:06 AM	Thursday
FOUNDPAC GROUP BERHAD	5277	0.3	0.3	0.3	0.3	-1.64	"7,292"	0.295	"15,227"	0.3	931	28-Feb-19	10:06 AM	Thursday
FORMOSA PROSONIC INDUSTRIES	9172	1.82	1.82	1.81	1.81	0	"1,768"	1.81	540	1.82	"1,091"	28-Feb-19	10:06 AM	Thursday
FREIGHT MANAGEMENT HLDGS BHD	7210	-	-	-	0.58	0	0	0.565	165	0.58	250	28-Feb-19	10:06 AM	Thursday
FRONTKEN CORPORATION BHD	128	0.935	0.945	0.93	0.935	0	"8,661"	0.935	518	0.94	"1,726"	28-Feb-19	10:06 AM	Thursday
FSBM HOLDINGS BHD	9377	-	-	-	0.095	0	0	0	0	0	0	28-Feb-19	10:06 AM	Thursday
FSBM HOLDINGS BERHAD - WARR	9377WA	-	-	-	0.025	0	0	0	0	0	0	28-Feb-19	10:06 AM	Thursday
G3 GLOBAL BERHAD	7184	-	-	-	0.79	0	0	0.71	78	0.79	335	28-Feb-19	10:06 AM	Thursday
G3 GLOBAL BERHAD - WARRANTS 2017/2022	7184WA	-	-	-	0.77	0	0	0.52	200	0.73	300	28-Feb-19	10:06 AM	Thursday
GADANG HOLDINGS BHD	9261	0.605	0.62	0.605	0.605	-0.82	"5,288"	0.605	835	0.61	470	28-Feb-19	10:06 AM	Thursday
GADANG HOLDINGS BHD - WARRANTS 2016 / 2021	9261WB	0.125	0.135	0.125	0.135	0	425	0.13	300	0.135	479	28-Feb-19	10:06 AM	Thursday
GAMUDA BHD	5398	2.94	2.94	2.9	2.91	-1.02	"9,345"	2.91	567	2.92	418	28-Feb-19	10:06 AM	Thursday
GAMUDA-C51: CW GAMUDA BERHAD (MIBB)	539851	-	-	-	0.015	0	0	0.015	"2,500"	0.02	"4,000"	28-Feb-19	10:06 AM	Thursday
GAMUDA-C53: CW GAMUDA BERHAD (CIMB)	539853	-	-	-	0.005	0	0	0	0	0.005	"2,248"	28-Feb-19	10:06 AM	Thursday
GAMUDA-C54: CW GAMUDA BERHAD (AM)	539854	-	-	-	0.005	0	0	0	0	0	0	28-Feb-19	10:06 AM	Thursday
GAMUDA-C55: CW GAMUDA BERHAD (MACQ)	539855	-	-	-	0.015	0	0	0	0	0	0	28-Feb-19	10:06 AM	Thursday
GAMUDA-C56: CW GAMUDA BERHAD (MACQ)	539856	-	-	-	0.03	0	0	0.015	"3,000"	0.02	"1,000"	28-Feb-19	10:06 AM	Thursday
GAMUDA-C57: CW GAMUDA BERHAD (CIMB)	539857	-	-	-	0.05	0	0	0.045	"1,000"	0.055	"1,000"	28-Feb-19	10:06 AM	Thursday
GAMUDA-C58: CW GAMUDA BERHAD (MACQ)	539858	-	-	-	0.085	0	0	0.08	100	0.085	"2,700"	28-Feb-19	10:06 AM	Thursday
GAMUDA-C59: CW GAMUDA BERHAD (CIMB)	539859	0.18	0.185	0.18	0.185	-2.63	730	0.18	"1,000"	0.185	"1,000"	28-Feb-19	10:06 AM	Thursday
GAMUDA-C60: CW GAMUDA BERHAD (KIBB)	539860	0.115	0.115	0.115	0.115	-4.17	"1,500"	0.115	"3,000"	0.12	"2,500"	28-Feb-19	10:06 AM	Thursday
GAMUDA-C61: CW GAMUDA BERHAD (MACQ)	539861	0.09	0.09	0.09	0.09	-5.26	"17,000"	0.09	"5,900"	0.095	"3,500"	28-Feb-19	10:06 AM	Thursday
GAMUDA-C62: CW GAMUDA BERHAD (AM)	539862	-	-	-	0.11	0	0	0.105	"3,000"	0.11	"3,500"	28-Feb-19	10:06 AM	Thursday
GAMUDA-C63: CW GAMUDA BERHAD (MIBB)	539863	0.11	0.11	0.11	0.11	-4.35	"1,000"	0.11	"2,500"	0.115	"2,500"	28-Feb-19	10:06 AM	Thursday
GAMUDA BERHAD-WARRANTS E	5398WE	0.245	0.245	0.24	0.24	-2.04	"1,138"	0.235	"1,887"	0.24	379	28-Feb-19	10:06 AM	Thursday
GAS MALAYSIA BERHAD	5209	-	-	-	2.88	0	0	2.85	68	2.87	23	28-Feb-19	10:06 AM	Thursday
GABUNGAN AQRS BERHAD	5226	1.08	1.1	1.08	1.1	-1.79	"3,062"	1.09	"1,189"	1.1	719	28-Feb-19	10:06 AM	Thursday
GABUNGAN AQRS BERHAD-WARRANTS B	5226WB	0.27	0.275	0.265	0.265	-3.64	"3,199"	0.26	"1,380"	0.27	791	28-Feb-19	10:06 AM	Thursday
GUAN CHONG BHD	5102	3.82	3.82	3.79	3.8	-0.52	863	3.8	64	3.81	17	28-Feb-19	10:06 AM	Thursday
GCB-CA: CW GUAN CHONG BERHAD (RHB)	5102CA	0.32	0.32	0.31	0.31	-6.06	"2,550"	0.32	80	0.33	500	28-Feb-19	10:06 AM	Thursday
GRAND CENTRAL ENTERPRISES BHD	5592	-	-	-	0.43	0	0	0.43	50	0.475	70	28-Feb-19	10:06 AM	Thursday
GDB HOLDINGS BERHAD	198	0.265	0.265	0.265	0.265	0	"1,068"	0.265	"2,081"	0.275	"2,561"	28-Feb-19	10:06 AM	Thursday
GD EXPRESS CARRIER BHD	78	0.34	0.35	0.34	0.34	0	"14,734"	0.34	"4,478"	0.345	"1,986"	28-Feb-19	10:06 AM	Thursday
GDEX-CN: CW GD EXPRESS CARRIER BERHAD (AM)	0078CN	-	-	-	0.005	0	0	0	0	0	0	28-Feb-19	10:06 AM	Thursday
GD EXPRESS CARRIER  BERHAD- Warrants B 2015/2020	0078WB	0.06	0.065	0.06	0.06	0	"11,292"	0.06	"18,640"	0.065	"24,117"	28-Feb-19	10:06 AM	Thursday
GEELY-C1: CW GEELY AUTOMOBILE HOLDINGS LIMITED (RHB)	0580C1	-	-	-	0.075	0	0	0.065	"5,000"	0.07	"5,000"	28-Feb-19	10:06 AM	Thursday
GENETEC TECHNOLOGY BERHAD	104	1.94	1.94	1.91	1.92	-2.04	421	1.91	109	1.93	78	28-Feb-19	10:06 AM	Thursday
GENTING MALAYSIA BERHAD	4715	3.52	3.52	3.46	3.47	0	"54,093"	3.47	"1,980"	3.48	"2,605"	28-Feb-19	10:06 AM	Thursday
GENM-C38: CW GENTING MALAYSIA BERHAD (RHB)	471538	-	-	-	0.005	0	0	0	0	0.005	"44,233"	28-Feb-19	10:06 AM	Thursday
GENM-C39: CW GENTING MALAYSIA BERHAD (AM)	471539	-	-	-	0.005	0	0	0	0	0	0	28-Feb-19	10:06 AM	Thursday
