Company	Stock_Code	Open	High	Low	Last	Chg_Perc	Vol_in'00	Buy	Buy_Vol_in'00	Sell	Sell_Vol_in'00	Date	Time	Day
ACOUSTECH BHD	7120	0.43	0.44	0.425	0.43	0	"7,130"	0.425	160	0.43	335	26-Mar-19	12:36 PM	Tuesday
ADVANCECON HOLDINGS BERHAD	5281	0.425	0.43	0.415	0.425	1.19	"7,668"	0.42	"1,380"	0.425	"1,235"	26-Mar-19	12:36 PM	Tuesday
ADVENTA BHD	7191	-	-	-	0.355	0	0	0.35	"12,264"	0.36	510	26-Mar-19	12:36 PM	Tuesday
ADVANCED PACKAGING TECHNOLOGY	9148	-	-	-	1.86	0	0	1.85	50	1.98	100	26-Mar-19	12:36 PM	Tuesday
AE MULTI HOLDINGS BHD	7146	-	-	-	0.105	0	0	0.105	700	0.11	"2,129"	26-Mar-19	12:36 PM	Tuesday
AE MULTI HOLDINGS BERHAD-WARRANTS 2014/2019	7146WA	0.005	0.01	0.005	0.01	100	20	0.005	"2,490"	0.01	"14,405"	26-Mar-19	12:36 PM	Tuesday
AEMULUS HOLDINGS BERHAD	181	0.245	0.245	0.245	0.245	-2	"1,411"	0.245	104	0.25	"2,683"	26-Mar-19	12:36 PM	Tuesday
AEON CO. (M) BHD	6599	1.51	1.51	1.47	1.49	-1.32	"10,381"	1.48	"1,020"	1.49	346	26-Mar-19	12:36 PM	Tuesday
AEON-CN: CW AEON CO. (M) BERHAD (MIBB)	6599CN	-	-	-	0.015	0	0	0	0	0	0	26-Mar-19	7:11 PM	Tuesday
AEON-CO: CW AEON CO. (M) BERHAD (CIMB)	6599CO	0.03	0.03	0.03	0.03	-14.29	500	0.025	500	0.03	"1,849"	26-Mar-19	12:36 PM	Tuesday
AEON-CP: CW AEON CO (M) BERHAD (RHB)	6599CP	-	-	-	0.05	0	0	0	0	0	0	26-Mar-19	12:36 PM	Tuesday
AEON-CQ: CW AEON CO. (M) BERHAD (KIBB)	6599CQ	-	-	-	0.03	0	0	0.015	"2,000"	0.02	"2,000"	26-Mar-19	12:36 PM	Tuesday
AEON CREDIT SERVICE (M) BHD	5139	17.04	17.04	16.9	16.96	-0.47	"1,283"	16.94	13	16.96	7	26-Mar-19	12:36 PM	Tuesday
AEON CREDIT SERVICE (M) BERHAD - ICULS 2017/2020	5139LA	1.53	1.53	1.53	1.53	0	10	1.49	510	1.59	300	26-Mar-19	12:36 PM	Tuesday
AFFIN BANK BERHAD	5185	2.23	2.23	2.22	2.22	-0.45	410	2.22	381	2.23	107	26-Mar-19	12:36 PM	Tuesday
ABM FUJIYA BERHAD	5198	-	-	-	0.51	0	0	0.49	140	0.515	60	26-Mar-19	12:36 PM	Tuesday
AHB HOLDINGS BHD	7315	0.15	0.155	0.145	0.155	0	"1,394"	0.145	"11,220"	0.15	"2,000"	26-Mar-19	12:36 PM	Tuesday
AHB HOLDINGS BERHAD - WARRANTS B 2014/2019	7315WB	0.015	0.015	0.015	0.015	-25	"1,400"	0.015	"1,536"	0.02	"8,304"	26-Mar-19	12:36 PM	Tuesday
APEX HEALTHCARE BHD	7090	9.16	9.18	9.16	9.18	0.22	13	9.17	2	9.19	11	26-Mar-19	12:36 PM	Tuesday
AMANAH HARTA TANAH PNB	4952	0.76	0.76	0.76	0.76	0	325	0.75	80	0.76	172	26-Mar-19	12:36 PM	Tuesday
ADVANCE INFORMATION MARKETING	122	0.25	0.25	0.25	0.25	0	248	0.25	117	0.3	300	26-Mar-19	12:36 PM	Tuesday
AIRASIA GROUP BERHAD	5099	2.73	2.75	2.73	2.74	1.11	"13,574"	2.73	"2,966"	2.74	"1,514"	26-Mar-19	12:36 PM	Tuesday
AIRASIAC59: CW AIRASIA GROUP BERHAD (MACQ)	509959	-	-	-	0.02	0	0	0	0	0	0	26-Mar-19	12:36 PM	Tuesday
AIRASIAC65: CW AIRASIA GROUP BERHAD (CIMB)	509965	-	-	-	0.005	0	0	0	0	0	0	26-Mar-19	7:11 PM	Tuesday
AIRASIAC67: CW AIRASIA GROUP BERHAD (CIMB)	509967	0.08	0.085	0.08	0.085	13.33	"1,480"	0.08	"1,000"	0.085	"2,228"	26-Mar-19	12:36 PM	Tuesday
AIRASIAC68: CW AIRASIA GROUP BERHAD (MACQ)	509968	-	-	-	0.005	0	0	0	0	0.005	"2,000"	26-Mar-19	12:36 PM	Tuesday
AIRASIAC69: CW AIRASIA GROUP BERHAD (MACQ)	509969	-	-	-	0.005	0	0	0	0	0	0	26-Mar-19	12:36 PM	Tuesday
AIRASIAC70: CW AIRASIA GROUP BERHAD (AM)	509970	0.005	0.005	0.005	0.005	0	200	0	0	0.005	"5,050"	26-Mar-19	12:36 PM	Tuesday
AIRASIAC71: CW AIRASIA GROUP BERHAD (CIMB)	509971	-	-	-	0.07	0	0	0.07	125	0.075	600	26-Mar-19	12:36 PM	Tuesday
AIRASIAC72: CW AIRASIA GROUP BERHAD (MACQ)	509972	-	-	-	0.175	0	0	0	0	0.2	20	26-Mar-19	12:36 PM	Tuesday
AIRASIAC73: CW AIRASIA GROUP BERHAD (KIBB)	509973	0.19	0.19	0.19	0.19	0	"2,500"	0.19	"1,000"	0.195	"1,000"	26-Mar-19	12:36 PM	Tuesday
AIRASIAC74: CW AIRASIA GROUP BERHAD (MACQ)	509974	-	-	-	0.325	0	0	0	0	0.34	50	26-Mar-19	12:36 PM	Tuesday
AIRASIAC75: CW AIRASIA GROUP BERHAD (AM)	509975	-	-	-	0.145	0	0	0.12	"5,000"	0.125	"5,000"	26-Mar-19	12:36 PM	Tuesday
AIRASIAC76: CW AIRASIA GROUP BERHAD (MIBB)	509976	-	-	-	0.07	0	0	0.06	"2,500"	0.075	500	26-Mar-19	12:36 PM	Tuesday
AIRASIAC77: CW AIRASIA GROUP BERHAD (MACQ)	509977	0.07	0.07	0.07	0.07	7.69	"4,000"	0.065	"1,075"	0.075	"10,000"	26-Mar-19	12:36 PM	Tuesday
MALAYSIA AIRPORTS HOLDINGS BHD	5014	7.18	7.32	7.18	7.25	-1.09	"4,961"	7.24	1	7.25	27	26-Mar-19	12:36 PM	Tuesday
AIRPORT-C2: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB)	5014C2	-	-	-	0.005	0	0	0	0	0	0	26-Mar-19	12:36 PM	Tuesday
AIRPORT-C3: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (AM)	5014C3	-	-	-	0.035	0	0	0	0	0	0	26-Mar-19	7:11 PM	Tuesday
AIRPORT-C4: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (CIMB)	5014C4	-	-	-	0.025	0	0	0.02	"9,000"	0.03	"2,707"	26-Mar-19	12:36 PM	Tuesday
AIRPORT-C5: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MACQ)	5014C5	0.03	0.03	0.03	0.03	-45.45	400	0	0	0	0	26-Mar-19	12:36 PM	Tuesday
AIRPORT-C6: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB)	5014C6	-	-	-	0.075	0	0	0.06	500	0	0	26-Mar-19	12:36 PM	Tuesday
AIRPORT-C7: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (KIBB)	5014C7	0.055	0.055	0.05	0.05	-16.67	251	0.05	100	0.055	300	26-Mar-19	12:36 PM	Tuesday
AMALGAMATED INDUSTRIAL STEEL	2682	-	-	-	0.265	0	0	0.23	300	0.295	251	26-Mar-19	12:36 PM	Tuesday
AJINOMOTO (M) BHD	2658	18.1	18.1	17.98	18	0.11	28	17.96	14	18	58	26-Mar-19	12:36 PM	Tuesday
AJIYA BHD	7609	-	-	-	0.53	0	0	0.525	218	0.54	160	26-Mar-19	12:36 PM	Tuesday
AJIYA BERHAD - WARRANTS 2016/2021	7609WA	-	-	-	0.095	0	0	0.09	350	0.1	"1,227"	26-Mar-19	12:36 PM	Tuesday
ALAM MARITIM RESOURCES BHD	5115	0.11	0.11	0.105	0.105	-4.55	"2,384"	0.105	"19,697"	0.11	"9,827"	26-Mar-19	12:36 PM	Tuesday
AL-AQAR HEALTHCARE REIT	5116	1.34	1.34	1.34	1.34	0	"1,500"	1.34	"2,233"	1.35	"1,500"	26-Mar-19	12:36 PM	Tuesday
ALCOM GROUP BERHAD	2674	0.52	0.52	0.52	0.52	-3.7	645	0.52	455	0.54	115	26-Mar-19	12:36 PM	Tuesday
ALLIANZ MALAYSIA BHD	1163	14.5	14.5	14.5	14.5	0	10	14.46	10	14.56	20	26-Mar-19	12:36 PM	Tuesday
ALLIANZ MALAYSIA BHD-ICPS	1163PA	-	-	-	14.3	0	0	13.9	2	0	0	26-Mar-19	12:36 PM	Tuesday
AL-SALAM REAL ESTATE INVESTMENT TRUST	5269	0.845	0.845	0.845	0.845	0.6	5	0.845	5	0.86	11	26-Mar-19	12:36 PM	Tuesday
AMMB HOLDINGS BHD	1015	4.5	4.59	4.5	4.51	0.22	"12,985"	4.5	"4,207"	4.51	1	26-Mar-19	12:36 PM	Tuesday
AMBANK-C10: CW AMMB HOLDINGS BERHAD (CIMB)	101510	0.15	0.175	0.15	0.175	16.67	8	0.145	"1,000"	0.155	904	26-Mar-19	12:36 PM	Tuesday
AMBANK-C11: CW AMMB HOLDINGS BERHAD (MIBB)	101511	-	-	-	0.165	0	0	0	0	0	0	26-Mar-19	12:36 PM	Tuesday
AMBANK-C12: CW AMMB HOLDINGS BERHAD (RHB)	101512	-	-	-	0.125	0	0	0	0	0	0	26-Mar-19	12:36 PM	Tuesday
AMBANK-C13: CW AMMB HOLDINGS BERHAD (MACQ)	101513	0.085	0.085	0.085	0.085	0	"2,740"	0	0	0.1	300	26-Mar-19	12:36 PM	Tuesday
ASIA MEDIA GROUP BERHAD	159	0.155	0.155	0.155	0.155	0	"1,250"	0.15	"3,900"	0.155	775	26-Mar-19	12:36 PM	Tuesday
AMFIRST REITS	5120	0.53	0.53	0.53	0.53	0	100	0.53	411	0.535	786	26-Mar-19	12:36 PM	Tuesday
AMLEX HOLDINGS BERHAD	3011	-	-	-	0.18	0	0	0.2	10	0.205	300	26-Mar-19	12:36 PM	Tuesday
AMCORP PROPERTIES BERHAD	1007	0.52	0.52	0.52	0.52	0	35	0.52	115	0.525	50	26-Mar-19	12:36 PM	Tuesday
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A	1007PA	-	-	-	0.25	0	0	0.25	"1,746"	0.26	16	26-Mar-19	12:36 PM	Tuesday
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B	1007PB	-	-	-	0.58	0	0	0.51	200	0.72	12	26-Mar-19	12:36 PM	Tuesday
AMTEK HOLDINGS BHD	7051	-	-	-	0.175	0	0	0	0	0	0	26-Mar-19	7:12 PM	Tuesday
AMTEL HOLDINGS BHD	7031	-	-	-	0.665	0	0	0.665	167	0.795	3	26-Mar-19	12:36 PM	Tuesday
AMVERTON BERHAD	5959	1.15	1.15	1.15	1.15	-1.71	150	1.15	50	1.23	200	26-Mar-19	12:36 PM	Tuesday
AMWAY (M) HOLDINGS BHD	6351	-	-	-	6	0	0	6	2	6.19	4	26-Mar-19	12:36 PM	Tuesday
ANALABS RESOURCES BHD	7083	-	-	-	1.18	0	0	1.1	30	1.18	19	26-Mar-19	12:36 PM	Tuesday
ANCOM BHD	4758	0.485	0.485	0.485	0.485	1.04	100	0.475	1	0.485	200	26-Mar-19	12:36 PM	Tuesday
ANCOM LOGISTICS BERHAD	48	0.085	0.085	0.085	0.085	6.25	"4,195"	0.08	"6,620"	0.085	318	26-Mar-19	12:36 PM	Tuesday
ANN JOO RESOURCES BHD	6556	1.53	1.54	1.52	1.53	0	"1,461"	1.53	170	1.54	59	26-Mar-19	12:36 PM	Tuesday
ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024	6556PA	-	-	-	0.49	0	0	0.47	10	0.76	160	26-Mar-19	12:36 PM	Tuesday
ANZO HOLDINGS BERHAD	9342	0.035	0.035	0.035	0.035	0	"1,150"	0.035	"142,311"	0.04	"125,351"	26-Mar-19	12:36 PM	Tuesday
ANZO HOLDINGS BERHAD-WARRANTS 2009/2019	9342WA	-	-	-	0.005	0	0	0	0	0.005	"31,210"	26-Mar-19	12:36 PM	Tuesday
ANZO HOLDINGS BERHAD-WARRANTS 2013/2023	9342WB	-	-	-	0.025	0	0	0.01	"24,800"	0.025	700	26-Mar-19	12:36 PM	Tuesday
ANZO HOLDINGS BERHAD - WARRANTS 2017/2020	9342WC	-	-	-	0.005	0	0	0	0	0.005	"55,138"	26-Mar-19	12:36 PM	Tuesday
APB RESOURCES BHD	5568	-	-	-	0.665	0	0	0.65	79	0.71	50	26-Mar-19	12:36 PM	Tuesday
APEX EQUITY HOLDINGS BHD	5088	-	-	-	1.06	0	0	1.03	50	1.05	10	26-Mar-19	12:36 PM	Tuesday
APFT BERHAD	5194	0.02	0.02	0.02	0.02	33.33	"31,830"	0.015	"283,050"	0.02	"159,355"	26-Mar-19	12:36 PM	Tuesday
APM AUTOMOTIVE HOLDINGS BHD	5015	3	3	3	3	-0.33	11	3	121	3.28	30	26-Mar-19	12:36 PM	Tuesday
APOLLO FOOD HOLDINGS BHD	6432	-	-	-	3.9	0	0	3.9	100	3.95	25	26-Mar-19	12:36 PM	Tuesday
APPASIA BERHAD	119	-	-	-	0.09	0	0	0.085	"1,255"	0.09	300	26-Mar-19	12:36 PM	Tuesday
APPASIA BERHAD - WARRANTS A	0119WA	-	-	-	0.04	0	0	0.035	"4,108"	0.04	"2,290"	26-Mar-19	12:36 PM	Tuesday
A-RANK BHD	7214	0.52	0.52	0.52	0.52	0	100	0.515	264	0.535	410	26-Mar-19	12:36 PM	Tuesday
ARK RESOURCES HOLDINGS BERHAD	7007	-	-	-	0.36	0	0	0.4	1	0.5	150	26-Mar-19	12:36 PM	Tuesday
ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021	7007WB	-	-	-	0.09	0	0	0.035	200	0.39	1	26-Mar-19	12:36 PM	Tuesday
BUMI ARMADA BERHAD	5210	0.205	0.21	0.2	0.2	2.56	"1,892,647"	0.2	"225,241"	0.205	"136,270"	26-Mar-19	12:36 PM	Tuesday
ARMADA-C40: CW BUMI ARMADA BERHAD (CIMB)	521040	-	-	-	0.005	0	0	0	0	0.005	"11,000"	26-Mar-19	12:36 PM	Tuesday
ARMADA-C42: CW BUMI ARMADA BERHAD (RHB)	521042	-	-	-	0.005	0	0	0	0	0	0	26-Mar-19	7:11 PM	Tuesday
ARMADA-C43: CW BUMI ARMADA BERHAD (MIBB)	521043	-	-	-	0.005	0	0	0	0	0.005	"26,440"	26-Mar-19	12:36 PM	Tuesday
ARMADA-C44: CW BUMI ARMADA BERHAD (AM)	521044	-	-	-	0.005	0	0	0	0	0	0	26-Mar-19	7:11 PM	Tuesday
ARMADA-C45: CW BUMI ARMADA BERHAD (KIBB)	521045	-	-	-	0.005	0	0	0	0	0.005	"67,913"	26-Mar-19	12:36 PM	Tuesday
ARMADA-C46: CW BUMI ARMADA BERHAD (MIBB)	521046	-	-	-	0.005	0	0	0	0	0.005	"18,340"	26-Mar-19	12:36 PM	Tuesday
ARMADA-C47: CW BUMI ARMADA BERHAD (MACQ)	521047	-	-	-	0.005	0	0	0	0	0	0	26-Mar-19	12:36 PM	Tuesday
ARMADA-C48: CW BUMI ARMADA BERHAD (RHB)	521048	-	-	-	0.005	0	0	0	0	0.005	"8,100"	26-Mar-19	12:36 PM	Tuesday
ARMADA-C49: CW BUMI ARMADA BERHAD (KIBB)	521049	-	-	-	0.005	0	0	0.005	"38,000"	0.01	"7,000"	26-Mar-19	12:36 PM	Tuesday
ARMADA-C50: CW BUMI ARMADA BERHAD (MACQ)	521050	-	-	-	0.015	0	0	0.01	"1,000"	0.15	500	26-Mar-19	12:36 PM	Tuesday
AMANAHRAYA REITS	5127	0.835	0.835	0.835	0.835	0.6	499	0.835	224	0.845	48	26-Mar-19	12:36 PM	Tuesday
ADVANCE SYNERGY BHD	1481	0.135	0.14	0.135	0.14	3.7	500	0.135	"8,330"	0.14	"4,360"	26-Mar-19	12:36 PM	Tuesday
ASDION BHD	68	0.275	0.275	0.265	0.265	-1.85	"11,078"	0.26	"14,300"	0.265	"1,164"	26-Mar-19	12:36 PM	Tuesday
ASDION BERHAD - WARRANTS 2014/2019	0068WB	-	-	-	0.005	0	0	0	0	0	0	26-Mar-19	7:12 PM	Tuesday
ASIA BRANDS BERHAD	7722	-	-	-	0.48	0	0	0.44	100	0.475	50	26-Mar-19	12:36 PM	Tuesday
ASIA FILE CORPORATION BHD	7129	2.48	2.49	2.48	2.49	-0.4	12	2.49	10	2.52	45	26-Mar-19	12:36 PM	Tuesday
ASIAN PAC HOLDINGS BHD	4057	0.12	0.12	0.12	0.12	0	100	0.115	"20,009"	0.125	"4,880"	26-Mar-19	12:36 PM	Tuesday
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022	4057LC	-	-	-	0.58	0	0	0.62	5	0.875	20	26-Mar-19	12:36 PM	Tuesday
ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022	4057WB	-	-	-	0.045	0	0	0.035	"1,105"	0.055	"1,045"	26-Mar-19	12:36 PM	Tuesday
ASIA POLY HOLDINGS BHD	105	-	-	-	0.08	0	0	0.07	"10,227"	0.08	"14,624"	26-Mar-19	12:36 PM	Tuesday
ASIA POLY HOLDINGS BERHAD - ICPS A 2017/2022	0105PA	-	-	-	0.035	0	0	0.035	"20,272"	0.04	"15,200"	26-Mar-19	12:36 PM	Tuesday
ASIA POLY HOLDINGS BERHAD - WARRANTS A 2015/2020	0105WA	0.015	0.015	0.015	0.015	0	"1,481"	0.015	420	0.02	"4,114"	26-Mar-19	12:36 PM	Tuesday
ASIA POLY HOLDINGS BERHAD-WARRANTS B 2017/2022	0105WB	0.025	0.025	0.025	0.025	0	"1,670"	0.02	"26,940"	0.025	330	26-Mar-19	12:36 PM	Tuesday
ASTINO BHD	7162	0.655	0.655	0.655	0.655	0	50	0.655	100	0.665	150	26-Mar-19	12:36 PM	Tuesday
ASTRO MALAYSIA HOLDINGS BERHAD	6399	1.5	1.54	1.5	1.54	3.36	"5,742"	1.54	312	1.55	"2,024"	26-Mar-19	12:36 PM	Tuesday
ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB)	639910	-	-	-	0.115	0	0	0	0	0	0	26-Mar-19	12:36 PM	Tuesday
ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB)	639911	-	-	-	0.11	0	0	0.085	"2,000"	0.095	"4,000"	26-Mar-19	12:36 PM	Tuesday
ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ)	639912	-	-	-	0.065	0	0	0	0	0	0	26-Mar-19	12:36 PM	Tuesday
ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB)	639913	-	-	-	0.07	0	0	0	0	0	0	26-Mar-19	12:36 PM	Tuesday
AT SYSTEMATIZATION BHD	72	-	-	-	0.045	0	0	0.045	"19,347"	0.05	240	26-Mar-19	12:36 PM	Tuesday
AT SYSTEMATIZATION BERHAD-WARRANTS B 16/19	0072WB	-	-	-	0.005	0	0	0	0	0.005	602	26-Mar-19	12:36 PM	Tuesday
ATA IMS BERHAD	8176	1.75	1.75	1.75	1.75	0	117	1.75	883	1.76	239	26-Mar-19	12:36 PM	Tuesday
ATLAN HOLDINGS BHD	7048	4.49	4.49	4.49	4.49	-0.22	22	4.49	18	4.5	115	26-Mar-19	12:36 PM	Tuesday
ATRIUM REITS	5130	1.12	1.12	1.12	1.12	0	120	1.11	560	1.12	880	26-Mar-19	12:36 PM	Tuesday
ATTA GLOBAL GROUP BERHAD	7099	0.605	0.605	0.605	0.605	-0.82	20	0.605	70	0.645	50	26-Mar-19	12:36 PM	Tuesday
ATTA GLOBAL GROUP BERHAD - ICULS 12/22	7099LA	0.075	0.075	0.07	0.07	-6.67	"1,683"	0.07	"10,490"	0.075	"1,117"	26-Mar-19	12:36 PM	Tuesday
ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022	7099PA	-	-	-	0.12	0	0	0.12	200	0.13	540	26-Mar-19	12:36 PM	Tuesday
ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22	7099WB	-	-	-	0.11	0	0	0.095	100	0.11	500	26-Mar-19	12:36 PM	Tuesday
ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024	7099WC	-	-	-	0.09	0	0	0.08	500	0.125	80	26-Mar-19	12:36 PM	Tuesday
ATURMAJU RESOURCES BHD	7181	0.355	0.36	0.35	0.355	1.43	"6,126"	0.355	"1,775"	0.36	"1,508"	26-Mar-19	12:36 PM	Tuesday
ATURMAJU RESOURCES BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024	7181PA	0.175	0.19	0.175	0.19	11.76	"13,975"	0.185	"2,019"	0.19	"13,212"	26-Mar-19	12:36 PM	Tuesday
AVILLION BERHAD	8885	0.14	0.145	0.13	0.135	0	"29,175"	0.135	"1,480"	0.14	"5,655"	26-Mar-19	12:36 PM	Tuesday
AWC BERHAD	7579	0.785	0.785	0.77	0.78	0.65	"4,770"	0.775	56	0.78	769	26-Mar-19	12:36 PM	Tuesday
AWC BERHAD - WARRANTS 2018/2023	7579WA	0.275	0.275	0.26	0.265	-1.85	"4,028"	0.26	"1,640"	0.27	900	26-Mar-19	12:36 PM	Tuesday
AXIATA GROUP BERHAD	6888	4.15	4.2	4.15	4.18	0	"9,975"	4.18	"6,049"	4.19	"2,109"	26-Mar-19	12:36 PM	Tuesday
AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB)	688828	-	-	-	0.02	0	0	0.01	"1,000"	0.015	"1,000"	26-Mar-19	12:36 PM	Tuesday
AXIATA-C29: CW AXIATA GROUP BERHAD (KIBB)	688829	-	-	-	0.005	0	0	0	0	0	0	26-Mar-19	7:12 PM	Tuesday
AXIATA-C30: CW AXIATA GROUP BERHAD (MIBB)	688830	-	-	-	0.04	0	0	0	0	0	0	26-Mar-19	12:36 PM	Tuesday
AXIATA-C31: CW AXIATA GROUP BERHAD (AM)	688831	-	-	-	0.04	0	0	0	0	0.005	"3,000"	26-Mar-19	12:36 PM	Tuesday
AXIATA-C32: CW AXIATA GROUP BERHAD (RHB)	688832	0.105	0.105	0.105	0.105	-4.55	"2,000"	0	0	0	0	26-Mar-19	12:36 PM	Tuesday
AXIATA-C33: CW AXIATA GROUP BERHAD (MACQ)	688833	0.17	0.17	0.17	0.17	0	100	0	0	0.22	25	26-Mar-19	12:36 PM	Tuesday
AXIATA-C34: CW AXIATA GROUP BERHAD (CIMB)	688834	-	-	-	0.18	0	0	0.17	"1,000"	0.18	"1,000"	26-Mar-19	12:36 PM	Tuesday
AXIATA-C35: CW AXIATA GROUP BERHAD (KIBB)	688835	-	-	-	0.135	0	0	0.14	"5,000"	0.145	"5,000"	26-Mar-19	12:36 PM	Tuesday
AXIATA-C36: CW AXIATA GROUP BERHAD (RHB)	688836	-	-	-	0.2	0	0	0	0	0	0	26-Mar-19	12:36 PM	Tuesday
AXIS REITS	5106	1.78	1.84	1.78	1.81	1.12	"5,703"	1.81	696	1.82	100	26-Mar-19	12:36 PM	Tuesday
AYER HOLDINGS BERHAD	2305	4.41	4.41	4.41	4.41	2.32	1	4.42	5	4.9	50	26-Mar-19	12:36 PM	Tuesday
