Company	Stock_Code	Open	High	Low	Last	Chg_Perc	Vol_in'00	Buy	Buy_Vol_in'00	Sell	Sell_Vol_in'00	Date	Time	Day
ASTRAL ASIA BHD	7054	-	-	-	0.145	0	0	0.145	"1,035"	0.155	410	22-Feb-19	4:23 PM	Friday
AIRASIA X BERHAD	5238	0.265	0.27	0.26	0.26	-10.34	"485,406"	0.26	"122,910"	0.265	"42,983"	22-Feb-19	4:23 PM	Friday
AAX-C20: CW AIRASIA X BERHAD (RHB)	523820	-	-	-	0.005	0	0	0	0	0.005	"13,000"	22-Feb-19	4:23 PM	Friday
AAX-C21: CW AIRASIA X BERHAD (MACQ)	523821	0.005	0.005	0.005	0.005	0	500	0.005	"5,000"	0.02	200	22-Feb-19	4:23 PM	Friday
AIRASIA X BERHAD - WARRANTS  A  2015/2020	5238WA	0.06	0.065	0.06	0.065	-13.33	"66,786"	0.055	"22,510"	0.065	"30,428"	22-Feb-19	4:23 PM	Friday
ABF MALAYSIA BOND INDEX FUND	0800EA	1.17	1.17	1.17	1.17	0.86	50	1.16	"1,013"	1.165	950	22-Feb-19	4:23 PM	Friday
ABLEGROUP BERHAD	7086	0.08	0.08	0.075	0.08	0	"7,605"	0.075	"1,028"	0.08	"5,729"	22-Feb-19	4:23 PM	Friday
ALLIANCE BANK MALAYSIA BERHAD	2488	4.22	4.24	4.22	4.24	-0.24	"14,646"	4.23	583	4.24	482	22-Feb-19	4:23 PM	Friday
ABMB-CX: CW ALLIANCE BANK MALAYSIA BERHAD (RHB)	2488CX	-	-	-	0.005	0	0	0	0	0.005	"2,500"	22-Feb-19	4:23 PM	Friday
ABMB-CY: CW ALLIANCE BANK MALAYSIA BERHAD (MIBB)	2488CY	-	-	-	0.1	0	0	0.11	700	0.12	700	22-Feb-19	4:23 PM	Friday
ACME HOLDINGS BERHAD	7131	-	-	-	0.23	0	0	0.23	150	0.3	47	22-Feb-19	4:23 PM	Friday
ACOUSTECH BHD	7120	0.42	0.425	0.415	0.425	1.19	"4,130"	0.42	"1,095"	0.425	"2,286"	22-Feb-19	4:23 PM	Friday
ADVANCECON HOLDINGS BERHAD	5281	0.355	0.355	0.35	0.355	0	"8,161"	0.35	330	0.355	933	22-Feb-19	4:23 PM	Friday
ADVENTA BHD	7191	0.37	0.37	0.35	0.35	-2.78	610	0.355	200	0.37	150	22-Feb-19	4:23 PM	Friday
ADVANCED PACKAGING TECHNOLOGY	9148	-	-	-	1.93	0	0	1.93	30	0	0	22-Feb-19	4:23 PM	Friday
AE MULTI HOLDINGS BHD	7146	0.12	0.12	0.12	0.12	0	"2,200"	0.115	"3,945"	0.12	80	22-Feb-19	4:23 PM	Friday
AE MULTI HOLDINGS BERHAD-WARRANTS 2014/2019	7146WA	-	-	-	0.005	0	0	0.005	"13,600"	0.01	"36,522"	22-Feb-19	4:23 PM	Friday
AEMULUS HOLDINGS BERHAD	181	0.275	0.275	0.255	0.265	-3.64	"34,074"	0.26	"2,063"	0.265	"1,139"	22-Feb-19	4:23 PM	Friday
AEON CO. (M) BHD	6599	1.54	1.61	1.53	1.61	4.55	"59,730"	1.6	776	1.61	"1,957"	22-Feb-19	4:23 PM	Friday
AEON-CN: CW AEON CO. (M) BERHAD (MIBB)	6599CN	-	-	-	0.015	0	0	0	0	0.005	"2,000"	22-Feb-19	4:23 PM	Friday
AEON-CO: CW AEON CO. (M) BERHAD (CIMB)	6599CO	0.045	0.06	0.045	0.055	10	"14,672"	0.055	"4,909"	0.06	500	22-Feb-19	4:23 PM	Friday
AEON-CP: CW AEON CO (M) BERHAD (RHB)	6599CP	-	-	-	0.05	0	0	0.06	"1,600"	0.065	"2,200"	22-Feb-19	4:23 PM	Friday
AEON-CQ: CW AEON CO. (M) BERHAD (KIBB)	6599CQ	0.035	0.035	0.03	0.035	0	"6,500"	0.035	"2,000"	0.04	"2,000"	22-Feb-19	4:23 PM	Friday
AEON CREDIT SERVICE (M) BHD	5139	17	17.14	16.82	16.94	0	"1,232"	16.96	2	16.98	27	22-Feb-19	4:23 PM	Friday
AEON CREDIT SERVICE (M) BERHAD - ICULS 2017/2020	5139LA	-	-	-	1.51	0	0	1.52	140	1.58	19	22-Feb-19	4:23 PM	Friday
AFFIN BANK BERHAD	5185	2.3	2.31	2.3	2.31	0.43	311	2.3	182	2.31	238	22-Feb-19	4:23 PM	Friday
ABM FUJIYA BERHAD	5198	0.52	0.535	0.51	0.51	0	307	0.51	163	0.52	17	22-Feb-19	4:23 PM	Friday
AHB HOLDINGS BHD	7315	0.14	0.14	0.14	0.14	0	"1,460"	0.135	"8,266"	0.14	"1,140"	22-Feb-19	4:23 PM	Friday
AHB HOLDINGS BERHAD - WARRANTS B 2014/2019	7315WB	0.005	0.01	0.005	0.01	0	"22,000"	0.005	"9,600"	0.01	"23,373"	22-Feb-19	4:23 PM	Friday
APEX HEALTHCARE BHD	7090	8.7	8.74	8.65	8.74	1.63	"1,092"	8.68	10	8.74	1	22-Feb-19	4:23 PM	Friday
AMANAH HARTA TANAH PNB	4952	-	-	-	0.755	0	0	0.745	20	0.79	107	22-Feb-19	4:23 PM	Friday
ADVANCE INFORMATION MARKETING	122	-	-	-	0.28	0	0	0.235	500	0.4	"2,000"	22-Feb-19	4:23 PM	Friday
AIRASIA GROUP BERHAD	5099	3.21	3.23	3.13	3.14	-4.56	"130,403"	3.13	"7,292"	3.14	"5,939"	22-Feb-19	4:23 PM	Friday
AIRASIAC59: CW AIRASIA GROUP BERHAD (MACQ)	509959	-	-	-	0.025	0	0	0.015	"10,000"	0.035	200	22-Feb-19	4:23 PM	Friday
AIRASIAC65: CW AIRASIA GROUP BERHAD (CIMB)	509965	0.035	0.035	0.015	0.015	-62.5	"21,025"	0.015	50	0.02	"1,500"	22-Feb-19	4:23 PM	Friday
AIRASIAC67: CW AIRASIA GROUP BERHAD (CIMB)	509967	0.25	0.25	0.21	0.215	-17.31	"1,640"	0.215	50	0.22	"1,000"	22-Feb-19	4:23 PM	Friday
AIRASIAC68: CW AIRASIA GROUP BERHAD (MACQ)	509968	-	-	-	0.06	0	0	0.05	200	0.065	"1,100"	22-Feb-19	4:23 PM	Friday
AIRASIAC69: CW AIRASIA GROUP BERHAD (MACQ)	509969	-	-	-	0.135	0	0	0.105	"10,000"	0.125	100	22-Feb-19	4:23 PM	Friday
AIRASIAC70: CW AIRASIA GROUP BERHAD (AM)	509970	0.08	0.085	0.07	0.07	-22.22	"13,956"	0.065	"5,000"	0.07	"2,000"	22-Feb-19	4:23 PM	Friday
AIRASIAC71: CW AIRASIA GROUP BERHAD (CIMB)	509971	0.19	0.19	0.17	0.17	-15	"4,197"	0.165	"1,200"	0.17	"2,000"	22-Feb-19	4:23 PM	Friday
AIRASIAC72: CW AIRASIA GROUP BERHAD (MACQ)	509972	0.28	0.285	0.26	0.26	-13.33	"1,885"	0.26	"3,000"	0.285	100	22-Feb-19	4:23 PM	Friday
AIRASIAC73: CW AIRASIA GROUP BERHAD (KIBB)	509973	0.32	0.34	0.31	0.31	-10.14	"29,050"	0.305	"5,000"	0.31	"5,000"	22-Feb-19	4:23 PM	Friday
AIRASIAC74: CW AIRASIA GROUP BERHAD (MACQ)	509974	-	-	-	0.47	0	0	0.4	"5,000"	0.425	100	22-Feb-19	4:23 PM	Friday
AIRASIAC75: CW AIRASIA GROUP BERHAD (AM)	509975	0.21	0.21	0.21	0.21	-8.7	"1,100"	0.2	"5,000"	0.205	"5,000"	22-Feb-19	4:23 PM	Friday
AIRASIAC76: CW AIRASIA GROUP BERHAD (MIBB)	509976	0.12	0.125	0.115	0.115	-8	"21,391"	0.11	"3,700"	0.115	"2,500"	22-Feb-19	4:23 PM	Friday
AIRASIAC77: CW AIRASIA GROUP BERHAD (MACQ)	509977	0.14	0.15	0.135	0.135	-15.62	"106,643"	0.13	"18,052"	0.135	"13,000"	22-Feb-19	4:23 PM	Friday
MALAYSIA AIRPORTS HOLDINGS BHD	5014	8.21	8.21	8.13	8.18	0.37	"2,573"	8.18	151	8.19	77	22-Feb-19	4:23 PM	Friday
AIRPORT-C2: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB)	5014C2	-	-	-	0.025	0	0	0.005	"2,000"	0.01	"2,000"	22-Feb-19	4:23 PM	Friday
AIRPORT-C3: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (AM)	5014C3	-	-	-	0.035	0	0	0.015	"1,000"	0.025	"1,000"	22-Feb-19	4:23 PM	Friday
AIRPORT-C4: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (CIMB)	5014C4	-	-	-	0.06	0	0	0.065	"1,000"	0.075	880	22-Feb-19	4:23 PM	Friday
AIRPORT-C5: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MACQ)	5014C5	0.09	0.09	0.09	0.09	12.5	200	0.09	"1,700"	0.095	900	22-Feb-19	4:23 PM	Friday
AIRPORT-C6: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB)	5014C6	-	-	-	0.145	0	0	0.15	"3,000"	0.155	"3,000"	22-Feb-19	4:23 PM	Friday
AIRPORT-C7: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (KIBB)	5014C7	-	-	-	0.115	0	0	0.12	"1,400"	0.125	700	22-Feb-19	4:23 PM	Friday
AMALGAMATED INDUSTRIAL STEEL	2682	-	-	-	0.265	0	0	0.26	156	0.295	227	22-Feb-19	4:23 PM	Friday
AJINOMOTO (M) BHD	2658	18.84	18.9	18.76	18.76	-0.95	128	18.74	5	18.8	161	22-Feb-19	4:23 PM	Friday
AJIYA BHD	7609	0.565	0.565	0.565	0.565	4.63	20	0.54	350	0.56	609	22-Feb-19	4:23 PM	Friday
AJIYA BERHAD - WARRANTS 2016/2021	7609WA	-	-	-	0.105	0	0	0.095	200	0.105	975	22-Feb-19	4:23 PM	Friday
ALAM MARITIM RESOURCES BHD	5115	0.1	0.105	0.1	0.1	0	"6,295"	0.1	"33,719"	0.105	"15,464"	22-Feb-19	4:23 PM	Friday
AL-AQAR HEALTHCARE REIT	5116	1.33	1.33	1.33	1.33	0	"5,284"	1.32	289	1.33	216	22-Feb-19	4:23 PM	Friday
ALCOM GROUP BERHAD	2674	0.495	0.5	0.495	0.5	-3.85	280	0.5	21	0.52	"1,061"	22-Feb-19	4:23 PM	Friday
ALLIANZ MALAYSIA BHD	1163	14.12	14.76	14.12	14.48	3.43	843	14.46	10	14.48	1	22-Feb-19	4:23 PM	Friday
ALLIANZ MALAYSIA BHD-ICPS	1163PA	14.3	14.5	14.3	14.5	7.25	78	14	10	14.58	5	22-Feb-19	4:23 PM	Friday
AL-SALAM REAL ESTATE INVESTMENT TRUST	5269	0.81	0.81	0.8	0.8	0	189	0.8	190	0.805	1	22-Feb-19	4:23 PM	Friday
AMMB HOLDINGS BHD	1015	4.55	4.59	4.55	4.57	0.44	"6,629"	4.56	256	4.57	237	22-Feb-19	4:23 PM	Friday
AMBANK-C10: CW AMMB HOLDINGS BERHAD (CIMB)	101510	0.2	0.2	0.2	0.2	0	300	0.195	409	0.205	346	22-Feb-19	4:23 PM	Friday
AMBANK-C11: CW AMMB HOLDINGS BERHAD (MIBB)	101511	-	-	-	0.18	0	0	0.175	"1,000"	0.185	"1,000"	22-Feb-19	4:23 PM	Friday
AMBANK-C12: CW AMMB HOLDINGS BERHAD (RHB)	101512	-	-	-	0.155	0	0	0.15	"1,000"	0.155	"1,000"	22-Feb-19	4:23 PM	Friday
AMBANK-C13: CW AMMB HOLDINGS BERHAD (MACQ)	101513	0.115	0.115	0.11	0.11	0	"3,700"	0.105	"1,100"	0.11	"1,500"	22-Feb-19	4:23 PM	Friday
ASIA MEDIA GROUP BERHAD	159	0.16	0.16	0.16	0.16	0	"4,965"	0.155	"2,500"	0.16	35	22-Feb-19	4:23 PM	Friday
AMFIRST REITS	5120	0.53	0.53	0.525	0.53	-0.93	492	0.53	4	0.535	280	22-Feb-19	4:23 PM	Friday
AMLEX HOLDINGS BERHAD	3011	-	-	-	0.18	0	0	0.01	500	0.17	500	22-Feb-19	4:23 PM	Friday
AMCORP PROPERTIES BERHAD	1007	0.52	0.53	0.52	0.525	0.96	"1,551"	0.525	209	0.53	241	22-Feb-19	4:23 PM	Friday
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A	1007PA	0.255	0.255	0.25	0.255	0	114	0.255	24	0.28	43	22-Feb-19	4:23 PM	Friday
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B	1007PB	-	-	-	0.58	0	0	0.44	100	0.62	12	22-Feb-19	4:23 PM	Friday
AMTEK HOLDINGS BHD	7051	-	-	-	0.28	0	0	0.255	200	0.28	200	22-Feb-19	4:23 PM	Friday
AMTEL HOLDINGS BHD	7031	-	-	-	0.655	0	0	0.665	150	0.795	3	22-Feb-19	4:23 PM	Friday
AMVERTON BERHAD	5959	-	-	-	1	0	0	0.98	50	1.1	150	22-Feb-19	4:23 PM	Friday
AMWAY (M) HOLDINGS BHD	6351	6	6.1	6	6.1	1.67	25	6	1	6.1	118	22-Feb-19	4:23 PM	Friday
ANALABS RESOURCES BHD	7083	-	-	-	1.24	0	0	1.2	30	1.24	20	22-Feb-19	4:23 PM	Friday
ANCOM BHD	4758	0.505	0.505	0.495	0.5	-0.99	"1,362"	0.5	202	0.505	60	22-Feb-19	4:23 PM	Friday
ANCOM LOGISTICS BERHAD	48	-	-	-	0.09	0	0	0.085	"2,882"	0.095	300	22-Feb-19	4:23 PM	Friday
ANN JOO RESOURCES BHD	6556	1.44	1.49	1.43	1.48	2.78	"12,956"	1.48	698	1.49	656	22-Feb-19	4:23 PM	Friday
ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024	6556PA	-	-	-	0.43	0	0	0.425	30	0.6	2	22-Feb-19	4:23 PM	Friday
ANZO HOLDINGS BERHAD	9342	-	-	-	0.035	0	0	0.035	"211,629"	0.04	"2,980"	22-Feb-19	4:23 PM	Friday
ANZO HOLDINGS BERHAD-WARRANTS 2009/2019	9342WA	-	-	-	0.005	0	0	0	0	0.005	"23,281"	22-Feb-19	4:23 PM	Friday
ANZO HOLDINGS BERHAD-WARRANTS 2013/2023	9342WB	-	-	-	0.025	0	0	0.015	"2,000"	0.025	700	22-Feb-19	4:23 PM	Friday
ANZO HOLDINGS BERHAD - WARRANTS 2017/2020	9342WC	-	-	-	0.005	0	0	0	0	0.005	"12,010"	22-Feb-19	4:23 PM	Friday
APB RESOURCES BHD	5568	-	-	-	0.785	0	0	0.71	51	0.79	70	22-Feb-19	4:23 PM	Friday
APEX EQUITY HOLDINGS BHD	5088	1	1	0.995	0.995	-0.5	80	0.995	70	1.01	140	22-Feb-19	4:23 PM	Friday
APFT BERHAD	5194	0.02	0.02	0.02	0.02	-20	"29,000"	0.015	"309,675"	0.025	"429,985"	22-Feb-19	4:23 PM	Friday
APM AUTOMOTIVE HOLDINGS BHD	5015	2.93	2.93	2.93	2.93	-2.33	16	2.93	25	3.1	20	22-Feb-19	4:23 PM	Friday
APOLLO FOOD HOLDINGS BHD	6432	3.89	3.9	3.88	3.88	0.26	41	3.89	16	3.9	40	22-Feb-19	4:23 PM	Friday
APPASIA BERHAD	119	0.105	0.11	0.105	0.105	0	"3,550"	0.1	"3,500"	0.105	"1,050"	22-Feb-19	4:23 PM	Friday
APPASIA BERHAD - WARRANTS A	0119WA	0.05	0.05	0.05	0.05	0	140	0.05	106	0.055	"2,500"	22-Feb-19	4:23 PM	Friday
A-RANK BHD	7214	-	-	-	0.55	0	0	0.535	350	0.55	85	22-Feb-19	4:23 PM	Friday
ARK RESOURCES HOLDINGS BERHAD	7007	0.38	0.38	0.38	0.38	-15.56	35	0.4	50	0.48	150	22-Feb-19	4:23 PM	Friday
ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021	7007WB	-	-	-	0.09	0	0	0.04	322	0.39	1	22-Feb-19	4:23 PM	Friday
BUMI ARMADA BERHAD	5210	0.205	0.205	0.2	0.2	-2.44	"312,022"	0.2	"314,853"	0.205	"172,039"	22-Feb-19	4:23 PM	Friday
ARMADA-C40: CW BUMI ARMADA BERHAD (CIMB)	521040	-	-	-	0.005	0	0	0	0	0.005	"12,099"	22-Feb-19	4:23 PM	Friday
ARMADA-C42: CW BUMI ARMADA BERHAD (RHB)	521042	-	-	-	0.005	0	0	0	0	0.005	"13,821"	22-Feb-19	4:23 PM	Friday
ARMADA-C43: CW BUMI ARMADA BERHAD (MIBB)	521043	-	-	-	0.005	0	0	0	0	0.005	"39,215"	22-Feb-19	4:23 PM	Friday
ARMADA-C44: CW BUMI ARMADA BERHAD (AM)	521044	-	-	-	0.005	0	0	0	0	0.005	"37,770"	22-Feb-19	4:23 PM	Friday
ARMADA-C45: CW BUMI ARMADA BERHAD (KIBB)	521045	-	-	-	0.005	0	0	0	0	0.005	"53,164"	22-Feb-19	4:23 PM	Friday
ARMADA-C46: CW BUMI ARMADA BERHAD (MIBB)	521046	-	-	-	0.005	0	0	0	0	0.005	"32,650"	22-Feb-19	4:23 PM	Friday
ARMADA-C47: CW BUMI ARMADA BERHAD (MACQ)	521047	-	-	-	0.005	0	0	0.005	"5,000"	0.02	100	22-Feb-19	4:23 PM	Friday
ARMADA-C48: CW BUMI ARMADA BERHAD (RHB)	521048	-	-	-	0.005	0	0	0	0	0.005	"2,000"	22-Feb-19	4:23 PM	Friday
ARMADA-C49: CW BUMI ARMADA BERHAD (KIBB)	521049	-	-	-	0.015	0	0	0.01	"41,000"	0.015	"38,000"	22-Feb-19	4:23 PM	Friday
ARMADA-C50: CW BUMI ARMADA BERHAD (MACQ)	521050	0.02	0.02	0.02	0.02	0	500	0.02	"54,430"	0.025	"6,600"	22-Feb-19	4:23 PM	Friday
AMANAHRAYA REITS	5127	0.845	0.845	0.84	0.84	0	263	0.84	334	0.845	173	22-Feb-19	4:23 PM	Friday
ADVANCE SYNERGY BHD	1481	0.135	0.14	0.13	0.135	3.85	"27,383"	0.135	"3,713"	0.14	"20,005"	22-Feb-19	4:23 PM	Friday
ASDION BHD	68	0.225	0.23	0.225	0.225	-2.17	"14,613"	0.225	"3,400"	0.23	"7,166"	22-Feb-19	4:23 PM	Friday
ASDION BERHAD - WARRANTS 2014/2019	0068WB	-	-	-	0.005	0	0	0	0	0.005	"8,280"	22-Feb-19	4:23 PM	Friday
ASIA BRANDS BERHAD	7722	0.375	0.375	0.375	0.375	-3.85	100	0.375	80	0.39	414	22-Feb-19	4:23 PM	Friday
ASIA FILE CORPORATION BHD	7129	2.58	2.61	2.58	2.58	-1.15	290	2.58	29	2.61	107	22-Feb-19	4:23 PM	Friday
ASIAN PAC HOLDINGS BHD	4057	0.12	0.12	0.12	0.12	0	"11,543"	0.12	397	0.125	"3,996"	22-Feb-19	4:23 PM	Friday
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022	4057LC	-	-	-	0.6	0	0	0.6	100	0.805	30	22-Feb-19	4:23 PM	Friday
ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022	4057WB	-	-	-	0.05	0	0	0.04	"1,000"	0.05	868	22-Feb-19	4:23 PM	Friday
ASIA POLY HOLDINGS BHD	105	0.08	0.085	0.08	0.08	-5.88	"8,001"	0.08	200	0.085	"12,990"	22-Feb-19	4:23 PM	Friday
ASIA POLY HOLDINGS BERHAD - ICPS A 2017/2022	0105PA	0.04	0.04	0.04	0.04	0	"1,000"	0.04	45	0.045	"31,833"	22-Feb-19	4:23 PM	Friday
ASIA POLY HOLDINGS BERHAD - WARRANTS A 2015/2020	0105WA	-	-	-	0.035	0	0	0.02	500	0.035	"7,744"	22-Feb-19	4:23 PM	Friday
ASIA POLY HOLDINGS BERHAD-WARRANTS B 2017/2022	0105WB	0.035	0.035	0.035	0.035	0	"5,000"	0.03	"11,000"	0.035	"2,005"	22-Feb-19	4:23 PM	Friday
ASTINO BHD	7162	0.7	0.7	0.7	0.7	-0.71	20	0.685	190	0.7	31	22-Feb-19	4:23 PM	Friday
ASTRO MALAYSIA HOLDINGS BERHAD	6399	1.67	1.68	1.64	1.64	-1.2	"24,642"	1.64	"4,069"	1.65	"4,333"	22-Feb-19	4:23 PM	Friday
ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB)	639910	0.145	0.145	0.145	0.145	-6.45	1	0.145	"5,000"	0.15	"5,000"	22-Feb-19	4:23 PM	Friday
ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB)	639911	0.13	0.13	0.13	0.13	4	"2,000"	0.125	"5,000"	0.13	"5,000"	22-Feb-19	4:23 PM	Friday
ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ)	639912	0.12	0.12	0.115	0.115	0	800	0.11	"5,000"	0.115	"5,000"	22-Feb-19	4:23 PM	Friday
ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB)	639913	0.105	0.105	0.105	0.105	5	"6,000"	0.1	"2,000"	0.105	"2,000"	22-Feb-19	4:23 PM	Friday
AT SYSTEMATIZATION BHD	72	0.05	0.05	0.05	0.05	-9.09	624	0.05	"33,057"	0.055	"4,733"	22-Feb-19	4:23 PM	Friday
AT SYSTEMATIZATION BERHAD-WARRANTS B 16/19	0072WB	-	-	-	0.005	0	0	0	0	0.01	"32,670"	22-Feb-19	4:23 PM	Friday
ATA IMS BERHAD	8176	1.8	1.81	1.79	1.8	0	"10,632"	1.8	"3,550"	1.81	"1,820"	22-Feb-19	4:23 PM	Friday
ATLAN HOLDINGS BHD	7048	-	-	-	4.4	0	0	4.35	7	4.4	65	22-Feb-19	4:23 PM	Friday
ATRIUM REITS	5130	1.12	1.12	1.12	1.12	0	696	1.12	94	1.13	649	22-Feb-19	4:23 PM	Friday
ATTA GLOBAL GROUP BERHAD	7099	0.705	0.75	0.705	0.74	8.82	"2,398"	0.72	20	0.735	100	22-Feb-19	4:23 PM	Friday
ATTA GLOBAL GROUP BERHAD - ICULS 12/22	7099LA	0.115	0.12	0.115	0.115	9.52	"9,090"	0.115	410	0.12	"2,190"	22-Feb-19	4:23 PM	Friday
ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022	7099PA	0.195	0.195	0.17	0.17	6.25	"1,050"	0.155	700	0.185	560	22-Feb-19	4:23 PM	Friday
ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22	7099WB	0.11	0.115	0.11	0.115	15	381	0.11	519	0.115	130	22-Feb-19	4:23 PM	Friday
ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024	7099WC	0.12	0.12	0.095	0.095	18.75	396	0.095	984	0.18	198	22-Feb-19	4:23 PM	Friday
ATURMAJU RESOURCES BHD	7181	0.31	0.31	0.29	0.305	-6.15	"10,011"	0.3	670	0.305	200	22-Feb-19	4:23 PM	Friday
ATURMAJU RESOURCES BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024	7181PA	0.055	0.055	0.05	0.05	-9.09	"40,491"	0.05	"28,542"	0.055	"16,234"	22-Feb-19	4:23 PM	Friday
AVILLION BERHAD	8885	0.24	0.245	0.235	0.245	0	874	0.235	858	0.25	80	22-Feb-19	4:23 PM	Friday
AWC BERHAD	7579	0.745	0.755	0.73	0.75	1.35	"22,388"	0.745	"1,396"	0.75	"1,210"	22-Feb-19	4:23 PM	Friday
AWC BERHAD - WARRANTS 2018/2023	7579WA	0.205	0.21	0.2	0.205	2.5	"9,786"	0.205	"1,078"	0.21	"1,190"	22-Feb-19	4:23 PM	Friday
AXIATA GROUP BERHAD	6888	4.29	4.3	4.23	4.26	-0.93	"34,578"	4.26	"1,940"	4.27	"3,426"	22-Feb-19	4:23 PM	Friday
AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB)	688828	-	-	-	0.02	0	0	0.025	"1,000"	0.04	"1,000"	22-Feb-19	4:23 PM	Friday
AXIATA-C29: CW AXIATA GROUP BERHAD (KIBB)	688829	-	-	-	0.005	0	0	0.01	"2,000"	0.015	"2,000"	22-Feb-19	4:23 PM	Friday
AXIATA-C30: CW AXIATA GROUP BERHAD (MIBB)	688830	0.05	0.05	0.05	0.05	0	"8,497"	0.05	"1,500"	0.055	"1,500"	22-Feb-19	4:23 PM	Friday
AXIATA-C31: CW AXIATA GROUP BERHAD (AM)	688831	-	-	-	0.04	0	0	0.025	"3,000"	0.03	"3,000"	22-Feb-19	4:23 PM	Friday
AXIATA-C32: CW AXIATA GROUP BERHAD (RHB)	688832	-	-	-	0.145	0	0	0.135	"2,000"	0.14	"2,000"	22-Feb-19	4:23 PM	Friday
AXIATA-C33: CW AXIATA GROUP BERHAD (MACQ)	688833	0.205	0.205	0.205	0.205	0	800	0.2	"5,000"	0.205	"5,000"	22-Feb-19	4:23 PM	Friday
AXIATA-C34: CW AXIATA GROUP BERHAD (CIMB)	688834	-	-	-	0.2	0	0	0.185	"1,000"	0.2	"1,002"	22-Feb-19	4:23 PM	Friday
AXIATA-C35: CW AXIATA GROUP BERHAD (KIBB)	688835	0.175	0.18	0.175	0.18	2.86	"1,000"	0.175	"5,000"	0.18	"5,000"	22-Feb-19	4:23 PM	Friday
