Company	Stock_Code	Open	High	Low	Last	Chg_Perc	Vol_in'00	Buy	Buy_Vol_in'00	Sell	Sell_Vol_in'00	Date	Time	Day
A50CHIN-C22: CW ETF ISHARES FTSE A50 CHINA INDEX ETF (MACQ)	70322	-	-	-	0.2	0	0	0.215	500	0.225	500	27-Feb-19	9:36 AM	Wednesday
A50CHIN-C24: CW ETF ISHARES FTSE A50 CHINA INDEX ETF (MACQ)	70324	-	-	-	0.735	0	0	0.73	"3,000"	0.76	100	27-Feb-19	9:36 AM	Wednesday
A50CHIN-C26: CW ISHARES FTSE A50 CHINA INDEX ETF (RHB)	70326	-	-	-	0.495	0	0	0.465	510	0.475	510	27-Feb-19	9:36 AM	Wednesday
A50CHIN-C28: CW ISHARES FTSE A50 CHINA INDEX ETF (RHB)	70328	-	-	-	0.24	0	0	0.25	"2,001"	0.255	"2,001"	27-Feb-19	9:36 AM	Wednesday
A50CHIN-C30: CW ISHARES FTSE A50 CHINA INDEX ETF (MACQ)	70330	0.335	0.34	0.335	0.335	6.35	"9,099"	0.33	"5,000"	0.34	"5,300"	27-Feb-19	9:36 AM	Wednesday
A50CHIN-C32: CW ISHARES FTSE A50 CHINA INDEX ETF (MACQ)	70332	-	-	-	0.725	0	0	0.715	500	0.75	100	27-Feb-19	9:36 AM	Wednesday
A50CHIN-C34: CW ISHARES FTSE A50 CHINA INDEX ETF (RHB)	70334	-	-	-	0.95	0	0	0.92	500	0.945	500	27-Feb-19	9:36 AM	Wednesday
A50CHIN-C36: CW ISHARES FTSE A50 CHINA INDEX ETF (RHB)	70336	0.535	0.535	0.535	0.535	4.9	28	0.53	500	0.535	472	27-Feb-19	9:36 AM	Wednesday
A50CHIN-H21: PW ETF ISHARES FTSE A50 CHINA INDEX ETF (MACQ)	70321	-	-	-	0.05	0	0	0.005	100	0.02	100	27-Feb-19	9:36 AM	Wednesday
A50CHIN-H23: PW ETF ISHARES FTSE A50 CHINA INDEX ETF (MACQ)	70323	0.01	0.01	0.01	0.01	-33.33	250	0.005	"5,000"	0.01	200	27-Feb-19	9:36 AM	Wednesday
A50CHIN-H25: PW ISHARES FTSE A50 CHINA INDEX ETF (MACQ)	70325	-	-	-	0.035	0	0	0.015	"8,000"	0.035	100	27-Feb-19	9:36 AM	Wednesday
A50CHIN-H27: PW ISHARES FTSE A50 CHINA INDEX ETF (MACQ)	70327	0.09	0.09	0.09	0.09	-5.26	"2,500"	0.09	"3,000"	0.095	"5,200"	27-Feb-19	9:36 AM	Wednesday
ASTRAL ASIA BHD	7054	-	-	-	0.145	0	0	0.145	375	0.155	410	27-Feb-19	9:36 AM	Wednesday
AIRASIA X BERHAD	5238	0.26	0.26	0.26	0.26	-1.89	"15,946"	0.255	"47,751"	0.26	"29,414"	27-Feb-19	9:36 AM	Wednesday
AAX-C20: CW AIRASIA X BERHAD (RHB)	523820	-	-	-	0.005	0	0	0	0	0.005	"11,500"	27-Feb-19	9:36 AM	Wednesday
AAX-C21: CW AIRASIA X BERHAD (MACQ)	523821	-	-	-	0.005	0	0	0.005	"5,000"	0.02	200	27-Feb-19	9:36 AM	Wednesday
AIRASIA X BERHAD - WARRANTS  A  2015/2020	5238WA	-	-	-	0.06	0	0	0.055	"12,551"	0.06	"15,273"	27-Feb-19	9:36 AM	Wednesday
ABF MALAYSIA BOND INDEX FUND	0800EA	-	-	-	1.167	0	0	1.162	"1,000"	1.167	"1,000"	27-Feb-19	9:36 AM	Wednesday
ABLEGROUP BERHAD	7086	-	-	-	0.075	0	0	0.07	"12,150"	0.08	"5,567"	27-Feb-19	9:36 AM	Wednesday
ALLIANCE BANK MALAYSIA BERHAD	2488	-	-	-	4.25	0	0	4.23	7	4.25	54	27-Feb-19	9:36 AM	Wednesday
ABMB-CX: CW ALLIANCE BANK MALAYSIA BERHAD (RHB)	2488CX	-	-	-	0.005	0	0	0	0	0	0	27-Feb-19	9:36 AM	Wednesday
ABMB-CY: CW ALLIANCE BANK MALAYSIA BERHAD (MIBB)	2488CY	-	-	-	0.1	0	0	0.11	700	0.12	700	27-Feb-19	9:36 AM	Wednesday
ACME HOLDINGS BERHAD	7131	-	-	-	0.23	0	0	0.25	100	0.3	47	27-Feb-19	9:36 AM	Wednesday
ACOUSTECH BHD	7120	0.45	0.46	0.45	0.45	0	"9,740"	0.445	200	0.45	326	27-Feb-19	9:36 AM	Wednesday
ADVANCECON HOLDINGS BERHAD	5281	0.335	0.34	0.335	0.34	0	407	0.335	363	0.34	410	27-Feb-19	9:36 AM	Wednesday
ADVENTA BHD	7191	-	-	-	0.37	0	0	0.36	100	0.37	102	27-Feb-19	9:36 AM	Wednesday
ADVANCED PACKAGING TECHNOLOGY	9148	-	-	-	1.92	0	0	1.8	50	2.3	10	27-Feb-19	9:36 AM	Wednesday
AE MULTI HOLDINGS BHD	7146	-	-	-	0.115	0	0	0.115	"3,383"	0.12	100	27-Feb-19	9:36 AM	Wednesday
AE MULTI HOLDINGS BERHAD-WARRANTS 2014/2019	7146WA	-	-	-	0.005	0	0	0.005	"16,252"	0.01	"34,022"	27-Feb-19	9:36 AM	Wednesday
AEMULUS HOLDINGS BERHAD	181	0.25	0.25	0.25	0.25	2.04	10	0.245	"1,050"	0.25	990	27-Feb-19	9:36 AM	Wednesday
AEON CO. (M) BHD	6599	1.58	1.58	1.52	1.54	-2.53	"3,349"	1.53	349	1.54	281	27-Feb-19	9:36 AM	Wednesday
AEON-CN: CW AEON CO. (M) BERHAD (MIBB)	6599CN	-	-	-	0.015	0	0	0	0	0	0	27-Feb-19	9:36 AM	Wednesday
AEON-CO: CW AEON CO. (M) BERHAD (CIMB)	6599CO	0.05	0.05	0.045	0.045	-18.18	"6,774"	0.045	"2,128"	0.05	"2,190"	27-Feb-19	9:36 AM	Wednesday
AEON-CP: CW AEON CO (M) BERHAD (RHB)	6599CP	-	-	-	0.05	0	0	0.045	"1,100"	0.05	900	27-Feb-19	9:36 AM	Wednesday
AEON-CQ: CW AEON CO. (M) BERHAD (KIBB)	6599CQ	-	-	-	0.04	0	0	0.025	"2,000"	0.03	"2,000"	27-Feb-19	9:36 AM	Wednesday
AEON CREDIT SERVICE (M) BHD	5139	-	-	-	16.8	0	0	16.8	1	16.96	5	27-Feb-19	9:36 AM	Wednesday
AEON CREDIT SERVICE (M) BERHAD - ICULS 2017/2020	5139LA	-	-	-	1.63	0	0	1.38	180	1.55	12	27-Feb-19	9:36 AM	Wednesday
AFFIN BANK BERHAD	5185	2.3	2.3	2.3	2.3	-0.86	10	2.29	10	2.32	43	27-Feb-19	9:36 AM	Wednesday
ABM FUJIYA BERHAD	5198	-	-	-	0.53	0	0	0.49	50	0.53	321	27-Feb-19	9:36 AM	Wednesday
AHB HOLDINGS BHD	7315	0.135	0.135	0.135	0.135	0	100	0.135	100	0.14	"2,500"	27-Feb-19	9:36 AM	Wednesday
AHB HOLDINGS BERHAD - WARRANTS B 2014/2019	7315WB	-	-	-	0.01	0	0	0.005	"8,440"	0.01	"17,373"	27-Feb-19	9:36 AM	Wednesday
APEX HEALTHCARE BHD	7090	8.67	8.67	8.67	8.67	1.4	20	8.65	1	8.79	25	27-Feb-19	9:36 AM	Wednesday
AMANAH HARTA TANAH PNB	4952	-	-	-	0.74	0	0	0.74	260	0.765	378	27-Feb-19	9:36 AM	Wednesday
ADVANCE INFORMATION MARKETING	122	-	-	-	0.28	0	0	0.24	200	0.4	"2,000"	27-Feb-19	9:36 AM	Wednesday
AIRASIA GROUP BERHAD	5099	3.12	3.12	3.08	3.1	0	"1,708"	3.09	594	3.1	542	27-Feb-19	9:36 AM	Wednesday
AIRASIAC59: CW AIRASIA GROUP BERHAD (MACQ)	509959	-	-	-	0.025	0	0	0.01	"10,000"	0.03	200	27-Feb-19	9:36 AM	Wednesday
AIRASIAC65: CW AIRASIA GROUP BERHAD (CIMB)	509965	-	-	-	0.005	0	0	0	0	0	0	27-Feb-19	9:36 AM	Wednesday
AIRASIAC67: CW AIRASIA GROUP BERHAD (CIMB)	509967	0.21	0.21	0.21	0.21	2.44	244	0.2	"1,150"	0.21	808	27-Feb-19	9:36 AM	Wednesday
AIRASIAC68: CW AIRASIA GROUP BERHAD (MACQ)	509968	-	-	-	0.03	0	0	0.03	"7,111"	0.035	500	27-Feb-19	9:36 AM	Wednesday
AIRASIAC69: CW AIRASIA GROUP BERHAD (MACQ)	509969	-	-	-	0.135	0	0	0.09	"2,000"	0.115	100	27-Feb-19	9:36 AM	Wednesday
AIRASIAC70: CW AIRASIA GROUP BERHAD (AM)	509970	-	-	-	0.06	0	0	0.055	"3,000"	0.06	"3,000"	27-Feb-19	9:36 AM	Wednesday
AIRASIAC71: CW AIRASIA GROUP BERHAD (CIMB)	509971	0.155	0.155	0.155	0.155	0	"2,202"	0.15	"2,000"	0.165	"1,077"	27-Feb-19	9:36 AM	Wednesday
AIRASIAC72: CW AIRASIA GROUP BERHAD (MACQ)	509972	-	-	-	0.255	0	0	0.25	"1,400"	0.275	100	27-Feb-19	9:36 AM	Wednesday
AIRASIAC73: CW AIRASIA GROUP BERHAD (KIBB)	509973	0.29	0.295	0.29	0.295	1.72	"1,000"	0.29	"1,000"	0.295	"1,000"	27-Feb-19	9:36 AM	Wednesday
AIRASIAC74: CW AIRASIA GROUP BERHAD (MACQ)	509974	-	-	-	0.47	0	0	0.385	"1,100"	0.41	100	27-Feb-19	9:36 AM	Wednesday
AIRASIAC75: CW AIRASIA GROUP BERHAD (AM)	509975	0.19	0.19	0.19	0.19	0	400	0.185	"3,000"	0.19	"3,000"	27-Feb-19	9:36 AM	Wednesday
AIRASIAC76: CW AIRASIA GROUP BERHAD (MIBB)	509976	-	-	-	0.105	0	0	0.105	"2,500"	0.11	"2,500"	27-Feb-19	9:36 AM	Wednesday
AIRASIAC77: CW AIRASIA GROUP BERHAD (MACQ)	509977	0.125	0.125	0.125	0.125	0	"2,140"	0.12	"6,640"	0.125	"5,000"	27-Feb-19	9:36 AM	Wednesday
MALAYSIA AIRPORTS HOLDINGS BHD	5014	8.3	8.33	8.16	8.17	-2.39	695	8.17	5	8.18	25	27-Feb-19	9:36 AM	Wednesday
AIRPORT-C2: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB)	5014C2	-	-	-	0.025	0	0	0.005	"2,000"	0.01	"2,000"	27-Feb-19	9:36 AM	Wednesday
AIRPORT-C3: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (AM)	5014C3	-	-	-	0.035	0	0	0.01	"1,000"	0.02	"1,000"	27-Feb-19	9:36 AM	Wednesday
AIRPORT-C4: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (CIMB)	5014C4	-	-	-	0.085	0	0	0.06	"1,000"	0.07	245	27-Feb-19	9:36 AM	Wednesday
AIRPORT-C5: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MACQ)	5014C5	-	-	-	0.09	0	0	0.085	100	0.09	300	27-Feb-19	9:36 AM	Wednesday
AIRPORT-C6: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB)	5014C6	-	-	-	0.16	0	0	0.145	"3,000"	0.15	"3,000"	27-Feb-19	9:36 AM	Wednesday
AIRPORT-C7: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (KIBB)	5014C7	-	-	-	0.135	0	0	0.115	100	0.125	100	27-Feb-19	9:36 AM	Wednesday
AMALGAMATED INDUSTRIAL STEEL	2682	-	-	-	0.26	0	0	0.26	137	0.295	402	27-Feb-19	9:36 AM	Wednesday
AJINOMOTO (M) BHD	2658	18.8	18.84	18.8	18.84	1.18	77	18.66	11	18.8	175	27-Feb-19	9:36 AM	Wednesday
AJIYA BHD	7609	-	-	-	0.565	0	0	0.535	162	0.56	132	27-Feb-19	9:36 AM	Wednesday
AJIYA BERHAD - WARRANTS 2016/2021	7609WA	-	-	-	0.105	0	0	0.09	420	0.105	"1,029"	27-Feb-19	9:36 AM	Wednesday
ALAM MARITIM RESOURCES BHD	5115	0.1	0.105	0.1	0.105	5	"1,540"	0.1	"15,123"	0.105	"11,231"	27-Feb-19	9:36 AM	Wednesday
AL-AQAR HEALTHCARE REIT	5116	-	-	-	1.35	0	0	1.34	121	1.38	3	27-Feb-19	9:36 AM	Wednesday
ALCOM GROUP BERHAD	2674	0.51	0.51	0.505	0.505	-0.98	125	0.495	45	0.505	5	27-Feb-19	9:36 AM	Wednesday
ALLIANZ MALAYSIA BHD	1163	14.44	14.44	14.44	14.44	0.42	13	14.34	9	14.42	3	27-Feb-19	9:36 AM	Wednesday
ALLIANZ MALAYSIA BHD-ICPS	1163PA	-	-	-	14.2	0	0	14	100	14.4	10	27-Feb-19	9:36 AM	Wednesday
AL-SALAM REAL ESTATE INVESTMENT TRUST	5269	-	-	-	0.8	0	0	0.8	103	0.82	10	27-Feb-19	9:36 AM	Wednesday
AMMB HOLDINGS BHD	1015	4.59	4.59	4.59	4.59	0.22	1	4.55	"2,011"	4.58	109	27-Feb-19	9:36 AM	Wednesday
AMBANK-C10: CW AMMB HOLDINGS BERHAD (CIMB)	101510	-	-	-	0.19	0	0	0.19	105	0.195	105	27-Feb-19	9:36 AM	Wednesday
AMBANK-C11: CW AMMB HOLDINGS BERHAD (MIBB)	101511	-	-	-	0.18	0	0	0.17	"1,000"	0.18	"1,000"	27-Feb-19	9:36 AM	Wednesday
AMBANK-C12: CW AMMB HOLDINGS BERHAD (RHB)	101512	-	-	-	0.15	0	0	0.145	"1,000"	0.155	"1,000"	27-Feb-19	9:36 AM	Wednesday
AMBANK-C13: CW AMMB HOLDINGS BERHAD (MACQ)	101513	-	-	-	0.105	0	0	0.105	"5,000"	0.11	600	27-Feb-19	9:36 AM	Wednesday
ASIA MEDIA GROUP BERHAD	159	0.165	0.165	0.165	0.165	0	54	0.16	100	0.165	970	27-Feb-19	9:36 AM	Wednesday
AMFIRST REITS	5120	-	-	-	0.53	0	0	0.53	220	0.54	460	27-Feb-19	9:36 AM	Wednesday
AMLEX HOLDINGS BERHAD	3011	-	-	-	0.18	0	0	0.01	500	0.17	500	27-Feb-19	9:36 AM	Wednesday
AMCORP PROPERTIES BERHAD	1007	-	-	-	0.515	0	0	0.515	780	0.525	256	27-Feb-19	9:36 AM	Wednesday
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A	1007PA	-	-	-	0.25	0	0	0.25	126	0.28	43	27-Feb-19	9:36 AM	Wednesday
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B	1007PB	-	-	-	0.58	0	0	0.44	100	0.62	12	27-Feb-19	9:36 AM	Wednesday
AMTEK HOLDINGS BHD	7051	-	-	-	0.285	0	0	0.265	500	0.285	100	27-Feb-19	9:36 AM	Wednesday
AMTEL HOLDINGS BHD	7031	-	-	-	0.655	0	0	0.655	200	0.795	3	27-Feb-19	9:36 AM	Wednesday
AMVERTON BERHAD	5959	-	-	-	1	0	0	0.9	200	1.05	53	27-Feb-19	9:36 AM	Wednesday
AMWAY (M) HOLDINGS BHD	6351	6.15	6.25	6.15	6.24	2.46	184	6.2	5	6.24	6	27-Feb-19	9:36 AM	Wednesday
ANALABS RESOURCES BHD	7083	-	-	-	1.2	0	0	1.15	1	1.3	100	27-Feb-19	9:36 AM	Wednesday
ANCOM BHD	4758	0.495	0.495	0.495	0.495	1.02	100	0.485	300	0.5	180	27-Feb-19	9:36 AM	Wednesday
ANCOM LOGISTICS BERHAD	48	-	-	-	0.085	0	0	0.085	"1,922"	0.09	390	27-Feb-19	9:36 AM	Wednesday
ANN JOO RESOURCES BHD	6556	1.5	1.5	1.46	1.47	-3.29	"4,196"	1.47	7	1.48	481	27-Feb-19	9:36 AM	Wednesday
ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024	6556PA	-	-	-	0.43	0	0	0.47	5	0	0	27-Feb-19	9:36 AM	Wednesday
ANZO HOLDINGS BERHAD	9342	-	-	-	0.04	0	0	0.035	"207,094"	0.04	"67,954"	27-Feb-19	9:36 AM	Wednesday
ANZO HOLDINGS BERHAD-WARRANTS 2009/2019	9342WA	-	-	-	0.005	0	0	0	0	0.005	"41,601"	27-Feb-19	9:36 AM	Wednesday
ANZO HOLDINGS BERHAD-WARRANTS 2013/2023	9342WB	-	-	-	0.025	0	0	0.01	"22,800"	0.025	700	27-Feb-19	9:36 AM	Wednesday
ANZO HOLDINGS BERHAD - WARRANTS 2017/2020	9342WC	-	-	-	0.005	0	0	0	0	0.005	"15,277"	27-Feb-19	9:36 AM	Wednesday
APB RESOURCES BHD	5568	-	-	-	0.78	0	0	0.71	50	0.785	140	27-Feb-19	9:36 AM	Wednesday
APEX EQUITY HOLDINGS BHD	5088	-	-	-	1.01	0	0	0.99	50	1.03	50	27-Feb-19	9:36 AM	Wednesday
APFT BERHAD	5194	0.02	0.02	0.02	0.02	0	"26,000"	0.015	"229,590"	0.02	"118,109"	27-Feb-19	9:36 AM	Wednesday
APM AUTOMOTIVE HOLDINGS BHD	5015	-	-	-	3.1	0	0	3	26	3.27	50	27-Feb-19	9:36 AM	Wednesday
APOLLO FOOD HOLDINGS BHD	6432	-	-	-	3.82	0	0	3.83	100	3.95	85	27-Feb-19	9:36 AM	Wednesday
APPASIA BERHAD	119	0.095	0.095	0.095	0.095	0	620	0.095	"4,122"	0.1	"2,085"	27-Feb-19	9:36 AM	Wednesday
APPASIA BERHAD - WARRANTS A	0119WA	-	-	-	0.045	0	0	0.045	"2,350"	0.05	"1,460"	27-Feb-19	9:36 AM	Wednesday
A-RANK BHD	7214	0.545	0.545	0.545	0.545	2.83	100	0.54	30	0.545	8	27-Feb-19	9:36 AM	Wednesday
ARK RESOURCES HOLDINGS BERHAD	7007	-	-	-	0.38	0	0	0.385	50	0.52	150	27-Feb-19	9:36 AM	Wednesday
ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021	7007WB	-	-	-	0.09	0	0	0.02	"1,100"	0.39	1	27-Feb-19	9:36 AM	Wednesday
BUMI ARMADA BERHAD	5210	0.19	0.195	0.19	0.19	0	"45,096"	0.19	"139,611"	0.195	"185,574"	27-Feb-19	9:36 AM	Wednesday
ARMADA-C40: CW BUMI ARMADA BERHAD (CIMB)	521040	-	-	-	0.005	0	0	0	0	0.005	"13,081"	27-Feb-19	9:36 AM	Wednesday
ARMADA-C42: CW BUMI ARMADA BERHAD (RHB)	521042	-	-	-	0.005	0	0	0	0	0	0	27-Feb-19	9:36 AM	Wednesday
ARMADA-C43: CW BUMI ARMADA BERHAD (MIBB)	521043	-	-	-	0.005	0	0	0	0	0.005	"42,675"	27-Feb-19	9:36 AM	Wednesday
ARMADA-C44: CW BUMI ARMADA BERHAD (AM)	521044	-	-	-	0.005	0	0	0	0	0	0	27-Feb-19	9:36 AM	Wednesday
ARMADA-C45: CW BUMI ARMADA BERHAD (KIBB)	521045	-	-	-	0.005	0	0	0	0	0.005	"53,457"	27-Feb-19	9:36 AM	Wednesday
ARMADA-C46: CW BUMI ARMADA BERHAD (MIBB)	521046	-	-	-	0.005	0	0	0	0	0.005	"32,650"	27-Feb-19	9:36 AM	Wednesday
ARMADA-C47: CW BUMI ARMADA BERHAD (MACQ)	521047	-	-	-	0.005	0	0	0.005	"5,000"	0.02	100	27-Feb-19	9:36 AM	Wednesday
ARMADA-C48: CW BUMI ARMADA BERHAD (RHB)	521048	-	-	-	0.005	0	0	0	0	0.005	"4,600"	27-Feb-19	9:36 AM	Wednesday
ARMADA-C49: CW BUMI ARMADA BERHAD (KIBB)	521049	-	-	-	0.01	0	0	0.01	"5,000"	0.015	"5,000"	27-Feb-19	9:36 AM	Wednesday
ARMADA-C50: CW BUMI ARMADA BERHAD (MACQ)	521050	-	-	-	0.02	0	0	0.02	"5,500"	0.025	"5,000"	27-Feb-19	9:36 AM	Wednesday
AMANAHRAYA REITS	5127	0.845	0.845	0.845	0.845	0	70	0.845	214	0.85	282	27-Feb-19	9:36 AM	Wednesday
ADVANCE SYNERGY BHD	1481	0.13	0.13	0.13	0.13	0	"2,582"	0.13	220	0.135	"5,994"	27-Feb-19	9:36 AM	Wednesday
ASDION BHD	68	0.26	0.26	0.25	0.255	-1.92	"4,690"	0.25	"9,390"	0.255	"1,426"	27-Feb-19	9:36 AM	Wednesday
ASDION BERHAD - WARRANTS 2014/2019	0068WB	-	-	-	0.005	0	0	0	0	0.005	"24,436"	27-Feb-19	9:36 AM	Wednesday
ASIA BRANDS BERHAD	7722	-	-	-	0.48	0	0	0.425	150	0.475	290	27-Feb-19	9:36 AM	Wednesday
ASIA FILE CORPORATION BHD	7129	-	-	-	2.6	0	0	2.54	10	2.59	50	27-Feb-19	9:36 AM	Wednesday
ASIAN PAC HOLDINGS BHD	4057	-	-	-	0.115	0	0	0.115	"16,060"	0.12	"6,510"	27-Feb-19	9:36 AM	Wednesday
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022	4057LC	-	-	-	0.6	0	0	0.6	100	0	0	27-Feb-19	9:36 AM	Wednesday
ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022	4057WB	-	-	-	0.055	0	0	0.035	"3,855"	0.055	562	27-Feb-19	9:36 AM	Wednesday
ASIA POLY HOLDINGS BHD	105	-	-	-	0.08	0	0	0.075	"5,500"	0.08	"4,990"	27-Feb-19	9:36 AM	Wednesday
ASIA POLY HOLDINGS BERHAD - ICPS A 2017/2022	0105PA	-	-	-	0.04	0	0	0.035	"27,673"	0.04	"5,319"	27-Feb-19	9:36 AM	Wednesday
ASIA POLY HOLDINGS BERHAD - WARRANTS A 2015/2020	0105WA	-	-	-	0.035	0	0	0.02	500	0.035	"7,261"	27-Feb-19	9:36 AM	Wednesday
ASIA POLY HOLDINGS BERHAD-WARRANTS B 2017/2022	0105WB	-	-	-	0.035	0	0	0.03	"11,000"	0.035	"5,093"	27-Feb-19	9:36 AM	Wednesday
ASTINO BHD	7162	-	-	-	0.715	0	0	0.695	100	0.715	564	27-Feb-19	9:36 AM	Wednesday
ASTRO MALAYSIA HOLDINGS BERHAD	6399	1.65	1.65	1.64	1.64	-0.61	"4,183"	1.64	806	1.65	480	27-Feb-19	9:36 AM	Wednesday
ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB)	639910	-	-	-	0.145	0	0	0.145	"5,000"	0.15	"5,000"	27-Feb-19	9:36 AM	Wednesday
ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB)	639911	-	-	-	0.13	0	0	0.125	"2,000"	0.13	"2,000"	27-Feb-19	9:36 AM	Wednesday
ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ)	639912	-	-	-	0.115	0	0	0.11	"1,700"	0.115	"1,000"	27-Feb-19	9:36 AM	Wednesday
ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB)	639913	-	-	-	0.1	0	0	0.1	"2,000"	0.105	"2,000"	27-Feb-19	9:36 AM	Wednesday
AT SYSTEMATIZATION BHD	72	-	-	-	0.05	0	0	0.05	"23,492"	0.055	"3,400"	27-Feb-19	9:36 AM	Wednesday
AT SYSTEMATIZATION BERHAD-WARRANTS B 16/19	0072WB	-	-	-	0.005	0	0	0	0	0.01	"31,470"	27-Feb-19	9:36 AM	Wednesday
ATA IMS BERHAD	8176	1.77	1.77	1.76	1.76	-0.56	150	1.76	100	1.77	245	27-Feb-19	9:36 AM	Wednesday
ATLAN HOLDINGS BHD	7048	-	-	-	4.4	0	0	4.35	7	4.4	55	27-Feb-19	9:36 AM	Wednesday
ATRIUM REITS	5130	-	-	-	1.12	0	0	1.11	868	1.12	308	27-Feb-19	9:36 AM	Wednesday
ATTA GLOBAL GROUP BERHAD	7099	0.62	0.62	0.615	0.615	-0.81	210	0.605	170	0.62	915	27-Feb-19	9:36 AM	Wednesday
ATTA GLOBAL GROUP BERHAD - ICULS 12/22	7099LA	0.075	0.075	0.075	0.075	7.14	600	0.07	"4,000"	0.075	"3,580"	27-Feb-19	9:36 AM	Wednesday
ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022	7099PA	-	-	-	0.15	0	0	0.125	99	0.14	"1,100"	27-Feb-19	9:36 AM	Wednesday
ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22	7099WB	-	-	-	0.09	0	0	0.085	150	0.135	127	27-Feb-19	9:36 AM	Wednesday
ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024	7099WC	-	-	-	0.095	0	0	0.08	481	0.175	127	27-Feb-19	9:36 AM	Wednesday
ATURMAJU RESOURCES BHD	7181	0.365	0.39	0.36	0.38	8.57	"32,684"	0.375	"1,782"	0.38	"1,790"	27-Feb-19	9:36 AM	Wednesday
ATURMAJU RESOURCES BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024	7181PA	0.065	0.07	0.06	0.065	8.33	"72,120"	0.065	"1,102"	0.07	"43,000"	27-Feb-19	9:36 AM	Wednesday
AVILLION BERHAD	8885	0.235	0.235	0.235	0.235	-4.08	50	0.235	928	0.245	100	27-Feb-19	9:36 AM	Wednesday
AWC BERHAD	7579	0.78	0.78	0.765	0.77	0	"16,168"	0.765	760	0.77	632	27-Feb-19	9:36 AM	Wednesday
AWC BERHAD - WARRANTS 2018/2023	7579WA	0.22	0.22	0.21	0.21	0	"4,241"	0.205	"1,850"	0.21	4	27-Feb-19	9:36 AM	Wednesday
AXIATA GROUP BERHAD	6888	4.09	4.09	4.05	4.09	-0.73	"1,269"	4.09	209	4.1	219	27-Feb-19	9:36 AM	Wednesday
AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB)	688828	-	-	-	0.02	0	0	0.02	"1,000"	0.035	"1,000"	27-Feb-19	9:36 AM	Wednesday
AXIATA-C29: CW AXIATA GROUP BERHAD (KIBB)	688829	-	-	-	0.005	0	0	0	0	0.005	"2,000"	27-Feb-19	9:36 AM	Wednesday
AXIATA-C30: CW AXIATA GROUP BERHAD (MIBB)	688830	-	-	-	0.05	0	0	0.035	"1,500"	0.04	"1,500"	27-Feb-19	9:36 AM	Wednesday
AXIATA-C31: CW AXIATA GROUP BERHAD (AM)	688831	-	-	-	0.04	0	0	0.015	"1,000"	0.02	"1,000"	27-Feb-19	9:36 AM	Wednesday
AXIATA-C32: CW AXIATA GROUP BERHAD (RHB)	688832	-	-	-	0.12	0	0	0.115	"2,000"	0.12	"2,000"	27-Feb-19	9:36 AM	Wednesday
AXIATA-C33: CW AXIATA GROUP BERHAD (MACQ)	688833	-	-	-	0.175	0	0	0.17	600	0.175	700	27-Feb-19	9:36 AM	Wednesday
AXIATA-C34: CW AXIATA GROUP BERHAD (CIMB)	688834	-	-	-	0.17	0	0	0.165	858	0.175	835	27-Feb-19	9:36 AM	Wednesday
AXIATA-C35: CW AXIATA GROUP BERHAD (KIBB)	688835	-	-	-	0.16	0	0	0.145	"1,000"	0.15	"1,000"	27-Feb-19	9:36 AM	Wednesday
AXIATA-C36: CW AXIATA GROUP BERHAD (RHB)	688836	-	-	-	0.205	0	0	0.18	"2,000"	0.185	"2,000"	27-Feb-19	9:36 AM	Wednesday
AXIS REITS	5106	1.75	1.75	1.75	1.75	0	172	1.74	13	1.75	382	27-Feb-19	9:36 AM	Wednesday
AYER HOLDINGS BERHAD	2305	-	-	-	4.2	0	0	4	20	0	0	27-Feb-19	9:36 AM	Wednesday
AYS VENTURES BHD	5021	0.34	0.34	0.335	0.34	-8.11	"1,883"	0.34	50	0.345	170	27-Feb-19	9:36 AM	Wednesday
AHMAD ZAKI RESOURCES BHD	7078	0.465	0.475	0.46	0.47	4.44	"43,282"	0.47	"2,974"	0.475	"9,894"	27-Feb-19	9:36 AM	Wednesday
