Company	Stock_Code	Open	High	Low	Last	Chg_Perc	Vol_in'00	Buy	Buy_Vol_in'00	Sell	Sell_Vol_in'00	Date	Time	Day
AIRASIA X BERHAD - WARRANTS  A  2015/2020	5238WA	0.045	0.045	0.045	0.045	-10	41	0.045	"35,767"	0.05	"22,641"	27-Mar-19	12:51 PM	Wednesday
ABF MALAYSIA BOND INDEX FUND	0800EA	-	-	-	1.179	0	0	1.175	"1,000"	1.18	"1,000"	27-Mar-19	12:51 PM	Wednesday
ABLEGROUP BERHAD	7086	-	-	-	0.07	0	0	0.07	"9,087"	0.075	"3,123"	27-Mar-19	12:51 PM	Wednesday
ALLIANCE BANK MALAYSIA BERHAD	2488	4.14	4.16	4.11	4.14	0	"1,685"	4.13	31	4.14	145	27-Mar-19	12:51 PM	Wednesday
ABMB-CX: CW ALLIANCE BANK MALAYSIA BERHAD (RHB)	2488CX	-	-	-	0.005	0	0	0	0	0	0	27-Mar-19	7:11 PM	Wednesday
ABMB-CY: CW ALLIANCE BANK MALAYSIA BERHAD (MIBB)	2488CY	-	-	-	0.1	0	0	0	0	0	0	27-Mar-19	12:51 PM	Wednesday
ACME HOLDINGS BERHAD	7131	-	-	-	0.25	0	0	0.255	50	0.3	147	27-Mar-19	12:51 PM	Wednesday
ACOUSTECH BHD	7120	0.425	0.43	0.415	0.42	0	"14,337"	0.415	855	0.42	158	27-Mar-19	12:51 PM	Wednesday
ADVANCECON HOLDINGS BERHAD	5281	0.435	0.445	0.415	0.425	-1.16	"24,332"	0.425	100	0.43	"4,733"	27-Mar-19	12:51 PM	Wednesday
ADVENTA BHD	7191	0.355	0.355	0.355	0.355	1.43	100	0.35	"12,204"	0.355	310	27-Mar-19	12:51 PM	Wednesday
ADVANCED PACKAGING TECHNOLOGY	9148	-	-	-	1.86	0	0	1.85	50	2	100	27-Mar-19	12:51 PM	Wednesday
AE MULTI HOLDINGS BHD	7146	-	-	-	0.105	0	0	0.105	700	0.11	"2,129"	27-Mar-19	12:51 PM	Wednesday
AE MULTI HOLDINGS BERHAD-WARRANTS 2014/2019	7146WA	0.005	0.005	0.005	0.005	-50	900	0.005	"1,700"	0.01	"7,533"	27-Mar-19	12:51 PM	Wednesday
AEMULUS HOLDINGS BERHAD	181	0.24	0.24	0.24	0.24	0	"1,089"	0.24	"6,893"	0.245	"2,363"	27-Mar-19	12:51 PM	Wednesday
AEON CO. (M) BHD	6599	1.46	1.5	1.43	1.46	0	"8,022"	1.45	863	1.46	486	27-Mar-19	12:51 PM	Wednesday
AEON-CN: CW AEON CO. (M) BERHAD (MIBB)	6599CN	-	-	-	0.015	0	0	0	0	0	0	27-Mar-19	7:11 PM	Wednesday
AEON-CO: CW AEON CO. (M) BERHAD (CIMB)	6599CO	0.03	0.035	0.025	0.03	0	"10,876"	0.025	"3,153"	0.03	"2,394"	27-Mar-19	12:51 PM	Wednesday
AEON-CP: CW AEON CO (M) BERHAD (RHB)	6599CP	-	-	-	0.05	0	0	0	0	0	0	27-Mar-19	12:51 PM	Wednesday
AEON-CQ: CW AEON CO. (M) BERHAD (KIBB)	6599CQ	-	-	-	0.03	0	0	0.01	"2,000"	0.015	"2,000"	27-Mar-19	12:51 PM	Wednesday
AEON CREDIT SERVICE (M) BHD	5139	16.92	16.92	16.76	16.82	-0.83	554	16.8	18	16.82	41	27-Mar-19	12:51 PM	Wednesday
AEON CREDIT SERVICE (M) BERHAD - ICULS 2017/2020	5139LA	1.53	1.53	1.53	1.53	0	55	1.49	10	1.59	450	27-Mar-19	12:51 PM	Wednesday
AFFIN BANK BERHAD	5185	2.22	2.23	2.22	2.22	-0.45	75	2.22	3	2.23	6	27-Mar-19	12:51 PM	Wednesday
ABM FUJIYA BERHAD	5198	-	-	-	0.51	0	0	0.495	83	0.52	100	27-Mar-19	12:51 PM	Wednesday
AHB HOLDINGS BHD	7315	0.145	0.145	0.14	0.14	-3.45	"2,455"	0.14	"2,355"	0.145	"2,870"	27-Mar-19	12:51 PM	Wednesday
AHB HOLDINGS BERHAD - WARRANTS B 2014/2019	7315WB	0.01	0.01	0.01	0.01	-33.33	200	0.01	"60,173"	0.015	"4,631"	27-Mar-19	12:51 PM	Wednesday
APEX HEALTHCARE BHD	7090	9.18	9.18	9.03	9.03	-1.2	559	9.03	21	9.06	5	27-Mar-19	12:51 PM	Wednesday
AMANAH HARTA TANAH PNB	4952	0.755	0.76	0.755	0.76	0	70	0.76	150	0.775	50	27-Mar-19	12:51 PM	Wednesday
ADVANCE INFORMATION MARKETING	122	-	-	-	0.25	0	0	0.25	117	0.3	300	27-Mar-19	12:51 PM	Wednesday
AIRASIA GROUP BERHAD	5099	2.75	2.75	2.72	2.73	-0.36	"10,172"	2.73	3	2.74	"1,692"	27-Mar-19	12:51 PM	Wednesday
AIRASIAC59: CW AIRASIA GROUP BERHAD (MACQ)	509959	-	-	-	0.02	0	0	0	0	0	0	27-Mar-19	12:51 PM	Wednesday
AIRASIAC65: CW AIRASIA GROUP BERHAD (CIMB)	509965	-	-	-	0.005	0	0	0	0	0	0	27-Mar-19	7:11 PM	Wednesday
AIRASIAC67: CW AIRASIA GROUP BERHAD (CIMB)	509967	0.08	0.08	0.08	0.08	-5.88	"5,477"	0.075	"1,500"	0.095	"1,000"	27-Mar-19	12:51 PM	Wednesday
AIRASIAC68: CW AIRASIA GROUP BERHAD (MACQ)	509968	-	-	-	0.005	0	0	0	0	0	0	27-Mar-19	12:51 PM	Wednesday
AIRASIAC69: CW AIRASIA GROUP BERHAD (MACQ)	509969	-	-	-	0.005	0	0	0	0	0	0	27-Mar-19	12:51 PM	Wednesday
AIRASIAC70: CW AIRASIA GROUP BERHAD (AM)	509970	-	-	-	0.005	0	0	0	0	0.005	500	27-Mar-19	12:51 PM	Wednesday
AIRASIAC71: CW AIRASIA GROUP BERHAD (CIMB)	509971	-	-	-	0.065	0	0	0.06	"4,830"	0.07	"1,000"	27-Mar-19	12:51 PM	Wednesday
AIRASIAC72: CW AIRASIA GROUP BERHAD (MACQ)	509972	-	-	-	0.175	0	0	0	0	0.185	"1,000"	27-Mar-19	12:51 PM	Wednesday
AIRASIAC73: CW AIRASIA GROUP BERHAD (KIBB)	509973	0.19	0.19	0.19	0.19	0	"1,000"	0.185	500	0.195	"1,000"	27-Mar-19	12:51 PM	Wednesday
AIRASIAC74: CW AIRASIA GROUP BERHAD (MACQ)	509974	0.31	0.31	0.305	0.305	-6.15	250	0.3	100	0.34	50	27-Mar-19	12:51 PM	Wednesday
AIRASIAC75: CW AIRASIA GROUP BERHAD (AM)	509975	-	-	-	0.12	0	0	0	0	0	0	27-Mar-19	12:51 PM	Wednesday
AIRASIAC76: CW AIRASIA GROUP BERHAD (MIBB)	509976	-	-	-	0.07	0	0	0.06	"2,500"	0.075	500	27-Mar-19	12:51 PM	Wednesday
AIRASIAC77: CW AIRASIA GROUP BERHAD (MACQ)	509977	0.07	0.07	0.065	0.065	-7.14	"10,700"	0.065	"10,000"	0.07	"20,200"	27-Mar-19	12:51 PM	Wednesday
MALAYSIA AIRPORTS HOLDINGS BHD	5014	7.35	7.36	7.23	7.29	-0.68	"9,408"	7.28	884	7.29	185	27-Mar-19	12:51 PM	Wednesday
AIRPORT-C2: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB)	5014C2	-	-	-	0.005	0	0	0	0	0	0	27-Mar-19	7:12 PM	Wednesday
AIRPORT-C3: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (AM)	5014C3	-	-	-	0.035	0	0	0	0	0	0	27-Mar-19	7:11 PM	Wednesday
AIRPORT-C4: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (CIMB)	5014C4	-	-	-	0.025	0	0	0.02	"4,500"	0.03	"3,100"	27-Mar-19	12:51 PM	Wednesday
AIRPORT-C5: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (MACQ)	5014C5	-	-	-	0.03	0	0	0	0	0	0	27-Mar-19	12:51 PM	Wednesday
AIRPORT-C6: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (RHB)	5014C6	-	-	-	0.075	0	0	0	0	0	0	27-Mar-19	12:51 PM	Wednesday
AIRPORT-C7: CW MALAYSIA AIRPORTS HOLDINGS BERHAD (KIBB)	5014C7	-	-	-	0.05	0	0	0.05	"2,000"	0.055	"2,000"	27-Mar-19	12:51 PM	Wednesday
AMALGAMATED INDUSTRIAL STEEL	2682	-	-	-	0.265	0	0	0.25	100	0.295	251	27-Mar-19	12:51 PM	Wednesday
AJINOMOTO (M) BHD	2658	17.98	17.98	17.94	17.94	-0.22	48	17.92	14	17.94	7	27-Mar-19	12:51 PM	Wednesday
AJIYA BHD	7609	0.53	0.535	0.53	0.535	0.94	203	0.525	318	0.54	570	27-Mar-19	12:51 PM	Wednesday
AJIYA BERHAD - WARRANTS 2016/2021	7609WA	-	-	-	0.09	0	0	0.09	30	0.1	"1,255"	27-Mar-19	12:51 PM	Wednesday
ALAM MARITIM RESOURCES BHD	5115	0.11	0.11	0.105	0.105	-4.55	"1,900"	0.105	"6,900"	0.11	"12,857"	27-Mar-19	12:51 PM	Wednesday
AL-AQAR HEALTHCARE REIT	5116	1.35	1.35	1.34	1.34	0	"3,053"	1.34	638	1.35	335	27-Mar-19	12:51 PM	Wednesday
ALCOM GROUP BERHAD	2674	0.525	0.525	0.525	0.525	0	240	0.52	50	0.53	45	27-Mar-19	12:51 PM	Wednesday
ALLIANZ MALAYSIA BHD	1163	-	-	-	14.48	0	0	14.42	10	14.56	20	27-Mar-19	12:51 PM	Wednesday
ALLIANZ MALAYSIA BHD-ICPS	1163PA	-	-	-	14.3	0	0	13.9	2	0	0	27-Mar-19	12:51 PM	Wednesday
AL-SALAM REAL ESTATE INVESTMENT TRUST	5269	0.84	0.845	0.84	0.845	0	20	0.845	5	0.85	14	27-Mar-19	12:51 PM	Wednesday
AMMB HOLDINGS BHD	1015	4.53	4.57	4.51	4.53	0.22	"23,037"	4.53	301	4.54	70	27-Mar-19	12:51 PM	Wednesday
AMBANK-C10: CW AMMB HOLDINGS BERHAD (CIMB)	101510	-	-	-	0.175	0	0	0	0	0	0	27-Mar-19	12:51 PM	Wednesday
AMBANK-C11: CW AMMB HOLDINGS BERHAD (MIBB)	101511	-	-	-	0.165	0	0	0	0	0	0	27-Mar-19	12:51 PM	Wednesday
AMBANK-C12: CW AMMB HOLDINGS BERHAD (RHB)	101512	-	-	-	0.125	0	0	0	0	0	0	27-Mar-19	12:51 PM	Wednesday
AMBANK-C13: CW AMMB HOLDINGS BERHAD (MACQ)	101513	-	-	-	0.085	0	0	0	0	0.1	300	27-Mar-19	12:51 PM	Wednesday
ASIA MEDIA GROUP BERHAD	159	0.155	0.155	0.155	0.155	0	600	0.15	"2,300"	0.155	575	27-Mar-19	12:51 PM	Wednesday
AMFIRST REITS	5120	0.535	0.535	0.535	0.535	0.94	20	0.53	461	0.54	503	27-Mar-19	12:51 PM	Wednesday
AMLEX HOLDINGS BERHAD	3011	-	-	-	0.2	0	0	0.01	50	0.2	50	27-Mar-19	12:51 PM	Wednesday
AMCORP PROPERTIES BERHAD	1007	0.515	0.535	0.515	0.52	0	409	0.52	225	0.535	329	27-Mar-19	12:51 PM	Wednesday
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES A	1007PA	0.25	0.25	0.25	0.25	0	112	0.25	"1,624"	0.26	16	27-Mar-19	12:51 PM	Wednesday
AMCORP PROPERTIES BERHAD - PREFERENCE SHARES B	1007PB	-	-	-	0.58	0	0	0.51	200	0.72	12	27-Mar-19	12:51 PM	Wednesday
AMTEK HOLDINGS BHD	7051	-	-	-	0.175	0	0	0	0	0	0	27-Mar-19	7:12 PM	Wednesday
AMTEL HOLDINGS BHD	7031	-	-	-	0.665	0	0	0.665	167	0.795	3	27-Mar-19	12:51 PM	Wednesday
AMVERTON BERHAD	5959	1.17	1.19	1.17	1.18	0.85	"3,252"	1.17	450	1.18	89	27-Mar-19	12:51 PM	Wednesday
AMWAY (M) HOLDINGS BHD	6351	-	-	-	6	0	0	5.98	240	6	20	27-Mar-19	12:51 PM	Wednesday
ANALABS RESOURCES BHD	7083	1.1	1.1	1.1	1.1	-0.9	8	1.1	22	1.18	19	27-Mar-19	12:51 PM	Wednesday
ANCOM BHD	4758	0.47	0.47	0.47	0.47	-3.09	446	0.47	394	0.48	220	27-Mar-19	12:51 PM	Wednesday
ANCOM LOGISTICS BERHAD	48	0.08	0.08	0.08	0.08	-5.88	47	0.08	"6,923"	0.085	300	27-Mar-19	12:51 PM	Wednesday
ANN JOO RESOURCES BHD	6556	1.54	1.58	1.53	1.56	1.96	"4,716"	1.56	707	1.57	245	27-Mar-19	12:51 PM	Wednesday
ANN JOO RESOURCES BERHAD-REDEEMABLE CONVERTIBLE CUMULATIVE PREFERENCE SHARES 2016/2024	6556PA	0.55	0.55	0.55	0.55	12.24	55	0.47	10	0.54	15	27-Mar-19	12:51 PM	Wednesday
ANZO HOLDINGS BERHAD	9342	0.04	0.04	0.035	0.04	0	"19,712"	0.035	"144,921"	0.04	"124,288"	27-Mar-19	12:51 PM	Wednesday
ANZO HOLDINGS BERHAD-WARRANTS 2009/2019	9342WA	-	-	-	0.005	0	0	0	0	0.005	"31,110"	27-Mar-19	12:51 PM	Wednesday
ANZO HOLDINGS BERHAD-WARRANTS 2013/2023	9342WB	-	-	-	0.025	0	0	0.01	"24,800"	0.025	"1,900"	27-Mar-19	12:51 PM	Wednesday
ANZO HOLDINGS BERHAD - WARRANTS 2017/2020	9342WC	-	-	-	0.005	0	0	0	0	0.005	"55,138"	27-Mar-19	12:51 PM	Wednesday
APB RESOURCES BHD	5568	-	-	-	0.665	0	0	0.65	79	0.695	50	27-Mar-19	12:51 PM	Wednesday
APEX EQUITY HOLDINGS BHD	5088	1.05	1.05	1.05	1.05	-0.94	50	1.03	50	1.06	50	27-Mar-19	12:51 PM	Wednesday
APFT BERHAD	5194	-	-	-	0.015	0	0	0.015	"254,645"	0.02	"181,234"	27-Mar-19	12:51 PM	Wednesday
APM AUTOMOTIVE HOLDINGS BHD	5015	3.01	3.01	3.01	3.01	0	73	3.01	32	3.08	10	27-Mar-19	12:51 PM	Wednesday
APOLLO FOOD HOLDINGS BHD	6432	-	-	-	3.9	0	0	3.9	100	3.95	25	27-Mar-19	12:51 PM	Wednesday
APPASIA BERHAD	119	0.085	0.085	0.085	0.085	0	280	0.085	343	0.09	890	27-Mar-19	12:51 PM	Wednesday
APPASIA BERHAD - WARRANTS A	0119WA	0.035	0.035	0.035	0.035	-12.5	600	0.035	"4,308"	0.04	"2,344"	27-Mar-19	12:51 PM	Wednesday
A-RANK BHD	7214	0.52	0.52	0.52	0.52	0	100	0.515	189	0.53	100	27-Mar-19	12:51 PM	Wednesday
ARK RESOURCES HOLDINGS BERHAD	7007	-	-	-	0.36	0	0	0.4	1	0.5	150	27-Mar-19	12:51 PM	Wednesday
ARK RESOURCES HOLDINGS BERHAD - WARRANTS B 2011/2021	7007WB	-	-	-	0.09	0	0	0.04	"1,152"	0.39	1	27-Mar-19	12:51 PM	Wednesday
BUMI ARMADA BERHAD	5210	0.185	0.19	0.18	0.185	0	"494,325"	0.185	"229,729"	0.19	"234,939"	27-Mar-19	12:51 PM	Wednesday
ARMADA-C40: CW BUMI ARMADA BERHAD (CIMB)	521040	-	-	-	0.005	0	0	0	0	0	0	27-Mar-19	12:51 PM	Wednesday
ARMADA-C42: CW BUMI ARMADA BERHAD (RHB)	521042	-	-	-	0.005	0	0	0	0	0	0	27-Mar-19	7:11 PM	Wednesday
ARMADA-C43: CW BUMI ARMADA BERHAD (MIBB)	521043	-	-	-	0.005	0	0	0	0	0	0	27-Mar-19	12:51 PM	Wednesday
ARMADA-C44: CW BUMI ARMADA BERHAD (AM)	521044	-	-	-	0.005	0	0	0	0	0	0	27-Mar-19	7:11 PM	Wednesday
ARMADA-C45: CW BUMI ARMADA BERHAD (KIBB)	521045	-	-	-	0.005	0	0	0	0	0.005	"71,713"	27-Mar-19	12:51 PM	Wednesday
ARMADA-C46: CW BUMI ARMADA BERHAD (MIBB)	521046	-	-	-	0.005	0	0	0	0	0.005	"18,340"	27-Mar-19	12:51 PM	Wednesday
ARMADA-C47: CW BUMI ARMADA BERHAD (MACQ)	521047	-	-	-	0.005	0	0	0	0	0	0	27-Mar-19	12:51 PM	Wednesday
ARMADA-C48: CW BUMI ARMADA BERHAD (RHB)	521048	-	-	-	0.005	0	0	0	0	0.005	"5,500"	27-Mar-19	12:51 PM	Wednesday
ARMADA-C49: CW BUMI ARMADA BERHAD (KIBB)	521049	-	-	-	0.005	0	0	0.005	"5,000"	0.01	"7,000"	27-Mar-19	12:51 PM	Wednesday
ARMADA-C50: CW BUMI ARMADA BERHAD (MACQ)	521050	-	-	-	0.015	0	0	0.005	"1,000"	0.15	500	27-Mar-19	12:51 PM	Wednesday
AMANAHRAYA REITS	5127	-	-	-	0.835	0	0	0.835	341	0.84	100	27-Mar-19	12:51 PM	Wednesday
ADVANCE SYNERGY BHD	1481	0.135	0.14	0.135	0.135	0	"3,964"	0.135	"5,716"	0.14	"4,688"	27-Mar-19	12:51 PM	Wednesday
ASDION BHD	68	0.27	0.27	0.265	0.265	-1.85	"1,408"	0.265	"1,992"	0.27	"2,391"	27-Mar-19	12:51 PM	Wednesday
ASDION BERHAD - WARRANTS 2014/2019	0068WB	-	-	-	0.005	0	0	0	0	0	0	27-Mar-19	7:12 PM	Wednesday
ASIA BRANDS BERHAD	7722	0.475	0.475	0.475	0.475	-1.04	50	0.44	100	0.48	49	27-Mar-19	12:51 PM	Wednesday
ASIA FILE CORPORATION BHD	7129	2.48	2.48	2.48	2.48	0	100	2.48	4	2.54	10	27-Mar-19	12:51 PM	Wednesday
ASIAN PAC HOLDINGS BHD	4057	0.12	0.12	0.12	0.12	0	90	0.12	310	0.125	"5,590"	27-Mar-19	12:51 PM	Wednesday
ASIAN PAC HOLDINGS BERHAD- ICULS 2017/2022	4057LC	-	-	-	0.58	0	0	0.62	5	0.805	30	27-Mar-19	12:51 PM	Wednesday
ASIAN PAC HOLDINGS BERHAD - WARRANTS B 2017/2022	4057WB	-	-	-	0.045	0	0	0.035	"1,855"	0.055	"1,045"	27-Mar-19	12:51 PM	Wednesday
ASIA POLY HOLDINGS BHD	105	-	-	-	0.08	0	0	0.07	"11,227"	0.08	"15,624"	27-Mar-19	12:51 PM	Wednesday
ASIA POLY HOLDINGS BERHAD - ICPS A 2017/2022	0105PA	-	-	-	0.035	0	0	0.035	"20,272"	0.04	"15,700"	27-Mar-19	12:51 PM	Wednesday
ASIA POLY HOLDINGS BERHAD - WARRANTS A 2015/2020	0105WA	-	-	-	0.015	0	0	0.01	"13,900"	0.02	"4,114"	27-Mar-19	12:51 PM	Wednesday
ASIA POLY HOLDINGS BERHAD-WARRANTS B 2017/2022	0105WB	-	-	-	0.025	0	0	0.025	"1,670"	0.03	"1,275"	27-Mar-19	12:51 PM	Wednesday
ASTINO BHD	7162	-	-	-	0.67	0	0	0.67	125	0.685	50	27-Mar-19	12:51 PM	Wednesday
ASTRO MALAYSIA HOLDINGS BERHAD	6399	1.5	1.52	1.48	1.49	-2.61	"11,217"	1.49	994	1.5	"1,034"	27-Mar-19	12:51 PM	Wednesday
ASTRO-C10: CW ASTRO MALAYSIA HOLDINGS BERHAD (RHB)	639910	0.085	0.085	0.085	0.085	-26.09	20	0.08	10	0	0	27-Mar-19	12:51 PM	Wednesday
ASTRO-C11: CW ASTRO MALAYSIA HOLDINGS BERHAD (KIBB)	639911	-	-	-	0.11	0	0	0.08	"2,000"	0.085	"2,000"	27-Mar-19	12:51 PM	Wednesday
ASTRO-C12: CW ASTRO MALAYSIA HOLDINGS BERHAD (MACQ)	639912	0.065	0.065	0.065	0.065	0	200	0	0	0	0	27-Mar-19	12:51 PM	Wednesday
ASTRO-C13: CW ASTRO MALAYSIA HOLDINGS BERHAD (MIBB)	639913	0.06	0.06	0.06	0.06	-14.29	"16,000"	0	0	0	0	27-Mar-19	12:51 PM	Wednesday
AT SYSTEMATIZATION BHD	72	-	-	-	0.05	0	0	0.045	"18,847"	0.05	232	27-Mar-19	12:51 PM	Wednesday
AT SYSTEMATIZATION BERHAD-WARRANTS B 16/19	0072WB	-	-	-	0.005	0	0	0	0	0.01	"21,474"	27-Mar-19	12:51 PM	Wednesday
ATA IMS BERHAD	8176	1.75	1.75	1.75	1.75	0	420	1.75	193	1.76	226	27-Mar-19	12:51 PM	Wednesday
ATLAN HOLDINGS BHD	7048	-	-	-	4.5	0	0	4.49	10	4.5	125	27-Mar-19	12:51 PM	Wednesday
ATRIUM REITS	5130	1.12	1.12	1.11	1.11	-0.89	750	1.11	"1,482"	1.12	"1,089"	27-Mar-19	12:51 PM	Wednesday
ATTA GLOBAL GROUP BERHAD	7099	-	-	-	0.605	0	0	0.605	1	0.645	50	27-Mar-19	12:51 PM	Wednesday
ATTA GLOBAL GROUP BERHAD - ICULS 12/22	7099LA	-	-	-	0.075	0	0	0.075	"1,500"	0.08	"3,697"	27-Mar-19	12:51 PM	Wednesday
ATTA GLOBAL GROUP BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2017/2022	7099PA	-	-	-	0.12	0	0	0.12	210	0.13	540	27-Mar-19	12:51 PM	Wednesday
ATTA GLOBAL GROUP BERHAD-WARRANTS 12/22	7099WB	-	-	-	0.11	0	0	0.095	100	0.11	500	27-Mar-19	12:51 PM	Wednesday
ATTA GLOBAL GROUP BERHAD - WARRANTS  C  2014/2024	7099WC	-	-	-	0.09	0	0	0.08	500	0.125	80	27-Mar-19	12:51 PM	Wednesday
ATURMAJU RESOURCES BHD	7181	0.37	0.38	0.36	0.375	1.35	"16,377"	0.37	"6,434"	0.375	"1,614"	27-Mar-19	12:51 PM	Wednesday
ATURMAJU RESOURCES BERHAD - IRREDEEMABLE CONVERTIBLE PREFERENCE SHARES 2019/2024	7181PA	0.19	0.2	0.19	0.2	5.26	"43,983"	0.195	609	0.2	"4,118"	27-Mar-19	12:51 PM	Wednesday
AVILLION BERHAD	8885	0.14	0.14	0.13	0.135	-3.57	"13,085"	0.13	"15,333"	0.14	"7,320"	27-Mar-19	12:51 PM	Wednesday
AWC BERHAD	7579	0.775	0.78	0.77	0.775	0	836	0.775	6	0.78	926	27-Mar-19	12:51 PM	Wednesday
AWC BERHAD - WARRANTS 2018/2023	7579WA	0.26	0.26	0.26	0.26	-1.89	"1,480"	0.26	113	0.265	597	27-Mar-19	12:51 PM	Wednesday
AXIATA GROUP BERHAD	6888	4.17	4.17	4.08	4.13	-1.2	"16,660"	4.13	344	4.14	822	27-Mar-19	12:51 PM	Wednesday
AXIATA-C28: CW AXIATA GROUP BERHAD (CIMB)	688828	-	-	-	0.02	0	0	0	0	0	0	27-Mar-19	12:51 PM	Wednesday
AXIATA-C29: CW AXIATA GROUP BERHAD (KIBB)	688829	-	-	-	0.005	0	0	0	0	0	0	27-Mar-19	7:12 PM	Wednesday
AXIATA-C30: CW AXIATA GROUP BERHAD (MIBB)	688830	-	-	-	0.04	0	0	0	0	0	0	27-Mar-19	1:06 PM	Wednesday
AXIATA-C31: CW AXIATA GROUP BERHAD (AM)	688831	-	-	-	0.005	0	0	0	0	0	0	27-Mar-19	1:06 PM	Wednesday
AXIATA-C32: CW AXIATA GROUP BERHAD (RHB)	688832	-	-	-	0.105	0	0	0	0	0	0	27-Mar-19	1:06 PM	Wednesday
AXIATA-C33: CW AXIATA GROUP BERHAD (MACQ)	688833	0.165	0.165	0.165	0.165	-2.94	"14,394"	0	0	0.22	25	27-Mar-19	1:06 PM	Wednesday
AXIATA-C34: CW AXIATA GROUP BERHAD (CIMB)	688834	-	-	-	0.18	0	0	0	0	0	0	27-Mar-19	1:06 PM	Wednesday
AXIATA-C35: CW AXIATA GROUP BERHAD (KIBB)	688835	-	-	-	0.135	0	0	0.13	"1,000"	0.135	"3,500"	27-Mar-19	1:06 PM	Wednesday
AXIATA-C36: CW AXIATA GROUP BERHAD (RHB)	688836	-	-	-	0.2	0	0	0	0	0	0	27-Mar-19	1:06 PM	Wednesday
AXIS REITS	5106	1.81	1.83	1.79	1.82	1.68	"2,461"	1.81	350	1.82	882	27-Mar-19	1:06 PM	Wednesday
AYER HOLDINGS BERHAD	2305	-	-	-	4.41	0	0	4.42	2	4.8	10	27-Mar-19	1:06 PM	Wednesday
AYS VENTURES BHD	5021	0.33	0.335	0.33	0.335	-1.47	452	0.33	"3,437"	0.335	641	27-Mar-19	1:06 PM	Wednesday
AHMAD ZAKI RESOURCES BHD	7078	0.52	0.52	0.51	0.515	0	"10,743"	0.515	396	0.52	"2,808"	27-Mar-19	12:51 PM	Wednesday
